Geography,Total Estimate,Total Margin of Error,"Estimate - Car, truck, or van:","Margin of Error - Car, truck, or van:","Estimate - Car, truck, or van: - Drove alone","Margin of Error - Car, truck, or van: - Drove alone","Estimate - Car, truck, or van: - Carpooled:","Margin of Error - Car, truck, or van: - Carpooled:","Estimate - Car, truck, or van: - In 2-person carpool","Margin of Error - Car, truck, or van: - In 2-person carpool","Estimate - Car, truck, or van: - In 3-person carpool","Margin of Error - Car, truck, or van: - In 3-person carpool","Estimate - Car, truck, or van: - In 4-person carpool","Margin of Error - Car, truck, or van: - In 4-person carpool","Estimate - Car, truck, or van: - In 5- or 6-person carpool","Margin of Error - Car, truck, or van: - In 5- or 6-person carpool","Estimate - Car, truck, or van: - In 7-or-more-person carpool","Margin of Error - Car, truck, or van: - In 7-or-more-person carpool",Estimate - Public transportation (excluding taxicab):,Margin of Error - Public transportation (excluding taxicab):,Estimate - Public transportation (excluding taxicab): - Bus,Margin of Error - Public transportation (excluding taxicab): - Bus,Estimate - Public transportation (excluding taxicab): - Subway or elevated rail,Margin of Error - Public transportation (excluding taxicab): - Subway or elevated rail,Estimate - Public transportation (excluding taxicab): - Long-distance train or commuter rail,Margin of Error - Public transportation (excluding taxicab): - Long-distance train or commuter rail,"Estimate - Public transportation (excluding taxicab): - Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error - Public transportation (excluding taxicab): - Light rail, streetcar or trolley (carro público in Puerto Rico)",Estimate - Public transportation (excluding taxicab): - Ferryboat,Margin of Error - Public transportation (excluding taxicab): - Ferryboat,Estimate - Taxicab,Margin of Error - Taxicab,Estimate - Motorcycle,Margin of Error - Motorcycle,Estimate - Bicycle,Margin of Error - Bicycle,Estimate - Walked,Margin of Error - Walked,Estimate - Other means,Margin of Error - Other means,Estimate - Worked from home,Margin of Error - Worked from home,Block Group,Census Tract,County,State
1500000US250250909012,620,173,289,110,289,110,0,13,0,13,0,13,0,13,0,13,0,13,205,84,57,45,137,77,11,18,0,13,0,13,5,10,0,13,5,7,78,49,0,13,38,44,2,909.01,Suffolk County,Massachusetts
1500000US250250910011,423,178,164,112,113,110,51,41,10,16,0,13,0,13,0,13,41,38,233,146,126,95,107,86,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,26,32,1,910.01,Suffolk County,Massachusetts
1500000US250250910012,278,126,114,49,91,43,23,25,11,16,12,20,0,13,0,13,0,13,120,65,14,24,106,62,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,44,71,2,910.01,Suffolk County,Massachusetts
1500000US250250910013,466,203,243,139,231,138,12,20,12,20,0,13,0,13,0,13,0,13,90,60,36,44,54,38,0,13,0,13,0,13,0,13,0,13,10,14,47,75,31,46,45,45,3,910.01,Suffolk County,Massachusetts
1500000US250250910014,649,227,96,63,85,63,11,17,11,17,0,13,0,13,0,13,0,13,298,145,72,105,226,103,0,13,0,13,0,13,0,13,0,13,11,18,45,49,11,17,188,144,4,910.01,Suffolk County,Massachusetts
1500000US250250911001,1106,364,456,169,380,135,76,89,76,89,0,13,0,13,0,13,0,13,334,111,74,71,260,93,0,13,0,13,0,13,0,13,0,13,0,13,222,232,9,15,85,61,1,911,Suffolk County,Massachusetts
1500000US250250911002,756,234,375,192,273,122,102,85,67,70,0,13,35,49,0,13,0,13,247,118,0,13,247,118,0,13,0,13,0,13,0,13,0,13,12,18,46,60,0,13,76,70,2,911,Suffolk County,Massachusetts
1500000US250250911003,371,206,126,102,126,102,0,13,0,13,0,13,0,13,0,13,0,13,78,87,5,10,73,86,0,13,0,13,0,13,0,13,0,13,10,16,124,124,5,8,28,42,3,911,Suffolk County,Massachusetts
1500000US250250911004,454,136,231,108,183,83,48,49,48,49,0,13,0,13,0,13,0,13,174,113,20,31,154,122,0,13,0,13,0,13,0,13,0,13,0,13,22,33,0,13,27,34,4,911,Suffolk County,Massachusetts
1500000US250250911005,349,148,165,86,99,50,66,45,19,29,47,49,0,13,0,13,0,13,142,81,45,45,87,59,0,13,10,18,0,13,0,13,0,13,0,13,24,38,0,13,18,28,5,911,Suffolk County,Massachusetts
1500000US250250912001,657,205,436,179,388,185,48,46,48,46,0,13,0,13,0,13,0,13,85,78,42,65,43,46,0,13,0,13,0,13,0,13,0,13,0,13,35,42,0,13,101,68,1,912,Suffolk County,Massachusetts
1500000US250250912002,860,268,237,99,211,94,26,29,26,29,0,13,0,13,0,13,0,13,293,201,217,172,76,58,0,13,0,13,0,13,23,32,0,13,35,39,84,110,0,13,188,119,2,912,Suffolk County,Massachusetts
1500000US250250912003,241,149,110,111,110,111,0,13,0,13,0,13,0,13,0,13,0,13,98,98,74,96,10,17,14,23,0,13,0,13,0,13,0,13,10,15,0,13,0,13,23,27,3,912,Suffolk County,Massachusetts
1500000US250250913001,589,170,290,123,223,92,67,56,59,54,0,13,8,12,0,13,0,13,226,94,168,84,36,32,1,10,21,33,0,13,0,13,0,13,13,22,24,27,6,9,30,23,1,913,Suffolk County,Massachusetts
1500000US250250913002,453,164,284,126,273,125,11,16,0,13,11,16,0,13,0,13,0,13,102,55,80,50,16,19,6,10,0,13,0,13,0,13,0,13,0,13,45,45,5,11,17,21,2,913,Suffolk County,Massachusetts
1500000US250250914001,699,188,363,116,288,102,75,54,75,54,0,13,0,13,0,13,0,13,264,124,182,92,66,69,16,20,0,13,0,13,0,13,0,13,19,20,40,31,0,13,13,14,1,914,Suffolk County,Massachusetts
1500000US250250914002,741,319,334,119,283,101,51,42,38,37,13,19,0,13,0,13,0,13,233,154,211,153,22,30,0,13,0,13,0,13,0,13,0,13,0,13,103,111,0,13,71,82,2,914,Suffolk County,Massachusetts
1500000US250250915001,932,242,512,180,411,151,101,87,70,74,0,13,0,13,0,13,31,48,245,128,132,96,113,74,0,13,0,13,0,13,8,13,0,13,11,17,38,45,32,47,86,59,1,915,Suffolk County,Massachusetts
1500000US250250915002,560,175,387,127,328,118,59,43,14,20,0,13,23,25,0,13,22,32,146,93,108,86,38,35,0,13,0,13,0,13,0,13,0,13,0,13,27,42,0,13,0,13,2,915,Suffolk County,Massachusetts
1500000US250250915003,285,120,191,108,140,91,51,41,51,41,0,13,0,13,0,13,0,13,72,72,47,62,25,39,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,22,26,3,915,Suffolk County,Massachusetts
1500000US250250916001,1115,455,789,436,771,436,18,20,18,20,0,13,0,13,0,13,0,13,232,149,197,142,35,34,0,13,0,13,0,13,20,32,0,13,16,23,29,30,0,13,29,50,1,916,Suffolk County,Massachusetts
1500000US250250916002,286,150,164,89,164,89,0,13,0,13,0,13,0,13,0,13,0,13,98,98,33,47,65,92,0,13,0,13,0,13,0,13,0,13,0,13,20,32,4,6,0,13,2,916,Suffolk County,Massachusetts
1500000US250250916003,136,91,25,43,25,43,0,13,0,13,0,13,0,13,0,13,0,13,81,66,26,38,55,54,0,13,0,13,0,13,0,13,0,13,19,28,11,18,0,13,0,13,3,916,Suffolk County,Massachusetts
1500000US250250917001,845,278,347,151,308,135,39,38,20,26,0,13,19,30,0,13,0,13,385,199,288,201,97,49,0,13,0,13,0,13,0,13,0,13,0,13,8,13,74,104,31,29,1,917,Suffolk County,Massachusetts
1500000US250250917002,418,151,232,97,200,91,32,36,0,13,0,13,15,21,0,13,17,29,161,118,59,96,102,62,0,13,0,13,0,13,0,13,0,13,0,13,12,19,0,13,13,19,2,917,Suffolk County,Massachusetts
1500000US250250917003,360,178,203,120,126,75,77,75,77,75,0,13,0,13,0,13,0,13,122,60,24,24,98,55,0,13,0,13,0,13,25,32,0,13,0,13,10,16,0,13,0,13,3,917,Suffolk County,Massachusetts
1500000US250250918001,604,241,367,187,343,170,24,45,24,45,0,13,0,13,0,13,0,13,176,135,111,112,65,71,0,13,0,13,0,13,0,13,0,13,0,13,40,53,0,13,21,32,1,918,Suffolk County,Massachusetts
1500000US250250918002,484,238,207,103,141,83,66,59,57,59,0,13,9,16,0,13,0,13,245,144,224,136,21,41,0,13,0,13,0,13,0,13,0,13,0,13,0,13,32,48,0,13,2,918,Suffolk County,Massachusetts
1500000US250250918003,488,222,253,122,225,109,28,33,28,33,0,13,0,13,0,13,0,13,194,155,61,85,133,135,0,13,0,13,0,13,0,13,0,13,0,13,31,56,10,19,0,13,3,918,Suffolk County,Massachusetts
1500000US250250919001,389,227,218,168,203,159,15,24,15,24,0,13,0,13,0,13,0,13,131,97,67,58,64,58,0,13,0,13,0,13,0,13,0,13,0,13,22,32,0,13,18,26,1,919,Suffolk County,Massachusetts
1500000US250250919002,412,171,297,148,217,124,80,76,45,50,0,13,35,65,0,13,0,13,64,44,45,33,19,29,0,13,0,13,0,13,0,13,0,13,0,13,16,27,0,13,35,52,2,919,Suffolk County,Massachusetts
1500000US250250919003,659,293,385,167,336,161,49,36,35,41,0,13,14,21,0,13,0,13,263,174,214,167,49,46,0,13,0,13,0,13,0,13,0,13,0,13,11,19,0,13,0,13,3,919,Suffolk County,Massachusetts
1500000US250250919004,524,297,328,178,258,144,70,79,70,79,0,13,0,13,0,13,0,13,55,47,54,47,1,2,0,13,0,13,0,13,20,34,0,13,0,13,2,4,13,21,106,160,4,919,Suffolk County,Massachusetts
1500000US250250920001,892,445,403,225,368,218,35,45,35,45,0,13,0,13,0,13,0,13,428,221,56,57,372,208,0,13,0,13,0,13,0,13,0,13,0,13,47,51,0,13,14,23,1,920,Suffolk County,Massachusetts
1500000US250250920002,1118,347,811,269,617,211,194,104,84,67,110,57,0,13,0,13,0,13,253,117,121,95,130,77,2,6,0,13,0,13,0,13,0,13,12,19,0,13,7,17,35,39,2,920,Suffolk County,Massachusetts
1500000US250250920003,446,192,234,136,176,107,58,60,58,60,0,13,0,13,0,13,0,13,131,86,48,47,83,69,0,13,0,13,0,13,0,13,0,13,0,13,67,73,0,13,14,26,3,920,Suffolk County,Massachusetts
1500000US250250920004,505,217,231,129,162,87,69,69,69,69,0,13,0,13,0,13,0,13,239,141,172,131,67,51,0,13,0,13,0,13,0,13,0,13,0,13,35,67,0,13,0,13,4,920,Suffolk County,Massachusetts
1500000US250250921011,706,316,331,217,294,214,37,55,37,55,0,13,0,13,0,13,0,13,194,128,128,98,66,67,0,13,0,13,0,13,0,13,0,13,39,56,98,100,15,26,29,33,1,921.01,Suffolk County,Massachusetts
1500000US250250921012,492,273,310,191,277,177,33,40,9,18,0,13,0,13,24,37,0,13,161,137,52,83,109,105,0,13,0,13,0,13,0,13,0,13,13,23,0,13,0,13,8,15,2,921.01,Suffolk County,Massachusetts
1500000US250250921013,417,169,290,158,277,161,13,24,13,24,0,13,0,13,0,13,0,13,88,111,0,13,88,111,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,39,54,3,921.01,Suffolk County,Massachusetts
1500000US250250921014,430,314,331,299,135,98,196,292,0,13,196,292,0,13,0,13,0,13,55,74,0,13,55,74,0,13,0,13,0,13,0,13,0,13,0,13,33,45,0,13,11,21,4,921.01,Suffolk County,Massachusetts
1500000US250250921015,1180,375,572,199,402,182,170,103,126,92,0,13,44,54,0,13,0,13,331,245,200,215,131,142,0,13,0,13,0,13,0,13,0,13,0,13,106,99,51,49,120,167,5,921.01,Suffolk County,Massachusetts
1500000US250250922001,463,145,175,75,138,63,37,46,14,26,23,30,0,13,0,13,0,13,148,94,26,37,122,78,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,140,99,1,922,Suffolk County,Massachusetts
1500000US250250922002,649,335,260,142,179,107,81,60,61,59,20,20,0,13,0,13,0,13,117,59,20,29,97,47,0,13,0,13,0,13,0,13,0,13,6,11,0,13,57,90,209,285,2,922,Suffolk County,Massachusetts
1500000US250250922003,480,135,251,92,232,79,19,27,0,13,19,27,0,13,0,13,0,13,173,102,67,73,106,78,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,56,39,3,922,Suffolk County,Massachusetts
1500000US250250922004,406,216,197,110,186,108,11,17,0,13,11,17,0,13,0,13,0,13,87,62,0,13,77,62,0,13,10,17,0,13,0,13,0,13,0,13,87,122,0,13,35,33,4,922,Suffolk County,Massachusetts
1500000US250250923001,590,249,237,123,220,113,17,25,15,22,1,7,0,13,0,13,1,7,125,84,67,69,31,32,18,29,9,13,0,13,0,13,0,13,0,13,31,36,22,33,175,183,1,923,Suffolk County,Massachusetts
1500000US250250923002,279,123,93,57,60,53,33,29,17,19,16,23,0,13,0,13,0,13,32,28,16,19,16,22,0,13,0,13,0,13,0,13,0,13,16,25,35,38,39,63,64,46,2,923,Suffolk County,Massachusetts
1500000US250250923003,761,193,426,184,406,171,20,28,0,13,20,28,0,13,0,13,0,13,208,125,123,113,70,46,15,17,0,13,0,13,0,13,0,13,12,20,0,13,23,35,92,75,3,923,Suffolk County,Massachusetts
1500000US250250923004,273,171,194,149,79,61,115,133,96,130,0,13,19,31,0,13,0,13,9,13,0,13,9,13,0,13,0,13,0,13,9,13,0,13,0,13,31,51,10,16,20,33,4,923,Suffolk County,Massachusetts
1500000US250250924001,377,188,102,120,102,120,0,13,0,13,0,13,0,13,0,13,0,13,90,100,17,29,36,55,0,13,37,61,0,13,0,13,0,13,0,13,0,13,142,122,43,71,1,924,Suffolk County,Massachusetts
1500000US250250924002,282,166,168,139,137,127,31,45,31,45,0,13,0,13,0,13,0,13,41,51,23,41,18,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13,73,84,0,13,2,924,Suffolk County,Massachusetts
1500000US250250924003,1156,677,524,322,508,316,16,26,0,13,0,13,0,13,16,26,0,13,522,434,417,294,105,159,0,13,0,13,0,13,0,13,0,13,20,44,48,81,42,89,0,13,3,924,Suffolk County,Massachusetts
1500000US250250924004,721,241,369,182,284,144,85,116,85,116,0,13,0,13,0,13,0,13,223,243,223,243,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,42,0,13,120,113,4,924,Suffolk County,Massachusetts
1500000US250250924005,244,184,171,149,171,149,0,13,0,13,0,13,0,13,0,13,0,13,73,101,73,101,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,924,Suffolk County,Massachusetts
1500000US250251001001,147,91,72,69,72,69,0,13,0,13,0,13,0,13,0,13,0,13,25,43,0,13,25,43,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,50,56,1,1001,Suffolk County,Massachusetts
1500000US250251001002,362,321,53,62,53,62,0,13,0,13,0,13,0,13,0,13,0,13,309,303,106,124,203,282,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,1001,Suffolk County,Massachusetts
1500000US250251001003,677,363,338,211,191,144,147,109,108,91,0,13,0,13,0,13,39,65,254,156,162,134,92,79,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,85,86,3,1001,Suffolk County,Massachusetts
1500000US250251001004,757,386,252,201,252,201,0,13,0,13,0,13,0,13,0,13,0,13,453,310,216,192,237,223,0,13,0,13,0,13,0,13,0,13,0,13,11,25,0,13,41,54,4,1001,Suffolk County,Massachusetts
1500000US250251001005,280,181,92,60,82,60,10,17,10,17,0,13,0,13,0,13,0,13,188,159,145,129,43,50,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,1001,Suffolk County,Massachusetts
1500000US250251001006,379,272,230,179,183,153,47,51,25,41,22,33,0,13,0,13,0,13,137,156,86,136,51,76,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,18,6,1001,Suffolk County,Massachusetts
1500000US250251001007,662,307,336,218,336,218,0,13,0,13,0,13,0,13,0,13,0,13,159,122,159,122,0,13,0,13,0,13,0,13,0,13,0,13,0,13,31,50,37,60,99,123,7,1001,Suffolk County,Massachusetts
1500000US250251002001,622,216,415,157,317,133,98,71,69,52,17,27,12,18,0,13,0,13,111,58,33,33,73,52,5,9,0,13,0,13,0,13,0,13,11,17,0,13,0,13,85,83,1,1002,Suffolk County,Massachusetts
1500000US250251002002,287,145,87,55,81,54,6,9,6,9,0,13,0,13,0,13,0,13,172,117,118,82,54,53,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,28,34,2,1002,Suffolk County,Massachusetts
1500000US250251002003,675,240,285,118,252,110,33,31,33,31,0,13,0,13,0,13,0,13,211,110,131,65,80,70,0,13,0,13,0,13,0,13,0,13,0,13,0,13,97,119,82,93,3,1002,Suffolk County,Massachusetts
1500000US250251003001,689,165,405,130,317,122,88,87,88,87,0,13,0,13,0,13,0,13,219,107,121,70,98,73,0,13,0,13,0,13,0,13,0,13,0,13,20,27,0,13,45,55,1,1003,Suffolk County,Massachusetts
1500000US250251003002,114,94,54,46,54,46,0,13,0,13,0,13,0,13,0,13,0,13,16,27,16,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,17,33,50,2,1003,Suffolk County,Massachusetts
1500000US250251003003,440,215,229,111,229,111,0,13,0,13,0,13,0,13,0,13,0,13,133,97,71,75,62,60,0,13,0,13,0,13,0,13,0,13,0,13,0,13,21,33,57,58,3,1003,Suffolk County,Massachusetts
1500000US250251003004,431,194,343,176,286,161,57,68,57,68,0,13,0,13,0,13,0,13,59,49,42,41,17,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,23,26,6,10,4,1003,Suffolk County,Massachusetts
1500000US250251004001,848,266,400,176,370,174,30,38,8,12,0,13,0,13,22,36,0,13,311,152,198,131,113,88,0,13,0,13,0,13,29,44,0,13,35,46,0,13,22,34,51,45,1,1004,Suffolk County,Massachusetts
1500000US250251004002,610,266,424,233,294,201,130,103,67,72,63,74,0,13,0,13,0,13,91,81,0,13,91,81,0,13,0,13,0,13,0,13,0,13,45,63,0,13,0,13,50,40,2,1004,Suffolk County,Massachusetts
1500000US250251004003,723,274,475,193,364,168,111,87,52,67,59,69,0,13,0,13,0,13,138,93,0,13,124,91,0,13,14,22,0,13,0,13,0,13,0,13,5,8,35,54,70,102,3,1004,Suffolk County,Massachusetts
1500000US250251004004,549,271,288,182,233,158,55,49,44,42,0,13,0,13,4,16,7,15,106,90,19,30,87,84,0,13,0,13,0,13,0,13,0,13,0,13,48,72,0,13,107,114,4,1004,Suffolk County,Massachusetts
1500000US250251005001,748,362,351,186,327,185,24,39,24,39,0,13,0,13,0,13,0,13,253,175,4,7,249,175,0,13,0,13,0,13,0,13,0,13,0,13,52,79,53,59,39,63,1,1005,Suffolk County,Massachusetts
1500000US250251005002,765,381,192,109,179,110,13,22,0,13,0,13,0,13,0,13,13,22,385,225,227,187,158,147,0,13,0,13,0,13,0,13,0,13,0,13,63,101,15,24,110,122,2,1005,Suffolk County,Massachusetts
1500000US250251005003,468,233,264,167,212,165,52,52,0,13,0,13,52,52,0,13,0,13,183,148,35,44,148,141,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,18,12,28,3,1005,Suffolk County,Massachusetts
1500000US250251005004,523,332,347,263,323,253,24,39,0,13,0,13,0,13,0,13,24,39,129,117,0,13,129,117,0,13,0,13,0,13,0,13,0,13,0,13,31,47,0,13,16,25,4,1005,Suffolk County,Massachusetts
1500000US250251005005,910,402,605,298,325,288,280,187,152,141,128,147,0,13,0,13,0,13,178,127,0,13,178,127,0,13,0,13,0,13,0,13,0,13,0,13,96,105,0,13,31,49,5,1005,Suffolk County,Massachusetts
1500000US250251006011,502,237,289,193,270,169,19,35,19,35,0,13,0,13,0,13,0,13,118,84,2,4,116,84,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,95,76,1,1006.01,Suffolk County,Massachusetts
1500000US250251006012,698,303,423,167,194,106,229,176,162,128,67,76,0,13,0,13,0,13,133,115,0,13,133,115,0,13,0,13,0,13,0,13,0,13,71,99,14,26,57,66,0,13,2,1006.01,Suffolk County,Massachusetts
1500000US250251006013,564,233,378,185,261,136,117,93,30,47,49,72,38,62,0,13,0,13,186,142,21,44,154,131,11,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,1006.01,Suffolk County,Massachusetts
1500000US250251006014,1500,486,671,248,613,233,58,64,58,64,0,13,0,13,0,13,0,13,358,162,153,135,205,95,0,13,0,13,0,13,23,40,0,13,38,48,0,13,161,147,249,280,4,1006.01,Suffolk County,Massachusetts
1500000US250251006031,1119,340,769,255,665,248,104,79,55,59,0,13,49,54,0,13,0,13,159,60,17,19,136,59,6,15,0,13,0,13,0,13,0,13,36,48,120,106,0,13,35,26,1,1006.03,Suffolk County,Massachusetts
1500000US250251006032,384,154,323,147,322,147,1,5,0,13,0,13,1,5,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,23,28,0,13,38,28,2,1006.03,Suffolk County,Massachusetts
1500000US250251007001,600,180,375,128,375,128,0,13,0,13,0,13,0,13,0,13,0,13,99,79,22,24,77,75,0,13,0,13,0,13,7,11,0,13,0,13,0,13,0,13,119,78,1,1007,Suffolk County,Massachusetts
1500000US250251007002,652,214,538,208,475,213,63,44,63,44,0,13,0,13,0,13,0,13,47,57,39,56,8,14,0,13,0,13,0,13,0,13,0,13,0,13,10,16,0,13,57,51,2,1007,Suffolk County,Massachusetts
1500000US250251007003,451,178,411,180,411,180,0,13,0,13,0,13,0,13,0,13,0,13,40,33,0,13,40,33,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,1007,Suffolk County,Massachusetts
1500000US250251007004,333,119,227,105,227,105,0,13,0,13,0,13,0,13,0,13,0,13,67,50,23,37,44,37,0,13,0,13,0,13,8,13,0,13,0,13,10,15,0,13,21,23,4,1007,Suffolk County,Massachusetts
1500000US250251007005,427,242,358,216,342,208,16,26,0,13,16,26,0,13,0,13,0,13,60,73,0,13,60,73,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,14,5,1007,Suffolk County,Massachusetts
1500000US250251008001,243,112,155,88,155,88,0,13,0,13,0,13,0,13,0,13,0,13,76,100,59,99,17,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,22,1,1008,Suffolk County,Massachusetts
1500000US250251008002,1080,423,659,292,574,267,85,132,85,132,0,13,0,13,0,13,0,13,249,124,60,24,189,122,0,13,0,13,0,13,0,13,0,13,13,23,0,13,0,13,159,196,2,1008,Suffolk County,Massachusetts
1500000US250251008003,602,251,310,179,157,93,153,144,153,144,0,13,0,13,0,13,0,13,222,123,20,35,202,119,0,13,0,13,0,13,70,110,0,13,0,13,0,13,0,13,0,13,3,1008,Suffolk County,Massachusetts
1500000US250251008004,753,338,443,197,425,183,18,27,18,27,0,13,0,13,0,13,0,13,200,131,24,35,176,118,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,110,156,4,1008,Suffolk County,Massachusetts
1500000US250251008005,506,227,298,197,298,197,0,13,0,13,0,13,0,13,0,13,0,13,143,119,54,90,72,71,0,13,17,26,0,13,0,13,0,13,0,13,0,13,0,13,65,62,5,1008,Suffolk County,Massachusetts
1500000US250251008006,441,212,225,194,201,185,24,35,24,35,0,13,0,13,0,13,0,13,96,80,0,13,96,80,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,120,120,6,1008,Suffolk County,Massachusetts
1500000US250251009001,407,149,235,116,180,102,55,49,55,49,0,13,0,13,0,13,0,13,108,56,0,13,108,56,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,14,55,42,1,1009,Suffolk County,Massachusetts
1500000US250251009002,365,216,99,73,23,18,76,68,24,26,52,63,0,13,0,13,0,13,260,218,127,126,133,128,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,9,2,1009,Suffolk County,Massachusetts
1500000US250251009003,608,309,271,117,178,91,93,85,28,35,46,72,19,30,0,13,0,13,35,39,13,21,22,34,0,13,0,13,0,13,0,13,0,13,11,17,10,15,0,13,281,271,3,1009,Suffolk County,Massachusetts
1500000US250251009004,1018,256,522,167,490,161,32,34,32,34,0,13,0,13,0,13,0,13,330,149,126,93,204,92,0,13,0,13,0,13,0,13,0,13,0,13,68,64,68,62,30,37,4,1009,Suffolk County,Massachusetts
1500000US250251010011,526,326,263,185,263,185,0,13,0,13,0,13,0,13,0,13,0,13,214,156,82,127,132,134,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,49,53,1,1010.01,Suffolk County,Massachusetts
1500000US250251010012,405,234,245,196,245,196,0,13,0,13,0,13,0,13,0,13,0,13,90,79,59,84,31,45,0,13,0,13,0,13,23,37,0,13,0,13,47,72,0,13,0,13,2,1010.01,Suffolk County,Massachusetts
1500000US250251010013,468,227,186,134,162,127,24,39,0,13,0,13,24,39,0,13,0,13,178,129,114,95,64,63,0,13,0,13,0,13,0,13,0,13,0,13,18,28,72,116,14,23,3,1010.01,Suffolk County,Massachusetts
1500000US250251010014,301,177,132,94,116,86,16,31,16,31,0,13,0,13,0,13,0,13,132,141,114,137,18,34,0,13,0,13,0,13,0,13,0,13,0,13,0,13,37,58,0,13,4,1010.01,Suffolk County,Massachusetts
1500000US250251010015,330,198,267,196,190,179,77,101,57,93,20,38,0,13,0,13,0,13,13,23,0,13,13,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,50,48,5,1010.01,Suffolk County,Massachusetts
1500000US250251010016,904,551,706,441,610,395,96,130,73,95,23,40,0,13,0,13,0,13,144,136,31,40,113,130,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,54,57,6,1010.01,Suffolk County,Massachusetts
1500000US250251010021,623,414,408,355,408,355,0,13,0,13,0,13,0,13,0,13,0,13,144,108,56,46,88,100,0,13,0,13,0,13,0,13,0,13,0,13,0,13,52,84,19,35,1,1010.02,Suffolk County,Massachusetts
1500000US250251010022,977,401,469,228,391,187,78,85,78,85,0,13,0,13,0,13,0,13,135,138,0,13,135,138,0,13,0,13,0,13,0,13,0,13,0,13,149,130,0,13,224,249,2,1010.02,Suffolk County,Massachusetts
1500000US250251010023,1333,353,808,349,609,285,199,188,83,104,116,100,0,13,0,13,0,13,412,211,321,184,58,83,33,33,0,13,0,13,0,13,0,13,0,13,37,56,0,13,76,63,3,1010.02,Suffolk County,Massachusetts
1500000US250251011011,595,203,404,142,349,137,55,65,55,65,0,13,0,13,0,13,0,13,191,105,111,86,64,61,16,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,1011.01,Suffolk County,Massachusetts
1500000US250251011012,1003,397,658,339,630,335,28,42,1,18,27,42,0,13,0,13,0,13,268,189,106,121,140,129,0,13,22,35,0,13,10,23,0,13,15,25,20,29,0,13,32,51,2,1011.01,Suffolk County,Massachusetts
1500000US250251011013,436,231,332,177,294,150,38,48,38,48,0,13,0,13,0,13,0,13,93,74,65,65,28,26,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,17,3,1011.01,Suffolk County,Massachusetts
1500000US250251011021,398,285,256,229,246,224,10,19,0,13,10,19,0,13,0,13,0,13,117,88,88,75,0,13,0,13,29,39,0,13,0,13,0,13,0,13,13,23,12,21,0,13,1,1011.02,Suffolk County,Massachusetts
1500000US250251011022,771,371,615,303,512,257,103,75,63,56,40,56,0,13,0,13,0,13,102,78,71,50,31,39,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,54,89,2,1011.02,Suffolk County,Massachusetts
1500000US250251011023,576,288,222,148,141,101,81,104,62,98,19,28,0,13,0,13,0,13,313,222,188,200,87,75,0,13,38,28,0,13,0,13,0,13,0,13,10,16,0,13,31,48,3,1011.02,Suffolk County,Massachusetts
1500000US250251011024,644,268,313,174,212,136,101,81,86,81,15,24,0,13,0,13,0,13,289,170,234,176,38,41,17,28,0,13,0,13,0,13,0,13,0,13,23,38,0,13,19,23,4,1011.02,Suffolk County,Massachusetts
1500000US250251101041,333,218,261,197,200,117,61,95,61,95,0,13,0,13,0,13,0,13,72,131,72,131,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,1101.04,Suffolk County,Massachusetts
