Geography,Total Estimate,Total Margin of Error,"Estimate - Car, truck, or van","Margin of Error - Car, truck, or van","Estimate - Car, truck, or van - Drove alone","Margin of Error - Car, truck, or van - Drove alone","Estimate - Car, truck, or van - Carpooled","Margin of Error - Car, truck, or van - Carpooled","Estimate - Car, truck, or van - In 2-person carpool","Margin of Error - Car, truck, or van - In 2-person carpool","Estimate - Car, truck, or van - In 3-person carpool","Margin of Error - Car, truck, or van - In 3-person carpool","Estimate - Car, truck, or van - In 4-person carpool","Margin of Error - Car, truck, or van - In 4-person carpool","Estimate - Car, truck, or van - In 5- or 6-person carpool","Margin of Error - Car, truck, or van - In 5- or 6-person carpool","Estimate - Car, truck, or van - In 7-or-more-person carpool","Margin of Error - Car, truck, or van - In 7-or-more-person carpool",Estimate - Public transportation (excluding taxicab),Margin of Error - Public transportation (excluding taxicab),Estimate - Public transportation (excluding taxicab) - Bus or trolley bus,Margin of Error - Public transportation (excluding taxicab) - Bus or trolley bus,Estimate - Public transportation (excluding taxicab) - Streetcar or trolley car (carro publico in Puerto Rico),Margin of Error - Public transportation (excluding taxicab) - Streetcar or trolley car (carro publico in Puerto Rico),Estimate - Public transportation (excluding taxicab) - Subway or elevated,Margin of Error - Public transportation (excluding taxicab) - Subway or elevated,Estimate - Public transportation (excluding taxicab) - Railroad,Margin of Error - Public transportation (excluding taxicab) - Railroad,Estimate - Public transportation (excluding taxicab) - Ferryboat,Margin of Error - Public transportation (excluding taxicab) - Ferryboat,Estimate - Taxicab,Margin of Error - Taxicab,Estimate - Motorcycle,Margin of Error - Motorcycle,Estimate - Bicycle,Margin of Error - Bicycle,Estimate - Walked,Margin of Error - Walked,Estimate - Other means,Margin of Error - Other means,Estimate - Worked at home,Margin of Error - Worked at home,Block Group,Census Tract,County,State
1500000US250250919001,457,194,291,173,291,173,0,12,0,12,0,12,0,12,0,12,0,12,105,68,105,68,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,46,0,12,33,38,1,919,Suffolk County,Massachusetts
1500000US250250919002,413,232,192,113,133,88,59,51,59,51,0,12,0,12,0,12,0,12,207,156,101,106,0,12,106,116,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,22,2,919,Suffolk County,Massachusetts
1500000US250250919003,535,229,206,80,178,82,28,21,28,21,0,12,0,12,0,12,0,12,329,222,252,196,0,12,50,66,27,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,919,Suffolk County,Massachusetts
1500000US250250919004,318,148,124,66,111,65,13,19,13,19,0,12,0,12,0,12,0,12,167,112,120,104,21,33,26,29,0,12,0,12,0,12,0,12,18,29,9,14,0,12,0,12,4,919,Suffolk County,Massachusetts
1500000US250250920001,575,207,128,72,70,44,58,55,58,55,0,12,0,12,0,12,0,12,370,220,223,227,14,23,133,79,0,12,0,12,0,12,0,12,35,36,19,32,0,12,23,34,1,920,Suffolk County,Massachusetts
1500000US250250920002,591,197,425,192,332,166,93,81,77,66,16,26,0,12,0,12,0,12,139,70,9,17,0,12,130,69,0,12,0,12,0,12,0,12,0,12,10,17,0,12,17,18,2,920,Suffolk County,Massachusetts
1500000US250250920003,517,227,217,134,186,124,31,44,31,44,0,12,0,12,0,12,0,12,300,169,88,73,0,12,212,149,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,920,Suffolk County,Massachusetts
1500000US250250920004,526,203,300,168,250,157,50,59,50,59,0,12,0,12,0,12,0,12,208,88,188,83,0,12,20,23,0,12,0,12,0,12,0,12,0,12,18,28,0,12,0,12,4,920,Suffolk County,Massachusetts
1500000US250250921011,863,318,429,215,330,158,99,94,59,78,10,17,30,45,0,12,0,12,372,213,116,164,10,18,234,148,12,20,0,12,0,12,0,12,0,12,62,65,0,12,0,12,1,921.01,Suffolk County,Massachusetts
1500000US250250921012,837,402,480,256,446,242,34,67,0,12,8,15,26,65,0,12,0,12,187,161,88,99,0,12,99,118,0,12,0,12,0,12,0,12,0,12,170,110,0,12,0,12,2,921.01,Suffolk County,Massachusetts
1500000US250250921013,162,89,128,80,108,64,20,32,20,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,27,18,29,0,12,0,12,3,921.01,Suffolk County,Massachusetts
1500000US250250921014,399,174,258,153,214,142,44,54,44,54,0,12,0,12,0,12,0,12,85,84,0,12,0,12,67,77,18,27,0,12,0,12,0,12,0,12,56,51,0,12,0,12,4,921.01,Suffolk County,Massachusetts
1500000US250250921015,963,313,529,178,389,132,140,108,91,84,49,75,0,12,0,12,0,12,343,214,118,158,0,12,225,167,0,12,0,12,0,12,0,12,0,12,79,82,0,12,12,21,5,921.01,Suffolk County,Massachusetts
1500000US250250922001,364,143,169,90,132,83,37,33,37,33,0,12,0,12,0,12,0,12,136,85,33,48,0,12,103,74,0,12,0,12,0,12,0,12,0,12,52,60,0,12,7,12,1,922,Suffolk County,Massachusetts
1500000US250250922002,437,230,271,128,232,128,39,32,39,32,0,12,0,12,0,12,0,12,166,134,79,88,0,12,87,97,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,922,Suffolk County,Massachusetts
1500000US250250922003,335,103,228,102,161,95,67,56,67,56,0,12,0,12,0,12,0,12,79,41,44,36,0,12,35,36,0,12,0,12,0,12,0,12,0,12,16,22,0,12,12,18,3,922,Suffolk County,Massachusetts
1500000US250250922004,292,163,136,107,129,105,7,12,7,12,0,12,0,12,0,12,0,12,59,45,7,12,0,12,29,29,23,28,0,12,0,12,0,12,0,12,30,49,0,12,67,83,4,922,Suffolk County,Massachusetts
1500000US250250923001,360,131,275,103,210,91,65,54,65,54,0,12,0,12,0,12,0,12,82,65,45,43,0,12,12,21,25,41,0,12,0,12,0,12,0,12,3,5,0,12,0,12,1,923,Suffolk County,Massachusetts
1500000US250250923002,264,144,119,97,103,96,16,23,0,12,16,23,0,12,0,12,0,12,133,73,105,66,0,12,28,34,0,12,0,12,0,12,0,12,0,12,12,20,0,12,0,12,2,923,Suffolk County,Massachusetts
1500000US250250923003,518,164,182,93,77,45,105,80,53,50,25,33,27,28,0,12,0,12,303,135,172,69,0,12,131,77,0,12,0,12,0,12,10,17,0,12,11,18,0,12,12,16,3,923,Suffolk County,Massachusetts
1500000US250250923004,251,106,143,63,134,61,9,14,0,12,0,12,9,14,0,12,0,12,96,80,54,47,0,12,42,66,0,12,0,12,0,12,0,12,0,12,0,12,12,19,0,12,4,923,Suffolk County,Massachusetts
1500000US250250924001,144,108,50,49,50,49,0,12,0,12,0,12,0,12,0,12,0,12,80,76,80,76,0,12,0,12,0,12,0,12,0,12,0,12,14,23,0,12,0,12,0,12,1,924,Suffolk County,Massachusetts
1500000US250250924002,577,192,254,107,221,104,33,53,0,12,33,53,0,12,0,12,0,12,234,135,205,136,0,12,29,35,0,12,0,12,0,12,0,12,0,12,64,64,10,15,15,23,2,924,Suffolk County,Massachusetts
1500000US250250924003,762,274,449,214,262,131,187,177,102,117,44,71,41,65,0,12,0,12,292,152,292,152,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,26,0,12,0,12,3,924,Suffolk County,Massachusetts
1500000US250250924004,275,107,119,71,92,67,27,31,27,31,0,12,0,12,0,12,0,12,156,97,156,97,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,924,Suffolk County,Massachusetts
1500000US250250924005,512,311,290,179,208,115,82,95,62,97,20,27,0,12,0,12,0,12,222,186,222,186,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,924,Suffolk County,Massachusetts
1500000US250251001001,162,128,50,60,16,25,34,54,18,28,0,12,0,12,16,26,0,12,112,118,112,118,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,1001,Suffolk County,Massachusetts
1500000US250251001002,384,213,311,209,167,134,144,133,113,114,31,47,0,12,0,12,0,12,73,68,73,68,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,1001,Suffolk County,Massachusetts
1500000US250251001003,321,213,122,88,122,88,0,12,0,12,0,12,0,12,0,12,0,12,199,193,199,193,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,1001,Suffolk County,Massachusetts
1500000US250251001004,340,139,148,96,132,89,16,23,16,23,0,12,0,12,0,12,0,12,181,90,123,75,0,12,39,49,19,27,0,12,0,12,0,12,0,12,10,24,0,12,1,4,4,1001,Suffolk County,Massachusetts
1500000US250251001005,280,167,95,80,95,80,0,12,0,12,0,12,0,12,0,12,0,12,170,137,154,134,0,12,16,27,0,12,0,12,0,12,0,12,0,12,15,25,0,12,0,12,5,1001,Suffolk County,Massachusetts
1500000US250251001006,352,148,138,84,132,84,6,8,0,12,6,8,0,12,0,12,0,12,109,74,109,74,0,12,0,12,0,12,0,12,15,22,0,12,0,12,33,45,20,30,37,56,6,1001,Suffolk County,Massachusetts
1500000US250251001007,432,224,206,113,155,93,51,56,51,56,0,12,0,12,0,12,0,12,207,139,162,114,0,12,45,68,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,31,7,1001,Suffolk County,Massachusetts
1500000US250251002001,373,124,282,106,247,104,35,30,23,21,0,12,12,18,0,12,0,12,69,54,50,52,0,12,10,16,9,13,0,12,0,12,0,12,12,18,10,16,0,12,0,12,1,1002,Suffolk County,Massachusetts
1500000US250251002002,354,135,156,65,122,58,34,25,26,22,8,13,0,12,0,12,0,12,181,111,153,96,0,12,28,48,0,12,0,12,0,12,0,12,0,12,0,12,17,29,0,12,2,1002,Suffolk County,Massachusetts
1500000US250251002003,530,167,305,138,228,124,77,68,69,67,8,14,0,12,0,12,0,12,214,93,131,92,0,12,83,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,15,3,1002,Suffolk County,Massachusetts
1500000US250251003001,539,234,413,199,258,169,155,144,91,78,54,68,10,16,0,12,0,12,66,69,34,36,0,12,32,55,0,12,0,12,0,12,0,12,0,12,29,47,10,15,21,30,1,1003,Suffolk County,Massachusetts
1500000US250251003002,290,122,191,86,191,86,0,12,0,12,0,12,0,12,0,12,0,12,77,77,55,66,0,12,22,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,24,2,1003,Suffolk County,Massachusetts
1500000US250251003003,209,135,93,73,72,69,21,23,0,12,21,23,0,12,0,12,0,12,116,88,47,46,0,12,69,77,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,1003,Suffolk County,Massachusetts
1500000US250251003004,337,148,185,109,185,109,0,12,0,12,0,12,0,12,0,12,0,12,140,82,83,67,10,17,47,42,0,12,0,12,0,12,0,12,0,12,12,20,0,12,0,12,4,1003,Suffolk County,Massachusetts
1500000US250251004001,472,187,235,118,221,118,14,17,6,13,8,15,0,12,0,12,0,12,176,90,16,18,0,12,160,90,0,12,0,12,0,12,0,12,0,12,61,81,0,12,0,12,1,1004,Suffolk County,Massachusetts
1500000US250251004002,657,222,405,129,363,119,42,49,30,35,12,21,0,12,0,12,0,12,211,157,104,72,0,12,107,102,0,12,0,12,0,12,0,12,0,12,41,43,0,12,0,12,2,1004,Suffolk County,Massachusetts
1500000US250251004003,487,180,269,142,236,132,33,29,25,24,8,14,0,12,0,12,0,12,190,142,66,103,0,12,124,99,0,12,0,12,0,12,0,12,0,12,0,12,20,24,8,14,3,1004,Suffolk County,Massachusetts
1500000US250251004004,709,261,337,125,275,111,62,51,52,49,10,15,0,12,0,12,0,12,283,184,94,59,89,134,100,99,0,12,0,12,47,62,0,12,0,12,24,39,0,12,18,22,4,1004,Suffolk County,Massachusetts
1500000US250251005001,624,247,522,236,317,115,205,201,60,64,58,83,87,117,0,12,0,12,87,54,0,12,0,12,87,54,0,12,0,12,0,12,0,12,0,12,3,7,12,19,0,12,1,1005,Suffolk County,Massachusetts
1500000US250251005002,598,202,245,127,134,78,111,93,90,87,21,34,0,12,0,12,0,12,254,141,22,36,16,25,216,125,0,12,0,12,0,12,0,12,0,12,57,56,0,12,42,46,2,1005,Suffolk County,Massachusetts
1500000US250251005003,504,238,257,155,257,155,0,12,0,12,0,12,0,12,0,12,0,12,247,144,89,85,0,12,158,101,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,1005,Suffolk County,Massachusetts
1500000US250251005004,870,404,451,222,394,197,57,68,57,68,0,12,0,12,0,12,0,12,419,243,100,108,48,62,248,222,23,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,1005,Suffolk County,Massachusetts
1500000US250251005005,538,356,238,152,225,146,13,25,13,25,0,12,0,12,0,12,0,12,300,244,211,176,0,12,89,105,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,1005,Suffolk County,Massachusetts
1500000US250251006011,424,150,338,132,338,132,0,12,0,12,0,12,0,12,0,12,0,12,86,60,47,45,0,12,39,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,1006.01,Suffolk County,Massachusetts
1500000US250251006012,433,131,328,128,310,128,18,29,18,29,0,12,0,12,0,12,0,12,94,49,4,17,0,12,90,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,20,2,1006.01,Suffolk County,Massachusetts
1500000US250251006013,669,198,428,167,388,155,40,42,40,42,0,12,0,12,0,12,0,12,229,138,58,69,0,12,171,146,0,12,0,12,0,12,0,12,0,12,12,20,0,12,0,12,3,1006.01,Suffolk County,Massachusetts
1500000US250251006014,1279,370,699,286,639,299,60,70,60,70,0,12,0,12,0,12,0,12,552,253,193,121,0,12,359,230,0,12,0,12,17,27,0,12,0,12,11,19,0,12,0,12,4,1006.01,Suffolk County,Massachusetts
1500000US250251006031,463,110,319,81,308,83,11,16,11,16,0,12,0,12,0,12,0,12,80,59,7,9,0,12,62,54,11,17,0,12,0,12,21,28,0,12,8,12,21,26,14,16,1,1006.03,Suffolk County,Massachusetts
1500000US250251006032,599,211,550,203,508,210,42,38,37,37,0,12,0,12,5,10,0,12,31,48,1,7,0,12,0,12,30,48,0,12,0,12,0,12,0,12,11,21,0,12,7,9,2,1006.03,Suffolk County,Massachusetts
1500000US250251007001,529,191,363,175,346,163,17,30,17,30,0,12,0,12,0,12,0,12,136,87,10,16,0,12,126,85,0,12,0,12,0,12,0,12,0,12,21,27,0,12,9,15,1,1007,Suffolk County,Massachusetts
1500000US250251007002,564,222,505,230,368,173,137,84,116,79,7,16,14,25,0,12,0,12,28,33,0,12,0,12,28,33,0,12,0,12,0,12,0,12,0,12,17,26,14,24,0,12,2,1007,Suffolk County,Massachusetts
1500000US250251007003,272,101,231,94,206,80,25,29,9,13,0,12,16,25,0,12,0,12,40,28,0,12,0,12,40,28,0,12,0,12,0,12,0,12,0,12,1,3,0,12,0,12,3,1007,Suffolk County,Massachusetts
1500000US250251007004,523,170,318,112,251,108,67,54,58,53,9,14,0,12,0,12,0,12,77,55,9,14,0,12,68,54,0,12,0,12,0,12,0,12,0,12,121,149,0,12,7,10,4,1007,Suffolk County,Massachusetts
1500000US250251007005,430,171,349,149,291,152,58,56,28,32,30,46,0,12,0,12,0,12,63,45,22,24,0,12,41,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,21,5,1007,Suffolk County,Massachusetts
1500000US250251008001,310,136,172,90,114,78,58,64,58,64,0,12,0,12,0,12,0,12,120,77,35,55,0,12,85,61,0,12,0,12,0,12,0,12,0,12,18,30,0,12,0,12,1,1008,Suffolk County,Massachusetts
1500000US250251008002,628,238,470,234,470,234,0,12,0,12,0,12,0,12,0,12,0,12,158,96,29,33,0,12,129,96,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,1008,Suffolk County,Massachusetts
1500000US250251008003,690,333,421,138,406,138,15,26,15,26,0,12,0,12,0,12,0,12,76,61,0,12,0,12,76,61,0,12,0,12,0,12,0,12,0,12,81,126,0,12,112,177,3,1008,Suffolk County,Massachusetts
1500000US250251008004,653,365,359,235,359,235,0,12,0,12,0,12,0,12,0,12,0,12,294,152,50,40,0,12,244,153,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,1008,Suffolk County,Massachusetts
1500000US250251008005,308,199,221,138,145,105,76,75,51,59,25,44,0,12,0,12,0,12,66,84,18,29,0,12,48,80,0,12,0,12,0,12,0,12,0,12,21,34,0,12,0,12,5,1008,Suffolk County,Massachusetts
1500000US250251008006,708,207,306,140,306,140,0,12,0,12,0,12,0,12,0,12,0,12,282,160,84,84,51,67,147,106,0,12,0,12,0,12,0,12,0,12,103,139,0,12,17,30,6,1008,Suffolk County,Massachusetts
1500000US250251009001,376,164,195,125,108,60,87,121,87,121,0,12,0,12,0,12,0,12,125,72,83,63,0,12,42,38,0,12,0,12,0,12,0,12,0,12,47,64,0,12,9,20,1,1009,Suffolk County,Massachusetts
1500000US250251009002,295,179,206,154,116,82,90,79,90,79,0,12,0,12,0,12,0,12,49,40,0,12,0,12,39,37,10,17,0,12,0,12,0,12,0,12,0,12,40,63,0,12,2,1009,Suffolk County,Massachusetts
1500000US250251009003,567,232,204,91,159,79,45,41,45,41,0,12,0,12,0,12,0,12,337,214,137,191,0,12,187,86,0,12,13,21,0,12,0,12,0,12,26,25,0,12,0,12,3,1009,Suffolk County,Massachusetts
1500000US250251009004,301,147,190,94,160,96,30,45,0,12,30,45,0,12,0,12,0,12,111,93,39,49,0,12,72,72,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,1009,Suffolk County,Massachusetts
1500000US250251009005,462,173,298,142,256,145,42,29,27,31,15,23,0,12,0,12,0,12,131,89,14,21,0,12,103,93,14,21,0,12,0,12,0,12,11,17,0,12,0,12,22,33,5,1009,Suffolk County,Massachusetts
1500000US250251010011,426,155,288,97,288,97,0,12,0,12,0,12,0,12,0,12,0,12,98,77,39,48,0,12,59,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,41,1,1010.01,Suffolk County,Massachusetts
1500000US250251010012,484,151,307,154,202,98,105,92,105,92,0,12,0,12,0,12,0,12,165,103,79,76,0,12,86,74,0,12,0,12,12,20,0,12,0,12,0,12,0,12,0,12,2,1010.01,Suffolk County,Massachusetts
1500000US250251010013,291,145,210,103,54,67,156,112,142,107,0,12,0,12,14,22,0,12,81,83,68,81,0,12,13,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,1010.01,Suffolk County,Massachusetts
1500000US250251010014,293,172,77,55,77,55,0,12,0,12,0,12,0,12,0,12,0,12,116,96,29,46,0,12,87,103,0,12,0,12,0,12,0,12,0,12,0,12,0,12,100,104,4,1010.01,Suffolk County,Massachusetts
1500000US250251010015,556,334,410,300,113,76,297,272,297,272,0,12,0,12,0,12,0,12,97,86,41,36,26,49,30,54,0,12,0,12,0,12,0,12,0,12,49,58,0,12,0,12,5,1010.01,Suffolk County,Massachusetts
1500000US250251010016,475,223,345,220,158,106,187,202,160,196,27,42,0,12,0,12,0,12,112,97,71,69,0,12,41,64,0,12,0,12,18,31,0,12,0,12,0,12,0,12,0,12,6,1010.01,Suffolk County,Massachusetts
1500000US250251010021,414,250,144,144,144,144,0,12,0,12,0,12,0,12,0,12,0,12,146,98,73,50,0,12,73,83,0,12,0,12,0,12,0,12,0,12,124,132,0,12,0,12,1,1010.02,Suffolk County,Massachusetts
1500000US250251010022,812,278,659,236,639,235,20,40,20,40,0,12,0,12,0,12,0,12,145,93,135,86,0,12,1,15,9,15,0,12,0,12,0,12,0,12,0,12,8,19,0,12,2,1010.02,Suffolk County,Massachusetts
1500000US250251010023,750,214,501,181,436,183,65,81,65,81,0,12,0,12,0,12,0,12,157,106,55,50,0,12,74,81,28,36,0,12,0,12,18,29,0,12,22,36,0,12,52,68,3,1010.02,Suffolk County,Massachusetts
1500000US250251011011,493,222,192,108,122,106,70,74,56,71,14,21,0,12,0,12,0,12,278,179,171,151,0,12,98,98,9,15,0,12,0,12,0,12,0,12,0,12,23,26,0,12,1,1011.01,Suffolk County,Massachusetts
1500000US250251011012,609,269,285,178,263,175,22,36,0,12,22,36,0,12,0,12,0,12,288,151,223,133,0,12,65,60,0,12,0,12,26,39,0,12,0,12,0,12,0,12,10,16,2,1011.01,Suffolk County,Massachusetts
1500000US250251011013,682,249,423,193,279,184,144,111,144,111,0,12,0,12,0,12,0,12,259,165,191,125,0,12,60,57,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,1011.01,Suffolk County,Massachusetts
1500000US250251011021,405,134,117,61,93,51,24,30,16,26,8,13,0,12,0,12,0,12,212,102,158,94,0,12,54,45,0,12,0,12,0,12,0,12,9,14,57,49,0,12,10,16,1,1011.02,Suffolk County,Massachusetts
1500000US250251011022,651,192,355,135,326,130,29,32,29,32,0,12,0,12,0,12,0,12,273,131,177,98,0,12,57,67,39,62,0,12,0,12,0,12,0,12,12,17,0,12,11,18,2,1011.02,Suffolk County,Massachusetts
1500000US250251011023,302,129,170,89,148,82,22,24,22,24,0,12,0,12,0,12,0,12,107,85,78,63,20,32,0,12,9,14,0,12,0,12,0,12,0,12,25,39,0,12,0,12,3,1011.02,Suffolk County,Massachusetts
1500000US250251011024,762,225,246,114,233,110,13,23,13,23,0,12,0,12,0,12,0,12,486,196,293,139,30,46,152,83,11,18,0,12,0,12,0,12,0,12,30,39,0,12,0,12,4,1011.02,Suffolk County,Massachusetts
1500000US250251101031,355,88,181,100,142,90,39,61,39,61,0,12,0,12,0,12,0,12,134,72,0,12,0,12,134,72,0,12,0,12,0,12,0,12,26,22,0,12,0,12,14,23,1,1101.03,Suffolk County,Massachusetts
1500000US250251101032,286,182,157,122,89,70,68,71,52,63,0,12,16,27,0,12,0,12,103,66,47,60,0,12,56,52,0,12,0,12,0,12,0,12,26,42,0,12,0,12,0,12,2,1101.03,Suffolk County,Massachusetts
1500000US250251101033,257,253,145,153,127,145,18,33,14,26,4,14,0,12,0,12,0,12,79,75,15,25,0,12,64,70,0,12,0,12,0,12,0,12,5,10,20,75,0,12,8,27,3,1101.03,Suffolk County,Massachusetts
1500000US250251101034,212,123,107,74,92,73,15,24,15,24,0,12,0,12,0,12,0,12,69,67,0,12,0,12,69,67,0,12,0,12,0,12,17,25,19,30,0,12,0,12,0,12,4,1101.03,Suffolk County,Massachusetts
1500000US250251101035,1452,340,390,125,354,120,36,33,23,27,0,12,0,12,13,21,0,12,999,319,102,68,0,12,897,308,0,12,0,12,0,12,0,12,37,45,0,12,13,21,13,20,5,1101.03,Suffolk County,Massachusetts
1500000US250251101036,500,241,277,156,277,156,0,12,0,12,0,12,0,12,0,12,0,12,194,118,22,36,18,29,126,87,28,44,0,12,0,12,0,12,0,12,0,12,0,12,29,33,6,1101.03,Suffolk County,Massachusetts
1500000US250251101037,334,239,176,178,176,178,0,12,0,12,0,12,0,12,0,12,0,12,158,125,25,28,0,12,133,125,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,1101.03,Suffolk County,Massachusetts
1500000US250251102011,1100,172,830,155,799,153,31,37,31,37,0,12,0,12,0,12,0,12,219,90,88,60,5,8,112,64,14,22,0,12,22,34,0,12,10,14,0,12,4,6,15,22,1,1102.01,Suffolk County,Massachusetts
1500000US250251103011,512,165,340,119,245,100,95,60,80,51,7,11,2,10,0,12,6,9,92,69,10,15,0,12,74,71,8,13,0,12,0,12,0,12,0,12,21,34,16,24,43,55,1,1103.01,Suffolk County,Massachusetts
1500000US250251103012,847,207,499,143,476,137,23,36,23,36,0,12,0,12,0,12,0,12,271,134,62,52,44,48,138,60,27,30,0,12,0,12,0,12,48,51,0,12,0,12,29,29,2,1103.01,Suffolk County,Massachusetts
1500000US250251104011,977,214,450,117,334,90,116,76,80,64,36,41,0,12,0,12,0,12,437,172,216,113,0,12,195,124,26,30,0,12,0,12,0,12,0,12,48,50,0,12,42,49,1,1104.01,Suffolk County,Massachusetts
1500000US250251104012,1095,219,700,211,630,193,70,68,39,44,31,51,0,12,0,12,0,12,308,111,158,88,0,12,132,56,18,20,0,12,0,12,0,12,31,39,9,15,0,12,47,39,2,1104.01,Suffolk County,Massachusetts
1500000US250251104031,623,223,311,144,280,144,31,34,31,34,0,12,0,12,0,12,0,12,278,147,165,97,0,12,113,88,0,12,0,12,0,12,0,12,0,12,19,20,0,12,15,23,1,1104.03,Suffolk County,Massachusetts
1500000US250251104032,479,178,361,127,329,100,32,52,32,52,0,12,0,12,0,12,0,12,77,70,64,68,0,12,13,17,0,12,0,12,0,12,0,12,0,12,21,33,0,12,20,17,2,1104.03,Suffolk County,Massachusetts
1500000US250251104033,337,148,187,102,73,68,114,90,68,57,0,12,46,74,0,12,0,12,106,64,80,57,0,12,26,30,0,12,0,12,0,12,0,12,0,12,11,18,0,12,33,50,3,1104.03,Suffolk County,Massachusetts
1500000US250251104034,442,193,356,169,292,139,64,60,0,12,32,51,32,36,0,12,0,12,74,69,48,64,0,12,26,31,0,12,0,12,0,12,12,19,0,12,0,12,0,12,0,12,4,1104.03,Suffolk County,Massachusetts
1500000US250251104035,648,198,532,174,405,130,127,98,127,98,0,12,0,12,0,12,0,12,116,83,15,25,0,12,101,80,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,1104.03,Suffolk County,Massachusetts
1500000US250251105011,388,112,287,104,262,96,25,29,9,14,16,26,0,12,0,12,0,12,77,48,10,15,0,12,51,41,16,18,0,12,0,12,0,12,0,12,24,29,0,12,0,12,1,1105.01,Suffolk County,Massachusetts
1500000US250251105012,906,157,585,139,499,125,86,56,67,49,19,29,0,12,0,12,0,12,245,108,42,38,0,12,143,102,60,40,0,12,0,12,0,12,41,34,0,12,0,12,35,28,2,1105.01,Suffolk County,Massachusetts
1500000US250251105013,522,161,352,139,300,125,52,52,13,23,11,18,28,44,0,12,0,12,124,75,0,12,0,12,57,53,67,59,0,12,0,12,0,12,0,12,6,9,0,12,40,41,3,1105.01,Suffolk County,Massachusetts
1500000US250251105021,793,229,485,167,438,176,47,59,34,55,13,20,0,12,0,12,0,12,218,111,75,78,0,12,44,36,99,71,0,12,0,12,0,12,0,12,38,41,24,27,28,38,1,1105.02,Suffolk County,Massachusetts
1500000US250251105022,1002,211,706,168,677,169,29,28,10,15,0,12,19,24,0,12,0,12,208,111,76,69,0,12,132,86,0,12,0,12,0,12,0,12,32,31,7,13,0,12,49,42,2,1105.02,Suffolk County,Massachusetts
1500000US250251105023,275,96,207,80,179,75,28,44,28,44,0,12,0,12,0,12,0,12,31,30,6,10,0,12,9,15,16,24,0,12,0,12,0,12,11,19,0,12,0,12,26,25,3,1105.02,Suffolk County,Massachusetts
1500000US250251106011,735,143,547,105,535,108,12,14,12,14,0,12,0,12,0,12,0,12,137,88,9,14,0,12,76,65,52,44,0,12,0,12,0,12,23,26,1,3,0,12,27,23,1,1106.01,Suffolk County,Massachusetts
1500000US250251106012,463,114,309,94,294,91,15,23,15,23,0,12,0,12,0,12,0,12,80,47,15,23,0,12,25,27,40,30,0,12,0,12,0,12,0,12,0,12,0,12,74,58,2,1106.01,Suffolk County,Massachusetts
1500000US250251106071,697,299,511,216,423,212,88,81,80,77,8,17,0,12,0,12,0,12,165,124,29,38,0,12,92,112,44,51,0,12,0,12,0,12,0,12,0,12,0,12,21,22,1,1106.07,Suffolk County,Massachusetts
1500000US250251106072,866,200,593,188,525,179,68,81,68,81,0,12,0,12,0,12,0,12,183,101,47,62,0,12,25,31,111,90,0,12,0,12,0,12,59,50,0,12,0,12,31,35,2,1106.07,Suffolk County,Massachusetts
1500000US250251106073,1196,333,730,210,640,212,90,69,65,64,16,26,9,15,0,12,0,12,367,243,4,8,164,246,124,80,75,67,0,12,0,12,0,12,0,12,57,51,21,33,21,36,3,1106.07,Suffolk County,Massachusetts
1500000US250251106074,286,141,176,121,152,114,24,40,24,40,0,12,0,12,0,12,0,12,88,73,42,41,0,12,25,30,21,33,0,12,0,12,0,12,0,12,0,12,0,12,22,36,4,1106.07,Suffolk County,Massachusetts
