Geography,Total Estimate,Total Margin of Error,"Estimate - Car, truck, or van:","Margin of Error - Car, truck, or van:","Estimate - Car, truck, or van: - Drove alone","Margin of Error - Car, truck, or van: - Drove alone","Estimate - Car, truck, or van: - Carpooled:","Margin of Error - Car, truck, or van: - Carpooled:","Estimate - Car, truck, or van: - In 2-person carpool","Margin of Error - Car, truck, or van: - In 2-person carpool","Estimate - Car, truck, or van: - In 3-person carpool","Margin of Error - Car, truck, or van: - In 3-person carpool","Estimate - Car, truck, or van: - In 4-person carpool","Margin of Error - Car, truck, or van: - In 4-person carpool","Estimate - Car, truck, or van: - In 5- or 6-person carpool","Margin of Error - Car, truck, or van: - In 5- or 6-person carpool","Estimate - Car, truck, or van: - In 7-or-more-person carpool","Margin of Error - Car, truck, or van: - In 7-or-more-person carpool",Estimate - Public transportation (excluding taxicab):,Margin of Error - Public transportation (excluding taxicab):,Estimate - Public transportation (excluding taxicab): - Bus,Margin of Error - Public transportation (excluding taxicab): - Bus,Estimate - Public transportation (excluding taxicab): - Subway or elevated rail,Margin of Error - Public transportation (excluding taxicab): - Subway or elevated rail,Estimate - Public transportation (excluding taxicab): - Long-distance train or commuter rail,Margin of Error - Public transportation (excluding taxicab): - Long-distance train or commuter rail,"Estimate - Public transportation (excluding taxicab): - Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error - Public transportation (excluding taxicab): - Light rail, streetcar or trolley (carro público in Puerto Rico)",Estimate - Public transportation (excluding taxicab): - Ferryboat,Margin of Error - Public transportation (excluding taxicab): - Ferryboat,Estimate - Taxicab,Margin of Error - Taxicab,Estimate - Motorcycle,Margin of Error - Motorcycle,Estimate - Bicycle,Margin of Error - Bicycle,Estimate - Walked,Margin of Error - Walked,Estimate - Other means,Margin of Error - Other means,Estimate - Worked from home,Margin of Error - Worked from home,Block Group,Census Tract,County,State
1500000US250250301001,961,218,242,137,225,135,17,20,8,13,9,15,0,12,0,12,0,12,283,103,0,12,274,103,9,15,0,12,0,12,11,17,0,12,0,12,416,163,0,12,9,14,1,301,Suffolk County,Massachusetts
1500000US250250301002,768,147,124,78,124,78,0,12,0,12,0,12,0,12,0,12,0,12,156,84,0,12,98,67,49,43,9,13,0,12,0,12,0,12,0,12,399,97,0,12,89,34,2,301,Suffolk County,Massachusetts
1500000US250250302001,1317,201,273,125,250,122,23,30,23,30,0,12,0,12,0,12,0,12,224,93,18,20,197,91,0,12,9,14,0,12,0,12,0,12,16,26,720,176,0,12,84,76,1,302,Suffolk County,Massachusetts
1500000US250250303001,1052,271,251,160,123,64,128,153,128,153,0,12,0,12,0,12,0,12,117,79,11,28,78,67,28,31,0,12,0,12,0,12,0,12,0,12,508,149,27,49,149,112,1,303,Suffolk County,Massachusetts
1500000US250250303002,657,266,31,40,31,40,0,12,0,12,0,12,0,12,0,12,0,12,188,167,45,79,143,106,0,12,0,12,0,12,12,18,0,12,39,60,358,116,0,12,29,25,2,303,Suffolk County,Massachusetts
1500000US250250303003,805,159,69,57,61,54,8,17,8,17,0,12,0,12,0,12,0,12,201,116,33,28,130,95,38,57,0,12,0,12,28,35,0,12,21,29,424,115,0,12,62,43,3,303,Suffolk County,Massachusetts
1500000US250250303004,753,266,124,106,124,106,0,12,0,12,0,12,0,12,0,12,0,12,223,199,9,15,214,197,0,12,0,12,0,12,0,12,0,12,0,12,349,155,8,14,49,79,4,303,Suffolk County,Massachusetts
1500000US250250304001,1076,182,243,102,216,95,27,27,27,27,0,12,0,12,0,12,0,12,379,108,19,25,353,108,7,12,0,12,0,12,11,16,0,12,23,40,412,131,0,12,8,11,1,304,Suffolk County,Massachusetts
1500000US250250304002,837,175,106,56,98,55,8,13,8,13,0,12,0,12,0,12,0,12,270,118,0,12,252,117,5,7,13,21,0,12,0,12,0,12,5,7,430,121,0,12,26,19,2,304,Suffolk County,Massachusetts
1500000US250250305001,387,82,128,66,115,64,13,14,8,13,5,7,0,12,0,12,0,12,30,31,15,22,15,22,0,12,0,12,0,12,0,12,0,12,0,12,162,73,0,12,67,32,1,305,Suffolk County,Massachusetts
1500000US250250305002,851,161,194,77,194,77,0,12,0,12,0,12,0,12,0,12,0,12,156,70,8,13,141,67,7,11,0,12,0,12,0,12,0,12,0,12,448,129,0,12,53,42,2,305,Suffolk County,Massachusetts
1500000US250250305003,713,119,116,56,116,56,0,12,0,12,0,12,0,12,0,12,0,12,156,68,0,12,137,61,19,21,0,12,0,12,8,13,0,12,30,33,384,98,0,12,19,21,3,305,Suffolk County,Massachusetts
1500000US250250401001,551,140,284,93,260,85,24,27,24,27,0,12,0,12,0,12,0,12,36,35,2,6,23,27,0,12,0,12,11,18,0,12,0,12,11,20,214,87,0,12,6,10,1,401,Suffolk County,Massachusetts
1500000US250250401002,899,127,365,100,365,100,0,12,0,12,0,12,0,12,0,12,0,12,94,52,70,48,14,22,10,14,0,12,0,12,0,12,0,12,128,68,254,83,0,12,58,37,2,401,Suffolk County,Massachusetts
1500000US250250402001,240,86,97,49,80,47,17,18,0,12,17,18,0,12,0,12,0,12,88,48,42,33,46,36,0,12,0,12,0,12,0,12,0,12,0,12,24,19,0,12,31,31,1,402,Suffolk County,Massachusetts
1500000US250250402002,639,95,350,72,296,71,54,42,42,38,12,19,0,12,0,12,0,12,136,69,73,48,40,42,0,12,0,12,23,24,0,12,0,12,4,6,102,46,14,14,33,24,2,402,Suffolk County,Massachusetts
1500000US250250403001,329,187,199,208,199,208,0,12,0,12,0,12,0,12,0,12,0,12,130,97,19,26,111,91,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,403,Suffolk County,Massachusetts
1500000US250250403002,1281,234,518,146,451,119,67,53,17,27,38,47,12,20,0,12,0,12,380,107,184,71,187,100,0,12,9,15,0,12,0,12,7,12,97,70,206,114,9,15,64,36,2,403,Suffolk County,Massachusetts
1500000US250250403003,387,80,180,70,176,71,4,12,4,12,0,12,0,12,0,12,0,12,114,59,55,37,44,42,0,12,0,12,15,23,0,12,0,12,9,14,67,42,0,12,17,21,3,403,Suffolk County,Massachusetts
1500000US250250403004,478,149,213,82,195,78,18,24,18,24,0,12,0,12,0,12,0,12,146,96,109,73,37,42,0,12,0,12,0,12,0,12,0,12,50,40,51,37,0,12,18,23,4,403,Suffolk County,Massachusetts
1500000US250250403005,510,130,191,125,149,108,42,62,42,62,0,12,0,12,0,12,0,12,173,81,121,78,52,39,0,12,0,12,0,12,0,12,0,12,67,71,50,38,0,12,29,22,5,403,Suffolk County,Massachusetts
1500000US250250404011,1238,218,504,137,453,135,51,45,44,43,0,12,0,12,7,13,0,12,401,172,98,89,303,153,0,12,0,12,0,12,60,61,0,12,6,9,223,122,9,14,35,43,1,404.01,Suffolk County,Massachusetts
1500000US250250404012,490,117,236,75,236,75,0,12,0,12,0,12,0,12,0,12,0,12,99,53,41,37,58,40,0,12,0,12,0,12,0,12,0,12,11,17,106,55,0,12,38,41,2,404.01,Suffolk County,Massachusetts
1500000US250250406001,975,193,500,178,477,169,23,26,0,12,17,24,0,12,6,10,0,12,340,91,81,48,249,81,0,12,0,12,10,16,0,12,0,12,9,14,88,42,0,12,38,36,1,406,Suffolk County,Massachusetts
1500000US250250406002,1458,210,758,189,654,178,104,53,54,34,50,38,0,12,0,12,0,12,325,118,253,109,72,41,0,12,0,12,0,12,9,14,0,12,46,43,198,85,25,22,97,51,2,406,Suffolk County,Massachusetts
1500000US250250408011,287,113,52,59,52,59,0,12,0,12,0,12,0,12,0,12,0,12,117,68,88,58,29,23,0,12,0,12,0,12,0,12,0,12,0,12,118,72,0,12,0,12,1,408.01,Suffolk County,Massachusetts
1500000US250250408012,378,228,98,60,74,54,24,30,9,14,0,12,0,12,15,26,0,12,274,186,139,92,135,176,0,12,0,12,0,12,0,12,0,12,0,12,6,11,0,12,0,12,2,408.01,Suffolk County,Massachusetts
1500000US250250408013,1636,227,786,172,692,153,94,85,94,85,0,12,0,12,0,12,0,12,333,96,78,68,97,47,0,12,6,11,152,68,15,26,0,12,66,48,325,113,23,26,88,48,3,408.01,Suffolk County,Massachusetts
1500000US250250501011,986,247,576,171,426,183,150,98,76,61,74,84,0,12,0,12,0,12,335,167,22,36,313,164,0,12,0,12,0,12,0,12,0,12,43,52,32,36,0,12,0,12,1,501.01,Suffolk County,Massachusetts
1500000US250250501012,587,204,317,149,230,89,87,110,35,41,47,75,0,12,5,12,0,12,187,97,0,12,187,97,0,12,0,12,0,12,0,12,0,12,0,12,83,62,0,12,0,12,2,501.01,Suffolk County,Massachusetts
1500000US250250501013,1222,275,442,138,335,122,107,82,22,25,85,82,0,12,0,12,0,12,633,240,37,61,587,238,9,14,0,12,0,12,0,12,0,12,0,12,81,55,0,12,66,55,3,501.01,Suffolk County,Massachusetts
1500000US250250502001,1047,309,459,174,405,171,54,51,44,55,10,16,0,12,0,12,0,12,360,118,32,39,328,112,0,12,0,12,0,12,0,12,0,12,0,12,197,99,0,12,31,41,1,502,Suffolk County,Massachusetts
1500000US250250502002,776,316,269,137,261,132,8,17,8,17,0,12,0,12,0,12,0,12,408,275,54,69,247,138,107,156,0,12,0,12,0,12,0,12,0,12,70,72,29,40,0,12,2,502,Suffolk County,Massachusetts
1500000US250250502003,591,251,184,122,99,73,85,101,85,101,0,12,0,12,0,12,0,12,296,178,75,71,221,126,0,12,0,12,0,12,19,23,0,12,0,12,58,65,17,26,17,27,3,502,Suffolk County,Massachusetts
1500000US250250502004,799,259,72,65,72,65,0,12,0,12,0,12,0,12,0,12,0,12,727,267,92,90,635,269,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,502,Suffolk County,Massachusetts
1500000US250250503001,504,132,230,97,207,93,23,24,0,12,11,17,0,12,0,12,12,18,200,82,0,12,200,82,0,12,0,12,0,12,8,12,0,12,10,15,13,13,8,11,35,27,1,503,Suffolk County,Massachusetts
1500000US250250503002,698,204,294,125,234,115,60,50,39,41,0,12,0,12,0,12,21,33,327,109,6,10,289,102,32,53,0,12,0,12,0,12,0,12,0,12,36,47,0,12,41,42,2,503,Suffolk County,Massachusetts
1500000US250250504001,334,147,90,70,74,67,16,26,0,12,0,12,16,26,0,12,0,12,240,109,15,20,225,99,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,7,1,504,Suffolk County,Massachusetts
1500000US250250504002,1227,261,253,111,180,76,73,66,19,24,21,36,0,12,0,12,33,52,900,258,6,10,885,260,0,12,9,19,0,12,4,7,0,12,0,12,62,41,0,12,8,12,2,504,Suffolk County,Massachusetts
1500000US250250505001,1286,182,324,81,294,70,30,25,30,25,0,12,0,12,0,12,0,12,785,206,46,32,729,201,10,15,0,12,0,12,0,12,0,12,14,13,77,39,39,41,47,34,1,505,Suffolk County,Massachusetts
1500000US250250506001,931,256,289,110,225,92,64,73,39,41,25,39,0,12,0,12,0,12,584,242,177,159,397,157,0,12,10,15,0,12,0,12,0,12,0,12,58,40,0,12,0,12,1,506,Suffolk County,Massachusetts
1500000US250250506002,820,245,276,131,141,65,135,108,19,27,43,69,73,83,0,12,0,12,482,190,44,32,430,194,0,12,8,12,0,12,0,12,0,12,0,12,16,17,0,12,46,49,2,506,Suffolk County,Massachusetts
1500000US250250507001,1493,412,333,192,289,143,44,69,44,69,0,12,0,12,0,12,0,12,938,324,18,21,920,330,0,12,0,12,0,12,9,13,0,12,0,12,172,105,20,35,21,36,1,507,Suffolk County,Massachusetts
1500000US250250507002,812,304,120,68,66,41,54,67,15,24,0,12,39,62,0,12,0,12,585,270,91,98,494,249,0,12,0,12,0,12,0,12,0,12,0,12,34,27,0,12,73,66,2,507,Suffolk County,Massachusetts
1500000US250250507003,1094,462,291,181,237,168,54,57,0,12,27,43,20,32,0,12,7,13,709,293,143,150,566,258,0,12,0,12,0,12,0,12,0,12,0,12,94,96,0,12,0,12,3,507,Suffolk County,Massachusetts
1500000US250250509011,1110,440,381,188,304,157,77,85,48,67,29,46,0,12,0,12,0,12,684,336,0,12,670,337,14,21,0,12,0,12,0,12,0,12,0,12,45,51,0,12,0,12,1,509.01,Suffolk County,Massachusetts
1500000US250250509012,1086,284,420,137,387,136,33,37,33,37,0,12,0,12,0,12,0,12,491,222,76,84,409,216,6,15,0,12,0,12,0,12,0,12,0,12,123,80,0,12,52,58,2,509.01,Suffolk County,Massachusetts
1500000US250250509013,578,245,208,99,159,84,49,60,14,21,0,12,35,57,0,12,0,12,342,192,33,49,309,173,0,12,0,12,0,12,0,12,0,12,0,12,14,21,0,12,14,21,3,509.01,Suffolk County,Massachusetts
1500000US250250510001,1467,321,679,160,530,137,149,86,127,79,22,33,0,12,0,12,0,12,719,305,57,40,662,299,0,12,0,12,0,12,0,12,0,12,9,16,50,44,0,12,10,16,1,510,Suffolk County,Massachusetts
1500000US250250510002,383,151,183,96,150,74,33,55,33,55,0,12,0,12,0,12,0,12,150,91,0,12,150,91,0,12,0,12,0,12,24,38,0,12,0,12,26,29,0,12,0,12,2,510,Suffolk County,Massachusetts
1500000US250250510003,678,189,353,138,249,130,104,77,104,77,0,12,0,12,0,12,0,12,275,170,10,15,265,167,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,50,66,3,510,Suffolk County,Massachusetts
1500000US250250511011,1823,565,829,342,575,298,254,168,45,52,0,12,138,121,0,12,71,84,778,264,89,86,689,258,0,12,0,12,0,12,51,80,0,12,13,21,128,91,0,12,24,38,1,511.01,Suffolk County,Massachusetts
1500000US250250511012,918,315,482,237,444,229,38,44,38,44,0,12,0,12,0,12,0,12,336,182,75,120,261,120,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,100,107,2,511.01,Suffolk County,Massachusetts
1500000US250250511013,986,380,358,154,325,147,33,38,33,38,0,12,0,12,0,12,0,12,628,348,18,30,610,349,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,511.01,Suffolk County,Massachusetts
1500000US250250511014,689,278,297,162,297,162,0,12,0,12,0,12,0,12,0,12,0,12,344,181,0,12,344,181,0,12,0,12,0,12,0,12,0,12,0,12,0,12,48,76,0,12,4,511.01,Suffolk County,Massachusetts
1500000US250250512001,167,67,47,48,20,22,27,32,27,32,0,12,0,12,0,12,0,12,102,44,0,12,92,47,0,12,0,12,10,17,0,12,0,12,0,12,0,12,0,12,18,20,1,512,Suffolk County,Massachusetts
1500000US250250512002,1055,232,398,164,385,164,13,19,12,19,0,12,0,12,1,3,0,12,568,212,35,46,510,206,0,12,12,18,11,16,26,42,0,12,0,12,62,62,0,12,1,2,2,512,Suffolk County,Massachusetts
1500000US250250512003,737,193,319,116,291,117,28,32,10,16,0,12,0,12,18,28,0,12,383,170,16,23,367,166,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,47,5,8,3,512,Suffolk County,Massachusetts
1500000US250250601011,941,290,607,214,585,217,22,26,22,26,0,12,0,12,0,12,0,12,208,134,197,129,11,17,0,12,0,12,0,12,0,12,0,12,0,12,68,95,39,67,19,22,1,601.01,Suffolk County,Massachusetts
1500000US250250601012,593,168,386,148,312,137,74,65,63,63,11,17,0,12,0,12,0,12,168,74,137,70,31,36,0,12,0,12,0,12,0,12,0,12,0,12,29,33,0,12,10,16,2,601.01,Suffolk County,Massachusetts
1500000US250250601013,576,159,324,125,305,120,19,29,19,29,0,12,0,12,0,12,0,12,218,89,190,85,28,25,0,12,0,12,0,12,0,12,0,12,25,30,9,16,0,12,0,12,3,601.01,Suffolk County,Massachusetts
1500000US250250601014,572,148,265,98,250,96,15,16,15,16,0,12,0,12,0,12,0,12,199,85,166,79,33,50,0,12,0,12,0,12,21,24,0,12,32,49,55,44,0,12,0,12,4,601.01,Suffolk County,Massachusetts
1500000US250250602001,659,172,336,96,279,73,57,45,57,45,0,12,0,12,0,12,0,12,291,114,165,58,122,99,0,12,0,12,4,7,0,12,0,12,7,12,17,16,0,12,8,13,1,602,Suffolk County,Massachusetts
1500000US250250602002,919,171,427,124,310,95,117,79,117,79,0,12,0,12,0,12,0,12,380,137,323,125,57,38,0,12,0,12,0,12,0,12,15,23,0,12,55,38,5,7,37,33,2,602,Suffolk County,Massachusetts
1500000US250250603011,951,193,360,123,303,113,57,47,30,34,27,30,0,12,0,12,0,12,445,131,429,131,16,18,0,12,0,12,0,12,43,52,0,12,9,14,64,46,0,12,30,28,1,603.01,Suffolk County,Massachusetts
1500000US250250603012,670,243,299,126,258,124,41,35,27,31,14,19,0,12,0,12,0,12,320,183,265,161,55,45,0,12,0,12,0,12,17,19,11,18,0,12,23,25,0,12,0,12,2,603.01,Suffolk County,Massachusetts
1500000US250250603013,1048,222,431,140,389,135,42,47,42,47,0,12,0,12,0,12,0,12,465,132,381,122,61,37,0,12,12,17,11,20,0,12,32,52,46,74,74,79,0,12,0,12,3,603.01,Suffolk County,Massachusetts
1500000US250250604001,1015,325,410,244,365,218,45,73,45,73,0,12,0,12,0,12,0,12,419,213,343,193,76,63,0,12,0,12,0,12,0,12,0,12,0,12,186,105,0,12,0,12,1,604,Suffolk County,Massachusetts
1500000US250250604002,897,320,441,195,379,170,62,97,62,97,0,12,0,12,0,12,0,12,392,186,283,140,109,126,0,12,0,12,0,12,0,12,0,12,0,12,32,37,0,12,32,34,2,604,Suffolk County,Massachusetts
1500000US250250604003,1070,419,553,241,538,240,15,26,15,26,0,12,0,12,0,12,0,12,351,168,322,157,29,47,0,12,0,12,0,12,0,12,0,12,0,12,99,107,0,12,67,86,3,604,Suffolk County,Massachusetts
1500000US250250604004,557,204,388,197,388,197,0,12,0,12,0,12,0,12,0,12,0,12,75,74,53,67,22,35,0,12,0,12,0,12,0,12,0,12,0,12,30,34,26,31,38,31,4,604,Suffolk County,Massachusetts
1500000US250250604005,353,156,224,125,224,125,0,12,0,12,0,12,0,12,0,12,0,12,116,87,36,37,65,63,0,12,15,23,0,12,13,24,0,12,0,12,0,12,0,12,0,12,5,604,Suffolk County,Massachusetts
1500000US250250605011,589,221,215,111,215,111,0,12,0,12,0,12,0,12,0,12,0,12,325,153,281,168,44,51,0,12,0,12,0,12,0,12,0,12,12,19,37,40,0,12,0,12,1,605.01,Suffolk County,Massachusetts
1500000US250250605012,985,269,631,252,504,224,127,86,127,86,0,12,0,12,0,12,0,12,253,119,205,131,48,63,0,12,0,12,0,12,42,42,0,12,0,12,59,50,0,12,0,12,2,605.01,Suffolk County,Massachusetts
1500000US250250605013,699,261,360,164,327,159,33,41,33,41,0,12,0,12,0,12,0,12,149,91,137,88,12,19,0,12,0,12,0,12,10,16,0,12,11,18,126,92,0,12,43,41,3,605.01,Suffolk County,Massachusetts
1500000US250250605014,431,212,95,74,95,74,0,12,0,12,0,12,0,12,0,12,0,12,219,127,204,124,15,23,0,12,0,12,0,12,0,12,0,12,7,11,0,12,83,81,27,26,4,605.01,Suffolk County,Massachusetts
1500000US250250605015,494,172,235,133,225,133,10,17,10,17,0,12,0,12,0,12,0,12,152,118,33,48,119,105,0,12,0,12,0,12,29,47,0,12,11,17,26,36,27,43,14,22,5,605.01,Suffolk County,Massachusetts
1500000US250250606001,3314,320,1137,200,1083,190,54,42,43,38,11,18,0,12,0,12,0,12,650,140,245,106,391,112,14,19,0,12,0,12,40,40,0,12,94,74,1208,195,29,45,156,83,1,606,Suffolk County,Massachusetts
1500000US250250607001,391,97,165,67,153,56,12,19,0,12,12,19,0,12,0,12,0,12,166,65,87,44,79,50,0,12,0,12,0,12,0,12,0,12,3,6,38,27,7,11,12,15,1,607,Suffolk County,Massachusetts
1500000US250250607002,362,86,131,48,119,51,12,18,12,18,0,12,0,12,0,12,0,12,177,68,105,60,72,44,0,12,0,12,0,12,0,12,0,12,0,12,45,35,0,12,9,14,2,607,Suffolk County,Massachusetts
1500000US250250608001,562,209,287,128,287,128,0,12,0,12,0,12,0,12,0,12,0,12,224,128,186,130,25,29,0,12,13,20,0,12,0,12,0,12,12,19,25,35,0,12,14,22,1,608,Suffolk County,Massachusetts
1500000US250250608002,736,325,361,223,349,220,12,21,12,21,0,12,0,12,0,12,0,12,324,162,81,98,243,136,0,12,0,12,0,12,11,17,0,12,0,12,40,35,0,12,0,12,2,608,Suffolk County,Massachusetts
1500000US250250608003,751,221,303,174,210,113,93,134,93,134,0,12,0,12,0,12,0,12,189,101,59,48,130,79,0,12,0,12,0,12,11,18,0,12,0,12,112,83,117,154,19,31,3,608,Suffolk County,Massachusetts
1500000US250250608004,1397,355,635,224,579,216,56,66,15,24,41,62,0,12,0,12,0,12,486,208,134,101,311,153,41,62,0,12,0,12,12,20,0,12,0,12,214,131,0,12,50,57,4,608,Suffolk County,Massachusetts
1500000US250250610001,987,281,443,191,389,180,54,42,54,42,0,12,0,12,0,12,0,12,364,137,227,124,137,75,0,12,0,12,0,12,17,20,0,12,0,12,102,68,20,25,41,42,1,610,Suffolk County,Massachusetts
1500000US250250610002,469,154,196,94,162,86,34,33,10,16,24,29,0,12,0,12,0,12,187,126,121,102,66,77,0,12,0,12,0,12,0,12,0,12,0,12,86,58,0,12,0,12,2,610,Suffolk County,Massachusetts
1500000US250250610003,141,93,69,61,55,57,14,24,14,24,0,12,0,12,0,12,0,12,37,62,0,12,37,62,0,12,0,12,0,12,0,12,0,12,0,12,35,52,0,12,0,12,3,610,Suffolk County,Massachusetts
1500000US250250611011,382,107,167,70,144,70,23,26,10,15,0,12,0,12,0,12,13,20,183,77,62,41,121,66,0,12,0,12,0,12,0,12,0,12,0,12,32,29,0,12,0,12,1,611.01,Suffolk County,Massachusetts
1500000US250250611012,505,130,180,102,149,94,31,34,25,33,0,12,6,9,0,12,0,12,239,79,106,54,133,67,0,12,0,12,0,12,14,21,0,12,0,12,61,39,11,18,0,12,2,611.01,Suffolk County,Massachusetts
1500000US250250612001,2429,309,1055,197,836,201,219,124,219,124,0,12,0,12,0,12,0,12,555,184,96,69,459,157,0,12,0,12,0,12,0,12,0,12,101,98,597,193,0,12,121,69,1,612,Suffolk County,Massachusetts
1500000US250250612002,476,228,50,46,31,36,19,28,19,28,0,12,0,12,0,12,0,12,247,122,47,52,171,111,29,32,0,12,0,12,42,50,19,29,0,12,79,123,29,46,10,17,2,612,Suffolk County,Massachusetts
1500000US250250612003,724,265,223,96,223,96,0,12,0,12,0,12,0,12,0,12,0,12,396,209,39,34,357,207,0,12,0,12,0,12,0,12,0,12,27,40,47,58,0,12,31,35,3,612,Suffolk County,Massachusetts
1500000US250250701011,899,198,162,102,162,102,0,12,0,12,0,12,0,12,0,12,0,12,123,68,26,42,66,54,0,12,31,37,0,12,0,12,0,12,30,36,485,144,34,37,65,43,1,701.01,Suffolk County,Massachusetts
1500000US250250701012,351,163,96,70,96,70,0,12,0,12,0,12,0,12,0,12,0,12,86,100,0,12,86,100,0,12,0,12,0,12,0,12,0,12,0,12,153,98,0,12,16,26,2,701.01,Suffolk County,Massachusetts
1500000US250250701013,301,123,73,79,73,79,0,12,0,12,0,12,0,12,0,12,0,12,88,87,40,52,28,33,20,32,0,12,0,12,0,12,0,12,0,12,123,76,0,12,17,26,3,701.01,Suffolk County,Massachusetts
1500000US250250701014,877,178,164,86,131,77,33,35,30,35,0,12,0,12,3,7,0,12,210,85,14,23,172,81,24,28,0,12,0,12,0,12,0,12,0,12,429,112,0,12,74,80,4,701.01,Suffolk County,Massachusetts
1500000US250250701015,127,91,35,40,35,40,0,12,0,12,0,12,0,12,0,12,0,12,16,27,0,12,16,27,0,12,0,12,0,12,0,12,0,12,0,12,76,75,0,12,0,12,5,701.01,Suffolk County,Massachusetts
1500000US250250701016,382,145,17,28,17,28,0,12,0,12,0,12,0,12,0,12,0,12,37,38,30,35,7,12,0,12,0,12,0,12,0,12,17,27,0,12,298,137,0,12,13,22,6,701.01,Suffolk County,Massachusetts
1500000US250250701017,691,212,45,44,29,35,16,25,16,25,0,12,0,12,0,12,0,12,140,77,11,17,115,72,0,12,14,24,0,12,14,23,0,12,0,12,394,231,64,83,34,39,7,701.01,Suffolk County,Massachusetts
1500000US250250701018,311,114,107,66,107,66,0,12,0,12,0,12,0,12,0,12,0,12,39,41,0,12,39,41,0,12,0,12,0,12,7,11,0,12,0,12,144,73,0,12,14,21,8,701.01,Suffolk County,Massachusetts
1500000US250250702001,536,210,90,65,90,65,0,12,0,12,0,12,0,12,0,12,0,12,64,59,0,12,54,58,10,15,0,12,0,12,5,7,0,12,3,6,351,199,16,25,7,12,1,702,Suffolk County,Massachusetts
1500000US250250702002,257,108,77,66,47,59,30,36,0,12,0,12,0,12,22,34,8,13,21,33,0,12,21,33,0,12,0,12,0,12,0,12,0,12,0,12,127,69,14,21,18,29,2,702,Suffolk County,Massachusetts
1500000US250250702003,1393,297,161,80,117,71,44,37,28,33,8,13,0,12,8,13,0,12,333,104,25,26,288,96,20,22,0,12,0,12,0,12,0,12,63,71,773,220,23,28,40,31,3,702,Suffolk County,Massachusetts
1500000US250250703001,514,160,105,70,105,70,0,12,0,12,0,12,0,12,0,12,0,12,149,90,0,12,116,77,33,54,0,12,0,12,29,44,0,12,14,22,201,108,0,12,16,26,1,703,Suffolk County,Massachusetts
1500000US250250703002,676,257,144,91,144,91,0,12,0,12,0,12,0,12,0,12,0,12,121,90,13,29,108,83,0,12,0,12,0,12,0,12,0,12,0,12,348,174,63,94,0,12,2,703,Suffolk County,Massachusetts
1500000US250250703003,653,197,157,106,157,106,0,12,0,12,0,12,0,12,0,12,0,12,197,138,15,24,182,132,0,12,0,12,0,12,0,12,0,12,58,68,173,94,19,30,49,52,3,703,Suffolk County,Massachusetts
1500000US250250703004,1106,257,309,150,309,150,0,12,0,12,0,12,0,12,0,12,0,12,185,122,19,32,90,98,76,71,0,12,0,12,43,47,0,12,16,27,471,186,50,75,32,26,4,703,Suffolk County,Massachusetts
1500000US250250704021,1265,128,465,88,340,73,125,62,88,57,13,20,13,22,6,9,5,10,227,65,64,33,163,61,0,12,0,12,0,12,17,15,0,12,52,28,467,89,8,9,29,18,1,704.02,Suffolk County,Massachusetts
1500000US250250705001,1340,283,360,218,299,157,61,97,61,97,0,12,0,12,0,12,0,12,209,127,128,111,81,59,0,12,0,12,0,12,23,32,0,12,100,71,604,216,22,34,22,34,1,705,Suffolk County,Massachusetts
1500000US250250705002,140,124,11,22,5,11,6,12,0,12,0,12,6,12,0,12,0,12,107,107,73,102,34,38,0,12,0,12,0,12,0,12,0,12,0,12,22,34,0,12,0,12,2,705,Suffolk County,Massachusetts
1500000US250250705003,1227,244,346,183,294,165,52,83,0,12,52,83,0,12,0,12,0,12,243,125,75,79,143,94,25,29,0,12,0,12,55,52,50,57,31,35,455,237,0,12,47,39,3,705,Suffolk County,Massachusetts
1500000US250250705004,651,221,152,113,129,112,23,37,0,12,0,12,23,37,0,12,0,12,215,126,178,115,37,41,0,12,0,12,0,12,0,12,0,12,21,33,245,156,0,12,18,39,4,705,Suffolk County,Massachusetts
1500000US250250706001,718,180,259,123,213,111,46,55,29,32,17,24,0,12,0,12,0,12,116,47,61,42,17,18,38,30,0,12,0,12,0,12,0,12,36,29,233,84,0,12,74,59,1,706,Suffolk County,Massachusetts
1500000US250250706002,933,146,311,86,288,84,23,28,15,23,8,14,0,12,0,12,0,12,228,86,43,39,94,53,83,57,8,11,0,12,41,52,0,12,25,24,263,87,10,15,55,35,2,706,Suffolk County,Massachusetts
1500000US250250707001,684,177,171,90,148,85,23,33,23,33,0,12,0,12,0,12,0,12,256,125,8,16,248,125,0,12,0,12,0,12,0,12,0,12,8,13,203,89,16,23,30,45,1,707,Suffolk County,Massachusetts
1500000US250250707002,905,186,232,110,232,110,0,12,0,12,0,12,0,12,0,12,0,12,215,88,38,39,150,84,27,32,0,12,0,12,11,17,0,12,17,18,284,103,90,65,56,75,2,707,Suffolk County,Massachusetts
