Geography,Total Estimate,Total Margin of Error,"Estimate - Car, truck, or van:","Margin of Error - Car, truck, or van:","Estimate - Car, truck, or van: - Drove alone","Margin of Error - Car, truck, or van: - Drove alone","Estimate - Car, truck, or van: - Carpooled:","Margin of Error - Car, truck, or van: - Carpooled:","Estimate - Car, truck, or van: - In 2-person carpool","Margin of Error - Car, truck, or van: - In 2-person carpool","Estimate - Car, truck, or van: - In 3-person carpool","Margin of Error - Car, truck, or van: - In 3-person carpool","Estimate - Car, truck, or van: - In 4-person carpool","Margin of Error - Car, truck, or van: - In 4-person carpool","Estimate - Car, truck, or van: - In 5- or 6-person carpool","Margin of Error - Car, truck, or van: - In 5- or 6-person carpool","Estimate - Car, truck, or van: - In 7-or-more-person carpool","Margin of Error - Car, truck, or van: - In 7-or-more-person carpool",Estimate - Public transportation (excluding taxicab):,Margin of Error - Public transportation (excluding taxicab):,Estimate - Public transportation (excluding taxicab): - Bus,Margin of Error - Public transportation (excluding taxicab): - Bus,Estimate - Public transportation (excluding taxicab): - Subway or elevated rail,Margin of Error - Public transportation (excluding taxicab): - Subway or elevated rail,Estimate - Public transportation (excluding taxicab): - Long-distance train or commuter rail,Margin of Error - Public transportation (excluding taxicab): - Long-distance train or commuter rail,"Estimate - Public transportation (excluding taxicab): - Light rail, streetcar or trolley (carro público in Puerto Rico)","Margin of Error - Public transportation (excluding taxicab): - Light rail, streetcar or trolley (carro público in Puerto Rico)",Estimate - Public transportation (excluding taxicab): - Ferryboat,Margin of Error - Public transportation (excluding taxicab): - Ferryboat,Estimate - Taxicab,Margin of Error - Taxicab,Estimate - Motorcycle,Margin of Error - Motorcycle,Estimate - Bicycle,Margin of Error - Bicycle,Estimate - Walked,Margin of Error - Walked,Estimate - Other means,Margin of Error - Other means,Estimate - Worked from home,Margin of Error - Worked from home,Block Group,Census Tract,County,State
1500000US250250909012,655,184,253,93,253,93,0,13,0,13,0,13,0,13,0,13,0,13,229,92,61,49,156,81,12,19,0,13,0,13,5,9,0,13,7,12,90,60,16,26,55,54,2,909.01,Suffolk County,Massachusetts
1500000US250250910011,412,178,152,123,144,124,8,14,8,14,0,13,0,13,0,13,0,13,216,160,94,97,122,89,0,13,0,13,0,13,0,13,0,13,0,13,8,15,0,13,36,29,1,910.01,Suffolk County,Massachusetts
1500000US250250910012,290,169,118,77,111,77,7,12,7,12,0,13,0,13,0,13,0,13,125,77,50,63,75,54,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,47,73,2,910.01,Suffolk County,Massachusetts
1500000US250250910013,409,142,254,112,234,109,20,19,20,19,0,13,0,13,0,13,0,13,113,68,30,36,83,60,0,13,0,13,0,13,0,13,0,13,7,14,29,39,0,13,6,10,3,910.01,Suffolk County,Massachusetts
1500000US250250910014,597,236,91,44,79,38,12,23,12,23,0,13,0,13,0,13,0,13,344,174,154,155,190,102,0,13,0,13,0,13,0,13,0,13,10,16,42,43,7,13,103,136,4,910.01,Suffolk County,Massachusetts
1500000US250250911001,1282,365,561,199,393,119,168,138,168,138,0,13,0,13,0,13,0,13,427,140,117,101,310,119,0,13,0,13,0,13,0,13,0,13,0,13,216,236,32,42,46,42,1,911,Suffolk County,Massachusetts
1500000US250250911002,723,234,326,176,244,116,82,100,82,100,0,13,0,13,0,13,0,13,335,143,76,105,259,105,0,13,0,13,0,13,0,13,0,13,14,21,48,65,0,13,0,13,2,911,Suffolk County,Massachusetts
1500000US250250911003,278,147,75,61,58,53,17,28,0,13,17,28,0,13,0,13,0,13,107,90,7,12,100,89,0,13,0,13,0,13,0,13,0,13,13,20,68,101,6,9,9,13,3,911,Suffolk County,Massachusetts
1500000US250250911004,605,167,335,131,286,123,49,45,49,45,0,13,0,13,0,13,0,13,167,106,19,30,148,112,0,13,0,13,0,13,0,13,0,13,0,13,79,85,0,13,24,41,4,911,Suffolk County,Massachusetts
1500000US250250911005,283,150,156,100,105,73,51,39,19,28,32,40,0,13,0,13,0,13,109,72,30,38,63,58,7,11,9,15,0,13,0,13,0,13,0,13,18,20,0,13,0,13,5,911,Suffolk County,Massachusetts
1500000US250250912001,742,261,495,231,420,218,75,66,41,39,34,53,0,13,0,13,0,13,123,83,39,58,84,56,0,13,0,13,0,13,0,13,0,13,0,13,41,43,0,13,83,63,1,912,Suffolk County,Massachusetts
1500000US250250912002,838,226,279,102,206,100,73,79,73,79,0,13,0,13,0,13,0,13,363,184,217,174,146,78,0,13,0,13,0,13,0,13,0,13,40,45,30,43,0,13,126,96,2,912,Suffolk County,Massachusetts
1500000US250250912003,273,137,122,85,122,85,0,13,0,13,0,13,0,13,0,13,0,13,130,95,101,93,20,23,9,16,0,13,0,13,0,13,0,13,10,15,0,13,0,13,11,17,3,912,Suffolk County,Massachusetts
1500000US250250913001,678,175,366,138,208,81,158,91,116,77,0,13,30,27,0,13,12,18,230,97,175,75,18,30,16,20,21,32,0,13,0,13,0,13,14,23,54,28,6,9,8,10,1,913,Suffolk County,Massachusetts
1500000US250250913002,599,188,317,141,317,141,0,13,0,13,0,13,0,13,0,13,0,13,240,99,208,99,28,26,4,7,0,13,0,13,0,13,0,13,0,13,36,46,6,9,0,13,2,913,Suffolk County,Massachusetts
1500000US250250914001,828,177,405,127,298,106,107,55,107,55,0,13,0,13,0,13,0,13,335,127,239,111,79,71,17,17,0,13,0,13,0,13,0,13,18,21,41,31,22,34,7,10,1,914,Suffolk County,Massachusetts
1500000US250250914002,746,264,340,144,266,127,74,52,49,43,25,19,0,13,0,13,0,13,255,134,245,133,10,15,0,13,0,13,0,13,0,13,0,13,0,13,86,92,7,11,58,86,2,914,Suffolk County,Massachusetts
1500000US250250915001,1015,253,558,186,409,134,149,97,98,71,11,16,0,13,0,13,40,57,393,159,244,122,149,88,0,13,0,13,0,13,9,15,0,13,13,22,23,26,0,13,19,29,1,915,Suffolk County,Massachusetts
1500000US250250915002,622,177,354,120,288,102,66,51,25,28,0,13,21,28,0,13,20,33,242,121,163,127,79,80,0,13,0,13,0,13,0,13,0,13,0,13,26,42,0,13,0,13,2,915,Suffolk County,Massachusetts
1500000US250250915003,346,185,245,163,180,135,65,54,43,38,22,36,0,13,0,13,0,13,84,92,61,86,23,36,0,13,0,13,0,13,0,13,0,13,0,13,9,15,0,13,8,13,3,915,Suffolk County,Massachusetts
1500000US250250916001,1131,429,747,438,611,445,136,112,95,96,0,13,0,13,41,49,0,13,318,164,288,158,30,29,0,13,0,13,0,13,25,35,0,13,20,26,21,24,0,13,0,13,1,916,Suffolk County,Massachusetts
1500000US250250916002,354,156,181,59,181,59,0,13,0,13,0,13,0,13,0,13,0,13,150,131,43,51,107,123,0,13,0,13,0,13,0,13,0,13,0,13,18,26,5,7,0,13,2,916,Suffolk County,Massachusetts
1500000US250250916003,122,90,30,42,30,42,0,13,0,13,0,13,0,13,0,13,0,13,58,56,32,51,26,29,0,13,0,13,0,13,0,13,0,13,15,34,19,32,0,13,0,13,3,916,Suffolk County,Massachusetts
1500000US250250917001,860,245,362,131,299,120,63,40,39,29,12,18,12,19,0,13,0,13,417,175,289,158,128,53,0,13,0,13,0,13,0,13,0,13,0,13,9,13,57,79,15,17,1,917,Suffolk County,Massachusetts
1500000US250250917002,512,188,302,140,256,127,46,44,20,31,0,13,11,17,0,13,15,25,200,110,88,89,112,65,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,18,0,13,2,917,Suffolk County,Massachusetts
1500000US250250917003,273,127,82,67,62,54,20,31,20,31,0,13,0,13,0,13,0,13,157,86,111,83,46,30,0,13,0,13,0,13,11,15,0,13,0,13,23,25,0,13,0,13,3,917,Suffolk County,Massachusetts
1500000US250250918001,624,223,379,164,373,164,6,10,6,10,0,13,0,13,0,13,0,13,219,128,129,108,90,78,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,26,41,1,918,Suffolk County,Massachusetts
1500000US250250918002,565,257,210,101,113,88,97,75,37,40,0,13,31,33,29,48,0,13,295,156,248,164,47,58,0,13,0,13,0,13,35,59,0,13,0,13,0,13,25,37,0,13,2,918,Suffolk County,Massachusetts
1500000US250250918003,407,240,198,119,174,103,24,34,24,34,0,13,0,13,0,13,0,13,186,165,35,51,143,157,0,13,8,14,0,13,0,13,0,13,0,13,7,43,16,25,0,13,3,918,Suffolk County,Massachusetts
1500000US250250919001,293,179,156,126,142,119,14,21,14,21,0,13,0,13,0,13,0,13,81,79,42,50,39,39,0,13,0,13,0,13,42,49,0,13,0,13,0,13,0,13,14,21,1,919,Suffolk County,Massachusetts
1500000US250250919002,404,150,331,149,236,140,95,77,61,51,0,13,34,60,0,13,0,13,58,40,43,33,15,22,0,13,0,13,0,13,0,13,0,13,0,13,15,24,0,13,0,13,2,919,Suffolk County,Massachusetts
1500000US250250919003,916,273,507,140,427,136,80,57,68,54,0,13,12,20,0,13,0,13,400,204,296,193,104,93,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,9,16,3,919,Suffolk County,Massachusetts
1500000US250250919004,512,281,271,140,250,137,21,33,21,33,0,13,0,13,0,13,0,13,107,62,107,62,0,13,0,13,0,13,0,13,19,30,0,13,0,13,1,4,11,17,103,155,4,919,Suffolk County,Massachusetts
1500000US250250920001,998,464,571,275,463,254,108,95,95,95,13,22,0,13,0,13,0,13,363,195,41,44,322,184,0,13,0,13,0,13,0,13,0,13,0,13,51,61,0,13,13,22,1,920,Suffolk County,Massachusetts
1500000US250250920002,1125,359,812,302,617,219,195,119,90,66,105,68,0,13,0,13,0,13,277,107,144,78,131,77,2,5,0,13,0,13,0,13,0,13,12,19,0,13,7,16,17,21,2,920,Suffolk County,Massachusetts
1500000US250250920003,344,149,175,114,123,79,52,60,52,60,0,13,0,13,0,13,0,13,103,82,58,70,45,49,0,13,0,13,0,13,0,13,0,13,0,13,52,58,0,13,14,24,3,920,Suffolk County,Massachusetts
1500000US250250920004,529,186,263,128,197,83,66,79,66,79,0,13,0,13,0,13,0,13,248,126,175,120,73,51,0,13,0,13,0,13,0,13,0,13,0,13,18,41,0,13,0,13,4,920,Suffolk County,Massachusetts
1500000US250250921011,754,383,446,288,407,287,39,56,39,56,0,13,0,13,0,13,0,13,238,154,165,137,73,71,0,13,0,13,0,13,0,13,0,13,26,29,0,13,16,25,28,34,1,921.01,Suffolk County,Massachusetts
1500000US250250921012,479,212,278,138,236,121,42,45,9,15,0,13,0,13,33,43,0,13,99,93,0,13,99,93,0,13,0,13,0,13,0,13,0,13,26,25,0,13,76,89,0,13,2,921.01,Suffolk County,Massachusetts
1500000US250250921013,267,137,219,136,205,136,14,24,14,24,0,13,0,13,0,13,0,13,48,55,0,13,48,55,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,921.01,Suffolk County,Massachusetts
1500000US250250921014,595,296,308,193,174,91,134,179,28,46,106,170,0,13,0,13,0,13,125,115,32,53,93,102,0,13,0,13,0,13,0,13,0,13,0,13,149,134,0,13,13,22,4,921.01,Suffolk County,Massachusetts
1500000US250250921015,1542,484,707,229,516,170,191,134,191,134,0,13,0,13,0,13,0,13,528,274,275,227,253,143,0,13,0,13,0,13,0,13,0,13,58,99,105,101,31,51,113,156,5,921.01,Suffolk County,Massachusetts
1500000US250250922001,500,212,203,108,164,99,39,47,12,29,27,37,0,13,0,13,0,13,200,125,44,55,156,92,0,13,0,13,0,13,0,13,0,13,7,16,0,13,0,13,90,96,1,922,Suffolk County,Massachusetts
1500000US250250922002,699,379,277,130,186,89,91,60,70,62,21,25,0,13,0,13,0,13,177,69,41,44,136,64,0,13,0,13,0,13,0,13,0,13,3,9,16,24,0,13,226,331,2,922,Suffolk County,Massachusetts
1500000US250250922003,481,146,233,93,198,83,35,40,20,34,15,25,0,13,0,13,0,13,214,101,58,65,156,93,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,34,35,3,922,Suffolk County,Massachusetts
1500000US250250922004,293,135,167,85,150,81,17,26,0,13,17,26,0,13,0,13,0,13,97,66,19,31,78,61,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,29,32,4,922,Suffolk County,Massachusetts
1500000US250250923001,580,243,257,122,234,111,23,27,15,21,4,8,0,13,0,13,4,8,175,92,96,84,52,33,18,28,9,13,0,13,0,13,0,13,0,13,0,13,0,13,148,171,1,923,Suffolk County,Massachusetts
1500000US250250923002,317,102,151,74,103,74,48,36,34,33,14,19,0,13,0,13,0,13,49,34,13,18,31,29,0,13,5,9,0,13,0,13,0,13,16,25,19,16,35,55,47,38,2,923,Suffolk County,Massachusetts
1500000US250250923003,728,246,480,213,443,200,37,38,15,22,22,29,0,13,0,13,0,13,174,97,86,90,73,43,15,18,0,13,0,13,0,13,0,13,12,18,4,6,21,31,37,29,3,923,Suffolk County,Massachusetts
1500000US250250923004,294,170,200,143,89,57,111,133,93,129,0,13,18,28,0,13,0,13,8,12,0,13,8,12,0,13,0,13,0,13,7,11,0,13,0,13,38,53,12,19,29,33,4,923,Suffolk County,Massachusetts
1500000US250250924001,329,194,66,104,66,104,0,13,0,13,0,13,0,13,0,13,0,13,134,135,26,43,66,74,0,13,42,68,0,13,0,13,0,13,0,13,0,13,129,103,0,13,1,924,Suffolk County,Massachusetts
1500000US250250924002,254,171,208,164,132,134,76,85,76,85,0,13,0,13,0,13,0,13,17,27,0,13,17,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,29,60,0,13,2,924,Suffolk County,Massachusetts
1500000US250250924003,1233,741,611,350,580,335,31,46,15,38,0,13,0,13,16,26,0,13,482,426,378,292,104,153,0,13,0,13,0,13,0,13,0,13,35,62,49,75,56,101,0,13,3,924,Suffolk County,Massachusetts
1500000US250250924004,634,293,317,220,264,224,53,79,53,79,0,13,0,13,0,13,0,13,272,199,215,200,57,103,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,45,74,4,924,Suffolk County,Massachusetts
1500000US250250924005,209,166,93,114,93,114,0,13,0,13,0,13,0,13,0,13,0,13,116,119,116,119,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,924,Suffolk County,Massachusetts
1500000US250251001001,173,110,102,82,102,82,0,13,0,13,0,13,0,13,0,13,0,13,39,52,6,10,33,52,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,32,50,1,1001,Suffolk County,Massachusetts
1500000US250251001002,406,338,90,112,90,112,0,13,0,13,0,13,0,13,0,13,0,13,316,305,99,117,217,282,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,1001,Suffolk County,Massachusetts
1500000US250251001003,802,442,429,264,274,178,155,124,120,108,0,13,0,13,0,13,35,58,291,178,175,140,116,107,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,82,95,3,1001,Suffolk County,Massachusetts
1500000US250251001004,751,423,282,242,282,242,0,13,0,13,0,13,0,13,0,13,0,13,404,287,145,151,259,227,0,13,0,13,0,13,0,13,0,13,0,13,19,43,0,13,46,56,4,1001,Suffolk County,Massachusetts
1500000US250251001005,202,157,72,75,62,73,10,16,10,16,0,13,0,13,0,13,0,13,130,127,89,96,41,46,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,1001,Suffolk County,Massachusetts
1500000US250251001006,532,276,259,135,211,126,48,52,26,42,22,34,0,13,0,13,0,13,263,214,189,191,74,90,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,16,6,1001,Suffolk County,Massachusetts
1500000US250251001007,381,249,250,192,250,192,0,13,0,13,0,13,0,13,0,13,0,13,63,55,63,55,0,13,0,13,0,13,0,13,0,13,0,13,0,13,33,53,12,19,23,38,7,1001,Suffolk County,Massachusetts
1500000US250251002001,702,216,476,165,385,137,91,70,80,70,0,13,11,17,0,13,0,13,137,56,58,42,71,45,8,12,0,13,0,13,0,13,0,13,18,28,0,13,0,13,71,73,1,1002,Suffolk County,Massachusetts
1500000US250251002002,317,160,106,66,102,66,4,8,4,8,0,13,0,13,0,13,0,13,198,131,147,97,51,55,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,21,2,1002,Suffolk County,Massachusetts
1500000US250251002003,703,237,347,129,310,120,37,34,37,34,0,13,0,13,0,13,0,13,168,85,97,54,71,51,0,13,0,13,0,13,0,13,0,13,0,13,10,17,113,137,65,105,3,1002,Suffolk County,Massachusetts
1500000US250251003001,789,190,496,174,414,170,82,92,82,92,0,13,0,13,0,13,0,13,195,97,94,64,101,80,0,13,0,13,0,13,0,13,0,13,0,13,35,41,32,50,31,52,1,1003,Suffolk County,Massachusetts
1500000US250251003002,299,165,160,112,150,111,10,18,0,13,0,13,0,13,0,13,10,18,98,84,88,82,10,15,0,13,0,13,0,13,0,13,0,13,0,13,31,42,10,15,0,13,2,1003,Suffolk County,Massachusetts
1500000US250251003003,417,199,254,119,254,119,0,13,0,13,0,13,0,13,0,13,0,13,136,99,77,76,59,62,0,13,0,13,0,13,0,13,0,13,0,13,0,13,27,40,0,13,3,1003,Suffolk County,Massachusetts
1500000US250251003004,487,222,354,196,272,164,82,81,82,81,0,13,0,13,0,13,0,13,115,87,99,84,16,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,19,6,9,4,1003,Suffolk County,Massachusetts
1500000US250251004001,921,290,470,177,414,176,56,57,22,26,0,13,0,13,34,53,0,13,383,171,181,155,202,100,0,13,0,13,0,13,13,26,0,13,17,29,0,13,4,8,34,34,1,1004,Suffolk County,Massachusetts
1500000US250251004002,641,246,448,193,353,181,95,66,39,58,56,62,0,13,0,13,0,13,133,124,41,66,92,91,0,13,0,13,0,13,0,13,0,13,43,65,0,13,0,13,17,20,2,1004,Suffolk County,Massachusetts
1500000US250251004003,543,206,372,160,323,168,49,53,40,50,9,14,0,13,0,13,0,13,73,56,0,13,62,53,0,13,11,20,0,13,0,13,0,13,0,13,4,8,21,34,73,105,3,1004,Suffolk County,Massachusetts
1500000US250251004004,628,288,267,167,210,150,57,52,36,40,0,13,0,13,15,26,6,15,247,181,56,61,191,146,0,13,0,13,0,13,0,13,0,13,0,13,48,74,0,13,66,105,4,1004,Suffolk County,Massachusetts
1500000US250251005001,486,192,163,86,142,77,21,47,21,47,0,13,0,13,0,13,0,13,216,148,54,85,162,134,0,13,0,13,0,13,0,13,0,13,0,13,66,94,39,41,2,5,1,1005,Suffolk County,Massachusetts
1500000US250251005002,707,314,208,102,208,102,0,13,0,13,0,13,0,13,0,13,0,13,370,240,193,187,177,153,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,22,114,127,2,1005,Suffolk County,Massachusetts
1500000US250251005003,590,232,358,132,280,122,78,62,0,13,0,13,78,62,0,13,0,13,221,174,66,69,155,141,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,20,3,1005,Suffolk County,Massachusetts
1500000US250251005004,492,315,305,234,288,233,17,31,17,31,0,13,0,13,0,13,0,13,172,132,0,13,172,132,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,24,4,1005,Suffolk County,Massachusetts
1500000US250251005005,983,429,651,302,386,302,265,155,145,127,120,144,0,13,0,13,0,13,190,133,0,13,190,133,0,13,0,13,0,13,0,13,0,13,0,13,107,116,0,13,35,55,5,1005,Suffolk County,Massachusetts
1500000US250251006011,470,251,271,194,232,165,39,53,39,53,0,13,0,13,0,13,0,13,144,112,38,64,106,91,0,13,0,13,0,13,0,13,0,13,0,13,0,13,18,33,37,36,1,1006.01,Suffolk County,Massachusetts
1500000US250251006012,647,262,233,127,168,99,65,81,65,81,0,13,0,13,0,13,0,13,260,171,0,13,260,171,0,13,0,13,0,13,0,13,0,13,73,102,18,31,63,87,0,13,2,1006.01,Suffolk County,Massachusetts
1500000US250251006013,992,324,476,187,411,168,65,75,0,13,38,56,27,46,0,13,0,13,516,226,368,197,140,116,8,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,1006.01,Suffolk County,Massachusetts
1500000US250251006014,1615,497,730,254,699,260,31,43,31,43,0,13,0,13,0,13,0,13,400,163,198,113,202,118,0,13,0,13,0,13,45,43,0,13,53,55,0,13,113,136,274,313,4,1006.01,Suffolk County,Massachusetts
1500000US250251006031,1171,357,805,272,732,267,73,64,26,41,0,13,47,55,0,13,0,13,190,65,32,30,154,61,4,8,0,13,0,13,0,13,0,13,35,37,130,112,0,13,11,12,1,1006.03,Suffolk County,Massachusetts
1500000US250251006032,288,103,243,98,232,99,11,13,8,12,0,13,3,6,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,38,40,0,13,7,10,2,1006.03,Suffolk County,Massachusetts
1500000US250251007001,627,199,442,148,442,148,0,13,0,13,0,13,0,13,0,13,0,13,85,58,17,19,68,56,0,13,0,13,0,13,6,11,0,13,0,13,0,13,0,13,94,74,1,1007,Suffolk County,Massachusetts
1500000US250251007002,606,205,539,191,514,187,25,26,25,26,0,13,0,13,0,13,0,13,49,58,40,58,9,15,0,13,0,13,0,13,0,13,0,13,0,13,9,16,9,15,0,13,2,1007,Suffolk County,Massachusetts
1500000US250251007003,485,152,425,159,425,159,0,13,0,13,0,13,0,13,0,13,0,13,59,44,12,18,47,39,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,3,3,1007,Suffolk County,Massachusetts
1500000US250251007004,271,105,178,86,178,86,0,13,0,13,0,13,0,13,0,13,0,13,55,49,25,39,30,28,0,13,0,13,0,13,8,12,0,13,0,13,9,14,0,13,21,19,4,1007,Suffolk County,Massachusetts
1500000US250251007005,379,205,313,194,301,187,12,21,0,13,12,21,0,13,0,13,0,13,66,55,0,13,66,55,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,1007,Suffolk County,Massachusetts
1500000US250251008001,239,141,156,100,156,100,0,13,0,13,0,13,0,13,0,13,0,13,83,101,60,97,23,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,1008,Suffolk County,Massachusetts
1500000US250251008002,1002,373,605,219,521,168,84,132,84,132,0,13,0,13,0,13,0,13,199,130,28,44,171,118,0,13,0,13,0,13,0,13,0,13,22,43,0,13,0,13,176,215,2,1008,Suffolk County,Massachusetts
1500000US250251008003,627,251,313,169,172,95,141,133,141,133,0,13,0,13,0,13,0,13,244,134,23,34,221,127,0,13,0,13,0,13,70,111,0,13,0,13,0,13,0,13,0,13,3,1008,Suffolk County,Massachusetts
1500000US250251008004,860,347,528,233,496,213,32,38,32,38,0,13,0,13,0,13,0,13,243,138,40,50,203,120,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,89,140,4,1008,Suffolk County,Massachusetts
1500000US250251008005,726,264,504,220,485,218,19,30,19,30,0,13,0,13,0,13,0,13,145,106,51,84,77,75,0,13,17,26,0,13,0,13,0,13,0,13,0,13,0,13,77,73,5,1008,Suffolk County,Massachusetts
1500000US250251008006,414,196,282,158,271,157,11,21,11,21,0,13,0,13,0,13,0,13,113,94,17,34,96,84,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,19,6,1008,Suffolk County,Massachusetts
1500000US250251009001,447,155,311,152,257,129,54,53,54,53,0,13,0,13,0,13,0,13,111,60,19,30,92,56,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,27,1,1009,Suffolk County,Massachusetts
1500000US250251009002,442,249,80,63,30,22,50,61,8,12,42,60,0,13,0,13,0,13,327,239,177,149,150,127,0,13,0,13,0,13,0,13,0,13,0,13,29,45,0,13,6,9,2,1009,Suffolk County,Massachusetts
1500000US250251009003,662,321,367,163,221,106,146,114,79,80,46,74,21,32,0,13,0,13,62,73,14,20,48,71,0,13,0,13,0,13,0,13,0,13,11,16,9,13,0,13,213,260,3,1009,Suffolk County,Massachusetts
1500000US250251009004,879,219,520,173,491,172,29,36,29,36,0,13,0,13,0,13,0,13,219,88,58,45,161,75,0,13,0,13,0,13,0,13,0,13,0,13,68,71,52,47,20,31,4,1009,Suffolk County,Massachusetts
1500000US250251010011,367,272,211,137,193,134,18,29,18,29,0,13,0,13,0,13,0,13,146,142,30,87,116,131,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,29,1,1010.01,Suffolk County,Massachusetts
1500000US250251010012,227,189,109,142,109,142,0,13,0,13,0,13,0,13,0,13,0,13,46,60,46,60,0,13,0,13,0,13,0,13,23,37,0,13,0,13,49,77,0,13,0,13,2,1010.01,Suffolk County,Massachusetts
1500000US250251010013,498,239,148,134,126,124,22,35,0,13,0,13,22,35,0,13,0,13,242,162,149,112,93,71,0,13,0,13,0,13,0,13,0,13,0,13,20,34,77,126,11,17,3,1010.01,Suffolk County,Massachusetts
1500000US250251010014,372,232,168,105,153,99,15,26,15,26,0,13,0,13,0,13,0,13,155,161,141,151,14,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,49,79,4,1010.01,Suffolk County,Massachusetts
1500000US250251010015,374,192,281,190,188,148,93,126,82,114,11,32,0,13,0,13,0,13,43,45,16,28,27,37,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,50,47,5,1010.01,Suffolk County,Massachusetts
1500000US250251010016,1271,654,934,516,784,422,150,166,127,142,23,40,0,13,0,13,0,13,331,219,233,215,98,116,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,11,6,1010.01,Suffolk County,Massachusetts
1500000US250251010021,386,221,280,212,268,216,12,21,12,21,0,13,0,13,0,13,0,13,92,89,52,58,40,65,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,23,1,1010.02,Suffolk County,Massachusetts
1500000US250251010022,1141,447,627,301,543,269,84,96,84,96,0,13,0,13,0,13,0,13,236,221,10,17,226,219,0,13,0,13,0,13,0,13,0,13,0,13,126,117,0,13,152,239,2,1010.02,Suffolk County,Massachusetts
1500000US250251010023,1387,328,822,301,600,246,222,207,112,118,110,106,0,13,0,13,0,13,537,231,376,221,126,101,35,33,0,13,0,13,0,13,0,13,0,13,28,46,0,13,0,13,3,1010.02,Suffolk County,Massachusetts
1500000US250251011011,523,162,342,105,266,110,76,66,76,66,0,13,0,13,0,13,0,13,181,102,109,93,47,52,25,39,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,1011.01,Suffolk County,Massachusetts
1500000US250251011012,700,332,510,328,477,328,33,40,9,18,24,38,0,13,0,13,0,13,96,59,69,56,10,13,0,13,17,27,0,13,12,20,0,13,23,38,28,46,0,13,31,50,2,1011.01,Suffolk County,Massachusetts
1500000US250251011013,413,166,277,135,267,135,10,17,10,17,0,13,0,13,0,13,0,13,136,88,74,57,62,54,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,1011.01,Suffolk County,Massachusetts
1500000US250251011021,423,209,272,163,261,162,11,18,0,13,11,18,0,13,0,13,0,13,120,77,81,63,0,13,11,18,28,34,0,13,0,13,0,13,0,13,16,28,15,25,0,13,1,1011.02,Suffolk County,Massachusetts
1500000US250251011022,831,301,646,242,521,214,125,87,93,72,32,46,0,13,0,13,0,13,106,73,101,67,5,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,79,96,2,1011.02,Suffolk County,Massachusetts
1500000US250251011023,447,186,219,123,141,88,78,77,55,68,23,34,0,13,0,13,0,13,198,113,59,83,104,74,0,13,35,25,0,13,0,13,0,13,0,13,13,19,0,13,17,30,3,1011.02,Suffolk County,Massachusetts
1500000US250251011024,713,281,354,163,257,131,97,82,88,86,9,15,0,13,0,13,0,13,336,201,284,204,36,43,16,26,0,13,0,13,0,13,0,13,0,13,23,38,0,13,0,13,4,1011.02,Suffolk County,Massachusetts
1500000US250251101041,275,160,206,128,182,91,24,46,24,46,0,13,0,13,0,13,0,13,69,128,69,128,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,1101.04,Suffolk County,Massachusetts
