Geography,Total Estimate,Total Margin of Error,"Estimate - Car, truck, or van","Margin of Error - Car, truck, or van","Estimate - Car, truck, or van - Drove alone","Margin of Error - Car, truck, or van - Drove alone","Estimate - Car, truck, or van - Carpooled","Margin of Error - Car, truck, or van - Carpooled","Estimate - Car, truck, or van - In 2-person carpool","Margin of Error - Car, truck, or van - In 2-person carpool","Estimate - Car, truck, or van - In 3-person carpool","Margin of Error - Car, truck, or van - In 3-person carpool","Estimate - Car, truck, or van - In 4-person carpool","Margin of Error - Car, truck, or van - In 4-person carpool","Estimate - Car, truck, or van - In 5- or 6-person carpool","Margin of Error - Car, truck, or van - In 5- or 6-person carpool","Estimate - Car, truck, or van - In 7-or-more-person carpool","Margin of Error - Car, truck, or van - In 7-or-more-person carpool",Estimate - Public transportation (excluding taxicab),Margin of Error - Public transportation (excluding taxicab),Estimate - Public transportation (excluding taxicab) - Bus or trolley bus,Margin of Error - Public transportation (excluding taxicab) - Bus or trolley bus,Estimate - Public transportation (excluding taxicab) - Streetcar or trolley car (carro publico in Puerto Rico),Margin of Error - Public transportation (excluding taxicab) - Streetcar or trolley car (carro publico in Puerto Rico),Estimate - Public transportation (excluding taxicab) - Subway or elevated,Margin of Error - Public transportation (excluding taxicab) - Subway or elevated,Estimate - Public transportation (excluding taxicab) - Railroad,Margin of Error - Public transportation (excluding taxicab) - Railroad,Estimate - Public transportation (excluding taxicab) - Ferryboat,Margin of Error - Public transportation (excluding taxicab) - Ferryboat,Estimate - Taxicab,Margin of Error - Taxicab,Estimate - Motorcycle,Margin of Error - Motorcycle,Estimate - Bicycle,Margin of Error - Bicycle,Estimate - Walked,Margin of Error - Walked,Estimate - Other means,Margin of Error - Other means,Estimate - Worked at home,Margin of Error - Worked at home,Block Group,Census Tract,County,State
1500000US250250918003,274,134,149,62,84,56,65,43,55,43,10,17,0,12,0,12,0,12,105,90,97,88,0,12,8,14,0,12,0,12,0,12,0,12,0,12,20,33,0,12,0,12,3,918,Suffolk County,Massachusetts
1500000US250250919001,510,182,282,162,282,162,0,12,0,12,0,12,0,12,0,12,0,12,169,85,130,77,0,12,39,33,0,12,0,12,25,36,0,12,0,12,25,37,0,12,9,14,1,919,Suffolk County,Massachusetts
1500000US250250919002,369,136,250,128,189,121,61,39,51,36,10,14,0,12,0,12,0,12,106,89,102,88,0,12,4,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,19,2,919,Suffolk County,Massachusetts
1500000US250250919003,825,280,329,119,241,98,88,63,48,46,18,31,0,12,22,32,0,12,413,240,296,203,0,12,94,93,23,25,0,12,0,12,0,12,0,12,0,12,0,12,83,125,3,919,Suffolk County,Massachusetts
1500000US250250919004,362,146,231,103,208,102,23,27,15,24,8,13,0,12,0,12,0,12,112,67,61,48,28,43,23,24,0,12,0,12,0,12,0,12,0,12,19,22,0,12,0,12,4,919,Suffolk County,Massachusetts
1500000US250250920001,783,206,316,117,257,103,59,49,33,39,26,22,0,12,0,12,0,12,436,171,240,144,10,17,167,78,19,29,0,12,0,12,0,12,31,40,0,12,0,12,0,12,1,920,Suffolk County,Massachusetts
1500000US250250920002,771,208,545,204,468,159,77,90,55,59,22,36,0,12,0,12,0,12,207,97,158,86,0,12,49,44,0,12,0,12,0,12,0,12,0,12,12,19,4,11,3,10,2,920,Suffolk County,Massachusetts
1500000US250250920003,257,141,109,67,71,43,38,52,38,52,0,12,0,12,0,12,0,12,148,120,77,75,54,85,17,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,920,Suffolk County,Massachusetts
1500000US250250920004,500,169,328,147,275,135,53,58,53,58,0,12,0,12,0,12,0,12,172,91,106,72,0,12,60,61,6,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,920,Suffolk County,Massachusetts
1500000US250250921011,437,216,221,139,221,139,0,12,0,12,0,12,0,12,0,12,0,12,207,134,112,88,0,12,95,95,0,12,0,12,0,12,0,12,0,12,9,16,0,12,0,12,1,921.01,Suffolk County,Massachusetts
1500000US250250921012,536,283,219,143,214,142,5,11,5,11,0,12,0,12,0,12,0,12,219,201,83,82,0,12,136,181,0,12,0,12,0,12,0,12,14,24,36,53,48,68,0,12,2,921.01,Suffolk County,Massachusetts
1500000US250250921013,508,244,383,191,369,188,14,25,14,25,0,12,0,12,0,12,0,12,125,102,104,100,0,12,21,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,921.01,Suffolk County,Massachusetts
1500000US250250921014,548,280,252,165,229,161,23,35,23,35,0,12,0,12,0,12,0,12,142,100,51,58,0,12,91,83,0,12,0,12,0,12,0,12,0,12,154,116,0,12,0,12,4,921.01,Suffolk County,Massachusetts
1500000US250250921015,1197,334,719,249,558,219,161,105,126,91,35,57,0,12,0,12,0,12,345,172,192,158,0,12,153,99,0,12,0,12,0,12,0,12,45,71,72,64,0,12,16,25,5,921.01,Suffolk County,Massachusetts
1500000US250250922001,413,147,244,120,196,106,48,63,48,63,0,12,0,12,0,12,0,12,129,71,67,55,0,12,62,45,0,12,0,12,0,12,0,12,10,19,6,11,0,12,24,24,1,922,Suffolk County,Massachusetts
1500000US250250922002,582,257,294,163,276,160,18,32,18,32,0,12,0,12,0,12,0,12,257,146,62,70,0,12,195,132,0,12,0,12,0,12,0,12,0,12,21,24,0,12,10,15,2,922,Suffolk County,Massachusetts
1500000US250250922003,387,176,173,100,121,78,52,47,52,47,0,12,0,12,0,12,0,12,199,111,27,31,0,12,172,117,0,12,0,12,0,12,0,12,0,12,15,20,0,12,0,12,3,922,Suffolk County,Massachusetts
1500000US250250922004,231,92,91,55,80,52,11,19,11,19,0,12,0,12,0,12,0,12,98,64,47,38,0,12,23,28,28,36,0,12,0,12,0,12,0,12,10,15,0,12,32,37,4,922,Suffolk County,Massachusetts
1500000US250250923001,274,91,194,77,183,78,11,18,11,18,0,12,0,12,0,12,0,12,60,43,34,31,0,12,26,30,0,12,0,12,0,12,0,12,0,12,19,24,0,12,1,4,1,923,Suffolk County,Massachusetts
1500000US250250923002,345,105,156,69,119,68,37,28,28,22,9,16,0,12,0,12,0,12,170,92,110,85,10,11,31,27,19,23,0,12,0,12,0,12,0,12,19,22,0,12,0,12,2,923,Suffolk County,Massachusetts
1500000US250250923003,558,141,294,95,196,70,98,72,68,50,0,12,30,34,0,12,0,12,215,98,166,70,0,12,49,45,0,12,0,12,0,12,8,12,0,12,26,24,5,8,10,14,3,923,Suffolk County,Massachusetts
1500000US250250923004,277,90,180,63,180,63,0,12,0,12,0,12,0,12,0,12,0,12,54,43,54,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,14,23,26,9,13,4,923,Suffolk County,Massachusetts
1500000US250250924001,205,146,93,83,93,83,0,12,0,12,0,12,0,12,0,12,0,12,98,98,98,98,0,12,0,12,0,12,0,12,0,12,0,12,14,25,0,12,0,12,0,12,1,924,Suffolk County,Massachusetts
1500000US250250924002,425,141,184,88,181,83,3,15,3,15,0,12,0,12,0,12,0,12,120,78,99,69,0,12,21,25,0,12,0,12,0,12,0,12,0,12,61,61,49,49,11,18,2,924,Suffolk County,Massachusetts
1500000US250250924003,836,292,354,180,258,127,96,110,96,110,0,12,0,12,0,12,0,12,427,218,389,182,0,12,38,57,0,12,0,12,0,12,0,12,0,12,38,47,17,31,0,12,3,924,Suffolk County,Massachusetts
1500000US250250924004,444,178,181,120,181,120,0,12,0,12,0,12,0,12,0,12,0,12,263,142,226,139,0,12,37,61,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,924,Suffolk County,Massachusetts
1500000US250250924005,105,66,60,51,60,51,0,12,0,12,0,12,0,12,0,12,0,12,45,45,45,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,924,Suffolk County,Massachusetts
1500000US250251001001,54,46,35,32,17,19,18,27,9,14,0,12,0,12,9,13,0,12,19,26,4,8,0,12,15,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,1001,Suffolk County,Massachusetts
1500000US250251001002,680,223,492,175,398,163,94,78,72,59,22,34,0,12,0,12,0,12,169,106,154,104,0,12,15,23,0,12,0,12,0,12,0,12,0,12,19,30,0,12,0,12,2,1001,Suffolk County,Massachusetts
1500000US250251001003,433,126,254,103,254,103,0,12,0,12,0,12,0,12,0,12,0,12,179,97,117,74,0,12,62,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,1001,Suffolk County,Massachusetts
1500000US250251001004,386,166,225,126,216,126,9,13,9,13,0,12,0,12,0,12,0,12,150,99,105,84,0,12,45,54,0,12,0,12,0,12,0,12,0,12,11,26,0,12,0,12,4,1001,Suffolk County,Massachusetts
1500000US250251001005,216,126,120,82,120,82,0,12,0,12,0,12,0,12,0,12,0,12,96,94,96,94,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,1001,Suffolk County,Massachusetts
1500000US250251001006,367,144,138,89,125,89,13,15,8,12,5,8,0,12,0,12,0,12,163,87,130,81,0,12,33,29,0,12,0,12,0,12,0,12,0,12,30,39,36,55,0,12,6,1001,Suffolk County,Massachusetts
1500000US250251001007,282,121,95,67,68,51,27,42,27,42,0,12,0,12,0,12,0,12,153,81,153,81,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,11,27,29,7,1001,Suffolk County,Massachusetts
1500000US250251002001,465,106,311,98,292,99,19,17,19,17,0,12,0,12,0,12,0,12,115,46,85,44,0,12,30,23,0,12,0,12,0,12,0,12,21,25,12,13,6,10,0,12,1,1002,Suffolk County,Massachusetts
1500000US250251002002,306,109,165,72,109,59,56,47,49,46,7,10,0,12,0,12,0,12,123,69,94,64,0,12,29,42,0,12,0,12,0,12,0,12,0,12,0,12,18,27,0,12,2,1002,Suffolk County,Massachusetts
1500000US250251002003,466,106,286,75,236,72,50,38,50,38,0,12,0,12,0,12,0,12,131,59,70,43,0,12,61,43,0,12,0,12,0,12,0,12,0,12,22,26,20,25,7,12,3,1002,Suffolk County,Massachusetts
1500000US250251003001,628,277,406,188,333,157,73,85,73,85,0,12,0,12,0,12,0,12,179,124,52,47,0,12,127,118,0,12,0,12,0,12,0,12,0,12,6,13,37,44,0,12,1,1003,Suffolk County,Massachusetts
1500000US250251003002,491,150,302,106,277,105,25,25,11,18,0,12,0,12,0,12,14,17,161,94,100,87,0,12,61,51,0,12,0,12,0,12,0,12,0,12,28,38,0,12,0,12,2,1003,Suffolk County,Massachusetts
1500000US250251003003,300,110,232,95,200,86,32,37,11,18,21,33,0,12,0,12,0,12,68,54,42,36,0,12,26,44,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,1003,Suffolk County,Massachusetts
1500000US250251003004,367,168,190,94,174,81,16,24,16,24,0,12,0,12,0,12,0,12,177,150,140,153,12,19,25,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,1003,Suffolk County,Massachusetts
1500000US250251004001,595,202,311,118,237,99,74,46,11,17,63,44,0,12,0,12,0,12,284,148,56,59,0,12,228,145,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,1004,Suffolk County,Massachusetts
1500000US250251004002,865,374,424,162,403,159,21,23,9,13,12,19,0,12,0,12,0,12,418,240,221,136,0,12,197,156,0,12,0,12,0,12,0,12,0,12,23,34,0,12,0,12,2,1004,Suffolk County,Massachusetts
1500000US250251004003,547,204,245,128,215,116,30,28,30,28,0,12,0,12,0,12,0,12,302,177,150,115,0,12,144,131,8,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,1004,Suffolk County,Massachusetts
1500000US250251004004,933,251,247,132,205,113,42,51,11,17,31,49,0,12,0,12,0,12,431,151,152,83,0,12,260,148,19,33,0,12,45,57,0,12,0,12,120,106,45,62,45,46,4,1004,Suffolk County,Massachusetts
1500000US250251005001,794,256,370,183,271,113,99,109,0,12,39,44,57,65,0,12,3,7,413,224,236,223,0,12,177,158,0,12,0,12,0,12,0,12,0,12,4,8,7,13,0,12,1,1005,Suffolk County,Massachusetts
1500000US250251005002,656,244,217,113,147,89,70,86,70,86,0,12,0,12,0,12,0,12,340,154,93,106,46,51,201,110,0,12,0,12,0,12,0,12,0,12,37,58,0,12,62,58,2,1005,Suffolk County,Massachusetts
1500000US250251005003,446,276,280,162,280,162,0,12,0,12,0,12,0,12,0,12,0,12,166,169,44,73,0,12,122,107,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,1005,Suffolk County,Massachusetts
1500000US250251005004,840,437,413,204,345,144,68,92,68,92,0,12,0,12,0,12,0,12,368,271,111,117,0,12,257,172,0,12,0,12,0,12,0,12,0,12,45,47,14,22,0,12,4,1005,Suffolk County,Massachusetts
1500000US250251005005,566,287,359,195,230,155,129,107,71,80,58,77,0,12,0,12,0,12,192,130,74,69,0,12,118,100,0,12,0,12,0,12,0,12,0,12,15,25,0,12,0,12,5,1005,Suffolk County,Massachusetts
1500000US250251006011,659,225,450,178,391,185,59,65,59,65,0,12,0,12,0,12,0,12,160,96,95,86,0,12,65,66,0,12,0,12,0,12,0,12,0,12,34,48,14,28,1,2,1,1006.01,Suffolk County,Massachusetts
1500000US250251006012,479,243,147,105,129,98,18,44,9,24,0,12,9,20,0,12,0,12,276,182,50,57,0,12,226,181,0,12,0,12,0,12,0,12,0,12,0,12,56,78,0,12,2,1006.01,Suffolk County,Massachusetts
1500000US250251006013,890,300,419,197,419,197,0,12,0,12,0,12,0,12,0,12,0,12,333,220,288,219,0,12,45,39,0,12,0,12,0,12,0,12,0,12,138,168,0,12,0,12,3,1006.01,Suffolk County,Massachusetts
1500000US250251006014,1036,322,481,217,481,217,0,12,0,12,0,12,0,12,0,12,0,12,500,209,260,123,8,19,232,142,0,12,0,12,11,18,0,12,44,69,0,12,0,12,0,12,4,1006.01,Suffolk County,Massachusetts
1500000US250251006031,806,185,610,162,566,151,44,42,44,42,0,12,0,12,0,12,0,12,145,69,35,33,0,12,110,50,0,12,0,12,0,12,5,8,32,27,3,6,5,8,6,9,1,1006.03,Suffolk County,Massachusetts
1500000US250251006032,511,121,427,113,374,106,53,41,25,29,22,25,0,12,6,9,0,12,13,19,13,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,42,16,21,11,11,2,1006.03,Suffolk County,Massachusetts
1500000US250251007001,552,150,390,150,384,151,6,10,6,10,0,12,0,12,0,12,0,12,81,55,0,12,0,12,81,55,0,12,0,12,0,12,0,12,27,42,19,30,0,12,35,35,1,1007,Suffolk County,Massachusetts
1500000US250251007002,455,154,382,153,337,144,45,31,31,33,6,9,8,12,0,12,0,12,32,37,32,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,41,40,0,12,0,12,2,1007,Suffolk County,Massachusetts
1500000US250251007003,383,132,345,121,284,124,61,58,48,64,0,12,13,20,0,12,0,12,37,31,7,11,0,12,30,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,3,3,1007,Suffolk County,Massachusetts
1500000US250251007004,613,218,403,125,328,102,75,72,54,62,21,32,0,12,0,12,0,12,162,156,10,15,0,12,152,155,0,12,0,12,0,12,0,12,0,12,28,27,11,18,9,13,4,1007,Suffolk County,Massachusetts
1500000US250251007005,505,188,374,144,317,140,57,42,44,35,13,23,0,12,0,12,0,12,104,81,66,68,0,12,38,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,35,5,1007,Suffolk County,Massachusetts
1500000US250251008001,577,516,465,514,465,514,0,12,0,12,0,12,0,12,0,12,0,12,96,63,17,30,0,12,79,70,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,26,1,1008,Suffolk County,Massachusetts
1500000US250251008002,392,143,253,139,238,131,15,32,15,32,0,12,0,12,0,12,0,12,117,70,41,65,0,12,76,52,0,12,0,12,0,12,11,18,0,12,0,12,0,12,11,17,2,1008,Suffolk County,Massachusetts
1500000US250251008003,754,354,400,171,367,149,33,59,33,59,0,12,0,12,0,12,0,12,238,196,28,46,0,12,210,190,0,12,0,12,0,12,0,12,0,12,0,12,116,143,0,12,3,1008,Suffolk County,Massachusetts
1500000US250251008004,926,493,694,367,663,371,31,37,31,37,0,12,0,12,0,12,0,12,221,154,108,129,0,12,113,78,0,12,0,12,0,12,0,12,0,12,11,18,0,12,0,12,4,1008,Suffolk County,Massachusetts
1500000US250251008005,440,228,351,182,266,163,85,107,50,57,35,82,0,12,0,12,0,12,28,52,0,12,0,12,28,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,61,67,5,1008,Suffolk County,Massachusetts
1500000US250251008006,669,348,319,210,319,210,0,12,0,12,0,12,0,12,0,12,0,12,215,164,41,56,31,48,143,132,0,12,0,12,0,12,0,12,0,12,108,167,0,12,27,46,6,1008,Suffolk County,Massachusetts
1500000US250251009001,387,155,313,146,255,117,58,81,58,81,0,12,0,12,0,12,0,12,74,44,10,17,0,12,64,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,1009,Suffolk County,Massachusetts
1500000US250251009002,377,160,193,103,154,83,39,40,39,40,0,12,0,12,0,12,0,12,102,95,51,82,0,12,51,49,0,12,0,12,0,12,0,12,0,12,36,44,29,46,17,29,2,1009,Suffolk County,Massachusetts
1500000US250251009003,667,211,466,167,431,167,35,42,35,42,0,12,0,12,0,12,0,12,178,120,51,58,0,12,127,69,0,12,0,12,0,12,0,12,0,12,7,11,7,11,9,13,3,1009,Suffolk County,Massachusetts
1500000US250251009004,255,139,152,79,152,79,0,12,0,12,0,12,0,12,0,12,0,12,103,71,34,42,0,12,69,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,1009,Suffolk County,Massachusetts
1500000US250251009005,645,190,392,159,323,140,69,61,60,56,0,12,0,12,0,12,9,18,238,117,40,61,0,12,187,119,11,17,0,12,0,12,0,12,0,12,0,12,0,12,15,22,5,1009,Suffolk County,Massachusetts
1500000US250251010011,486,239,329,152,299,163,30,35,30,35,0,12,0,12,0,12,0,12,111,112,44,67,0,12,67,72,0,12,0,12,0,12,0,12,0,12,0,12,0,12,46,51,1,1010.01,Suffolk County,Massachusetts
1500000US250251010012,418,237,299,202,190,132,109,99,109,99,0,12,0,12,0,12,0,12,119,108,64,88,0,12,55,67,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,1010.01,Suffolk County,Massachusetts
1500000US250251010013,334,252,99,82,40,55,59,61,59,61,0,12,0,12,0,12,0,12,219,213,131,149,0,12,88,86,0,12,0,12,0,12,0,12,0,12,0,12,16,26,0,12,3,1010.01,Suffolk County,Massachusetts
1500000US250251010014,772,315,318,178,217,146,101,99,101,99,0,12,0,12,0,12,0,12,325,212,209,155,0,12,116,121,0,12,0,12,20,32,0,12,0,12,0,12,0,12,109,106,4,1010.01,Suffolk County,Massachusetts
1500000US250251010015,517,326,315,253,163,105,152,225,152,225,0,12,0,12,0,12,0,12,146,107,102,98,0,12,44,61,0,12,0,12,0,12,0,12,0,12,56,63,0,12,0,12,5,1010.01,Suffolk County,Massachusetts
1500000US250251010016,899,615,656,503,540,400,116,126,101,119,15,30,0,12,0,12,0,12,243,175,196,161,0,12,47,73,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,1010.01,Suffolk County,Massachusetts
1500000US250251010021,304,180,184,115,132,90,52,61,52,61,0,12,0,12,0,12,0,12,47,57,28,49,0,12,19,31,0,12,0,12,0,12,0,12,0,12,73,104,0,12,0,12,1,1010.02,Suffolk County,Massachusetts
1500000US250251010022,1063,323,645,223,594,233,51,48,36,40,15,29,0,12,0,12,0,12,388,180,226,113,0,12,162,154,0,12,0,12,0,12,0,12,0,12,0,12,15,33,15,23,2,1010.02,Suffolk County,Massachusetts
1500000US250251010023,1106,277,530,186,405,162,125,106,89,77,36,51,0,12,0,12,0,12,413,184,248,160,0,12,165,114,0,12,0,12,0,12,16,25,0,12,91,81,0,12,56,69,3,1010.02,Suffolk County,Massachusetts
1500000US250251011011,389,142,172,87,149,81,23,30,10,17,13,23,0,12,0,12,0,12,217,109,140,83,0,12,69,52,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,1011.01,Suffolk County,Massachusetts
1500000US250251011012,568,187,273,124,203,120,70,44,43,46,27,40,0,12,0,12,0,12,285,111,181,85,0,12,104,76,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,17,2,1011.01,Suffolk County,Massachusetts
1500000US250251011013,714,192,434,152,341,138,93,76,51,61,42,40,0,12,0,12,0,12,260,131,153,98,0,12,107,64,0,12,0,12,20,30,0,12,0,12,0,12,0,12,0,12,3,1011.01,Suffolk County,Massachusetts
1500000US250251011021,333,163,197,129,185,129,12,18,12,18,0,12,0,12,0,12,0,12,112,76,45,40,0,12,55,54,12,19,0,12,0,12,0,12,11,16,13,22,0,12,0,12,1,1011.02,Suffolk County,Massachusetts
1500000US250251011022,583,167,374,130,331,125,43,39,43,39,0,12,0,12,0,12,0,12,182,94,138,78,0,12,19,30,25,42,0,12,0,12,0,12,0,12,4,9,0,12,23,29,2,1011.02,Suffolk County,Massachusetts
1500000US250251011023,456,161,344,145,282,127,62,62,55,59,7,15,0,12,0,12,0,12,75,52,60,45,0,12,15,26,0,12,0,12,0,12,0,12,0,12,24,38,0,12,13,22,3,1011.02,Suffolk County,Massachusetts
1500000US250251011024,776,221,322,123,322,123,0,12,0,12,0,12,0,12,0,12,0,12,424,196,310,167,21,31,93,68,0,12,0,12,0,12,0,12,0,12,4,9,0,12,26,40,4,1011.02,Suffolk County,Massachusetts
1500000US250251101031,395,139,179,103,179,103,0,12,0,12,0,12,0,12,0,12,0,12,139,78,0,12,0,12,113,74,26,43,0,12,0,12,0,12,47,47,0,12,0,12,30,37,1,1101.03,Suffolk County,Massachusetts
1500000US250251101032,342,253,172,120,156,112,16,26,16,26,0,12,0,12,0,12,0,12,98,78,0,12,0,12,98,78,0,12,0,12,0,12,0,12,12,19,0,12,0,12,60,76,2,1101.03,Suffolk County,Massachusetts
1500000US250251101033,142,113,25,45,25,45,0,12,0,12,0,12,0,12,0,12,0,12,117,105,14,23,0,12,103,105,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,1101.03,Suffolk County,Massachusetts
1500000US250251101034,506,281,146,92,122,84,24,39,24,39,0,12,0,12,0,12,0,12,310,249,0,12,0,12,310,249,0,12,0,12,0,12,29,49,21,32,0,12,0,12,0,12,4,1101.03,Suffolk County,Massachusetts
1500000US250251101035,1328,390,569,286,520,289,49,51,36,45,0,12,0,12,13,24,0,12,600,218,81,58,0,12,519,194,0,12,0,12,0,12,0,12,11,18,27,45,0,12,121,82,5,1101.03,Suffolk County,Massachusetts
1500000US250251101036,449,218,174,145,168,144,6,11,6,11,0,12,0,12,0,12,0,12,136,77,0,12,17,29,112,66,7,20,0,12,0,12,0,12,49,74,33,41,0,12,57,63,6,1101.03,Suffolk County,Massachusetts
1500000US250251101037,365,274,182,183,89,98,93,119,93,119,0,12,0,12,0,12,0,12,183,162,84,128,0,12,99,101,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,1101.03,Suffolk County,Massachusetts
1500000US250251102011,1163,138,733,122,689,124,44,37,44,37,0,12,0,12,0,12,0,12,366,87,188,64,4,6,143,66,31,28,0,12,0,12,0,12,6,9,37,33,5,7,16,24,1,1102.01,Suffolk County,Massachusetts
1500000US250251103011,650,182,473,142,360,139,113,56,83,45,10,14,15,17,0,12,5,9,129,62,78,56,7,12,44,29,0,12,0,12,0,12,0,12,5,9,0,12,39,52,4,7,1,1103.01,Suffolk County,Massachusetts
1500000US250251103012,907,116,602,104,534,94,68,51,57,52,0,12,11,12,0,12,0,12,252,64,57,40,12,19,158,57,25,29,0,12,0,12,0,12,11,18,19,26,0,12,23,27,2,1103.01,Suffolk County,Massachusetts
1500000US250251104011,919,202,370,117,308,108,62,56,37,39,25,40,0,12,0,12,0,12,469,145,326,124,0,12,108,68,35,56,0,12,0,12,0,12,0,12,41,47,0,12,39,31,1,1104.01,Suffolk County,Massachusetts
1500000US250251104012,1203,268,774,254,719,252,55,55,22,35,33,45,0,12,0,12,0,12,370,115,165,88,0,12,172,80,33,36,0,12,3,9,0,12,0,12,20,23,0,12,36,30,2,1104.01,Suffolk County,Massachusetts
1500000US250251104031,510,153,322,111,263,112,59,56,59,56,0,12,0,12,0,12,0,12,173,94,55,55,0,12,118,95,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,23,1,1104.03,Suffolk County,Massachusetts
1500000US250251104032,605,215,377,122,353,121,24,32,24,32,0,12,0,12,0,12,0,12,158,148,21,34,0,12,106,102,31,44,0,12,0,12,0,12,8,13,18,28,0,12,44,36,2,1104.03,Suffolk County,Massachusetts
1500000US250251104033,265,118,183,100,132,77,51,69,0,12,0,12,51,69,0,12,0,12,49,41,17,28,0,12,32,29,0,12,0,12,0,12,0,12,33,49,0,12,0,12,0,12,3,1104.03,Suffolk County,Massachusetts
1500000US250251104034,567,168,452,137,387,104,65,62,48,46,17,17,0,12,0,12,0,12,102,66,48,61,0,12,54,32,0,12,0,12,0,12,8,14,0,12,0,12,0,12,5,11,4,1104.03,Suffolk County,Massachusetts
1500000US250251104035,627,181,528,169,468,154,60,57,60,57,0,12,0,12,0,12,0,12,83,61,16,27,0,12,67,56,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,22,5,1104.03,Suffolk County,Massachusetts
1500000US250251105011,529,130,364,109,357,110,7,13,7,13,0,12,0,12,0,12,0,12,119,74,45,55,0,12,54,44,20,22,0,12,0,12,0,12,36,32,10,16,0,12,0,12,1,1105.01,Suffolk County,Massachusetts
1500000US250251105012,832,146,607,141,533,132,74,55,74,55,0,12,0,12,0,12,0,12,170,67,35,31,0,12,78,57,57,33,0,12,0,12,0,12,39,30,0,12,0,12,16,19,2,1105.01,Suffolk County,Massachusetts
1500000US250251105013,620,156,421,137,367,133,54,46,41,40,13,21,0,12,0,12,0,12,152,74,24,32,0,12,70,40,58,57,0,12,0,12,0,12,15,23,4,7,0,12,28,25,3,1105.01,Suffolk County,Massachusetts
1500000US250251105021,1210,302,750,235,684,242,66,64,66,64,0,12,0,12,0,12,0,12,326,164,160,141,0,12,93,82,73,67,0,12,50,77,0,12,23,41,36,35,18,20,7,12,1,1105.02,Suffolk County,Massachusetts
1500000US250251105022,1227,284,844,194,708,168,136,78,123,81,0,12,13,16,0,12,0,12,254,144,83,80,0,12,138,83,33,32,0,12,0,12,0,12,18,28,65,61,0,12,46,50,2,1105.02,Suffolk County,Massachusetts
1500000US250251105023,377,144,224,94,192,92,32,29,23,26,9,14,0,12,0,12,0,12,103,72,64,64,0,12,29,22,10,16,0,12,0,12,0,12,18,21,12,20,0,12,20,22,3,1105.02,Suffolk County,Massachusetts
1500000US250251106011,709,156,497,138,467,142,30,26,25,25,5,10,0,12,0,12,0,12,151,55,25,30,0,12,32,32,94,42,0,12,0,12,0,12,22,20,2,4,0,12,37,34,1,1106.01,Suffolk County,Massachusetts
1500000US250251106012,439,144,339,112,323,111,16,25,16,25,0,12,0,12,0,12,0,12,49,43,0,12,0,12,41,33,8,13,0,12,0,12,0,12,0,12,0,12,0,12,51,47,2,1106.01,Suffolk County,Massachusetts
1500000US250251106071,651,218,522,207,499,201,23,38,23,38,0,12,0,12,0,12,0,12,77,59,0,12,0,12,30,33,47,49,0,12,0,12,0,12,31,36,0,12,0,12,21,31,1,1106.07,Suffolk County,Massachusetts
1500000US250251106072,805,154,560,140,542,137,18,30,18,30,0,12,0,12,0,12,0,12,179,84,0,12,21,36,33,39,125,77,0,12,0,12,0,12,7,15,0,12,32,51,27,32,2,1106.07,Suffolk County,Massachusetts
1500000US250251106073,1117,353,592,195,592,195,0,12,0,12,0,12,0,12,0,12,0,12,420,285,43,48,133,207,68,60,176,190,0,12,0,12,0,12,16,25,44,51,0,12,45,44,3,1106.07,Suffolk County,Massachusetts
