Geography,Total Estimate,Total Margin of Error,"Estimate - Car, truck, or van","Margin of Error - Car, truck, or van","Estimate - Car, truck, or van - Drove alone","Margin of Error - Car, truck, or van - Drove alone","Estimate - Car, truck, or van - Carpooled","Margin of Error - Car, truck, or van - Carpooled","Estimate - Car, truck, or van - In 2-person carpool","Margin of Error - Car, truck, or van - In 2-person carpool","Estimate - Car, truck, or van - In 3-person carpool","Margin of Error - Car, truck, or van - In 3-person carpool","Estimate - Car, truck, or van - In 4-person carpool","Margin of Error - Car, truck, or van - In 4-person carpool","Estimate - Car, truck, or van - In 5- or 6-person carpool","Margin of Error - Car, truck, or van - In 5- or 6-person carpool","Estimate - Car, truck, or van - In 7-or-more-person carpool","Margin of Error - Car, truck, or van - In 7-or-more-person carpool",Estimate - Public transportation (excluding taxicab),Margin of Error - Public transportation (excluding taxicab),Estimate - Public transportation (excluding taxicab) - Bus or trolley bus,Margin of Error - Public transportation (excluding taxicab) - Bus or trolley bus,Estimate - Public transportation (excluding taxicab) - Streetcar or trolley car (carro publico in Puerto Rico),Margin of Error - Public transportation (excluding taxicab) - Streetcar or trolley car (carro publico in Puerto Rico),Estimate - Public transportation (excluding taxicab) - Subway or elevated,Margin of Error - Public transportation (excluding taxicab) - Subway or elevated,Estimate - Public transportation (excluding taxicab) - Railroad,Margin of Error - Public transportation (excluding taxicab) - Railroad,Estimate - Public transportation (excluding taxicab) - Ferryboat,Margin of Error - Public transportation (excluding taxicab) - Ferryboat,Estimate - Taxicab,Margin of Error - Taxicab,Estimate - Motorcycle,Margin of Error - Motorcycle,Estimate - Bicycle,Margin of Error - Bicycle,Estimate - Walked,Margin of Error - Walked,Estimate - Other means,Margin of Error - Other means,Estimate - Worked at home,Margin of Error - Worked at home,Block Group,Census Tract,County,State
1500000US250250918003,531,236,313,148,212,125,101,57,81,58,20,37,0,12,0,12,0,12,190,136,189,137,0,12,1,7,0,12,0,12,0,12,0,12,0,12,28,43,0,12,0,12,3,918,Suffolk County,Massachusetts
1500000US250250919001,552,160,302,148,302,148,0,12,0,12,0,12,0,12,0,12,0,12,169,87,131,82,0,12,38,30,0,12,0,12,0,12,0,12,0,12,51,59,0,12,30,35,1,919,Suffolk County,Massachusetts
1500000US250250919002,422,209,253,124,172,116,81,49,72,47,9,15,0,12,0,12,0,12,156,133,90,79,0,12,66,102,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,21,2,919,Suffolk County,Massachusetts
1500000US250250919003,661,250,233,95,174,82,59,51,15,19,21,31,0,12,23,34,0,12,344,224,264,191,0,12,59,72,21,26,0,12,0,12,0,12,0,12,0,12,0,12,84,131,3,919,Suffolk County,Massachusetts
1500000US250250919004,306,124,182,70,156,77,26,28,18,26,8,12,0,12,0,12,0,12,86,76,31,43,30,45,25,27,0,12,0,12,0,12,0,12,19,31,19,23,0,12,0,12,4,919,Suffolk County,Massachusetts
1500000US250250920001,705,209,216,108,130,86,86,68,62,53,24,29,0,12,0,12,0,12,449,166,255,152,9,14,155,68,30,46,0,12,0,12,0,12,27,31,13,23,0,12,0,12,1,920,Suffolk County,Massachusetts
1500000US250250920002,901,230,577,207,473,162,104,109,76,74,28,44,0,12,0,12,0,12,278,153,159,105,0,12,119,96,0,12,0,12,0,12,0,12,0,12,10,18,11,18,25,26,2,920,Suffolk County,Massachusetts
1500000US250250920003,316,129,142,86,88,64,54,55,54,55,0,12,0,12,0,12,0,12,174,91,68,63,45,71,61,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,920,Suffolk County,Massachusetts
1500000US250250920004,465,173,268,137,223,129,45,58,45,58,0,12,0,12,0,12,0,12,197,103,121,72,0,12,68,72,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,920,Suffolk County,Massachusetts
1500000US250250921011,930,420,552,333,392,231,160,157,77,107,20,36,63,96,0,12,0,12,307,195,107,95,0,12,200,173,0,12,0,12,0,12,0,12,0,12,71,107,0,12,0,12,1,921.01,Suffolk County,Massachusetts
1500000US250250921012,610,307,330,198,288,183,42,60,2,9,40,58,0,12,0,12,0,12,218,182,72,78,0,12,146,166,0,12,0,12,0,12,0,12,0,12,62,63,0,12,0,12,2,921.01,Suffolk County,Massachusetts
1500000US250250921013,439,227,299,158,279,152,20,32,20,32,0,12,0,12,0,12,0,12,140,125,115,120,0,12,25,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,921.01,Suffolk County,Massachusetts
1500000US250250921014,435,241,245,167,222,159,23,40,23,40,0,12,0,12,0,12,0,12,127,92,24,39,0,12,103,81,0,12,0,12,0,12,0,12,0,12,63,65,0,12,0,12,4,921.01,Suffolk County,Massachusetts
1500000US250250921015,981,315,540,202,451,208,89,91,53,68,36,57,0,12,0,12,0,12,365,206,157,142,0,12,208,148,0,12,0,12,0,12,0,12,0,12,62,65,0,12,14,25,5,921.01,Suffolk County,Massachusetts
1500000US250250922001,424,153,231,123,177,98,54,56,54,56,0,12,0,12,0,12,0,12,144,70,71,51,0,12,73,48,0,12,0,12,0,12,0,12,0,12,23,26,0,12,26,19,1,922,Suffolk County,Massachusetts
1500000US250250922002,571,261,327,167,278,159,49,55,49,55,0,12,0,12,0,12,0,12,220,145,55,67,0,12,165,126,0,12,0,12,0,12,0,12,0,12,14,22,0,12,10,17,2,922,Suffolk County,Massachusetts
1500000US250250922003,373,135,223,104,159,85,64,70,64,70,0,12,0,12,0,12,0,12,128,76,34,40,0,12,94,83,0,12,0,12,0,12,0,12,0,12,21,22,0,12,1,2,3,922,Suffolk County,Massachusetts
1500000US250250922004,254,107,117,66,108,66,9,16,9,16,0,12,0,12,0,12,0,12,103,71,33,40,0,12,42,42,28,33,0,12,0,12,0,12,0,12,9,14,0,12,25,38,4,922,Suffolk County,Massachusetts
1500000US250250923001,262,92,223,87,186,79,37,47,37,47,0,12,0,12,0,12,0,12,21,22,7,8,0,12,14,20,0,12,0,12,0,12,0,12,0,12,17,21,0,12,1,4,1,923,Suffolk County,Massachusetts
1500000US250250923002,259,82,97,43,73,42,24,23,14,17,10,16,0,12,0,12,0,12,149,78,109,73,2,6,19,21,19,23,0,12,0,12,0,12,0,12,13,20,0,12,0,12,2,923,Suffolk County,Massachusetts
1500000US250250923003,575,134,303,98,174,69,129,80,88,59,21,33,20,25,0,12,0,12,226,95,180,74,0,12,46,38,0,12,0,12,0,12,8,15,0,12,20,23,7,11,11,15,3,923,Suffolk County,Massachusetts
1500000US250250923004,258,90,165,71,165,71,0,12,0,12,0,12,0,12,0,12,0,12,65,46,65,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,9,23,25,0,12,4,923,Suffolk County,Massachusetts
1500000US250250924001,200,144,98,93,98,93,0,12,0,12,0,12,0,12,0,12,0,12,93,95,93,95,0,12,0,12,0,12,0,12,0,12,0,12,9,22,0,12,0,12,0,12,1,924,Suffolk County,Massachusetts
1500000US250250924002,508,158,222,98,222,98,0,12,0,12,0,12,0,12,0,12,0,12,148,92,132,87,0,12,16,23,0,12,0,12,0,12,0,12,0,12,71,78,48,47,19,26,2,924,Suffolk County,Massachusetts
1500000US250250924003,828,266,313,165,215,125,98,111,98,111,0,12,0,12,0,12,0,12,461,206,429,178,0,12,32,53,0,12,0,12,0,12,0,12,0,12,40,53,14,28,0,12,3,924,Suffolk County,Massachusetts
1500000US250250924004,384,171,161,101,129,93,32,37,32,37,0,12,0,12,0,12,0,12,223,134,223,134,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,924,Suffolk County,Massachusetts
1500000US250250924005,356,415,150,143,150,143,0,12,0,12,0,12,0,12,0,12,0,12,206,279,206,279,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,924,Suffolk County,Massachusetts
1500000US250251001001,111,133,52,60,24,33,28,46,14,24,0,12,0,12,14,22,0,12,59,85,0,12,0,12,59,85,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,1001,Suffolk County,Massachusetts
1500000US250251001002,756,245,523,208,418,197,105,79,89,64,16,29,0,12,0,12,0,12,206,113,188,111,0,12,18,27,0,12,0,12,0,12,0,12,0,12,27,42,0,12,0,12,2,1001,Suffolk County,Massachusetts
1500000US250251001003,376,122,193,91,193,91,0,12,0,12,0,12,0,12,0,12,0,12,183,83,123,77,0,12,60,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,1001,Suffolk County,Massachusetts
1500000US250251001004,303,149,154,98,139,93,15,22,15,22,0,12,0,12,0,12,0,12,138,81,83,67,0,12,30,38,25,38,0,12,0,12,0,12,0,12,11,25,0,12,0,12,4,1001,Suffolk County,Massachusetts
1500000US250251001005,234,132,98,83,98,83,0,12,0,12,0,12,0,12,0,12,0,12,120,107,104,104,0,12,16,25,0,12,0,12,0,12,0,12,0,12,16,25,0,12,0,12,5,1001,Suffolk County,Massachusetts
1500000US250251001006,424,197,117,91,104,90,13,18,8,13,5,10,0,12,0,12,0,12,210,145,191,142,0,12,19,30,0,12,0,12,0,12,0,12,0,12,43,55,25,40,29,47,6,1001,Suffolk County,Massachusetts
1500000US250251001007,246,138,109,86,78,71,31,49,31,49,0,12,0,12,0,12,0,12,126,73,126,73,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,7,1001,Suffolk County,Massachusetts
1500000US250251002001,431,113,269,96,236,92,33,27,19,15,0,12,14,23,0,12,0,12,117,67,104,66,0,12,13,15,0,12,0,12,0,12,0,12,25,31,16,19,4,8,0,12,1,1002,Suffolk County,Massachusetts
1500000US250251002002,270,114,176,84,122,74,54,42,45,40,9,13,0,12,0,12,0,12,78,47,56,36,0,12,22,34,0,12,0,12,0,12,0,12,0,12,0,12,16,23,0,12,2,1002,Suffolk County,Massachusetts
1500000US250251002003,582,172,341,132,273,124,68,48,68,48,0,12,0,12,0,12,0,12,219,86,149,86,0,12,70,50,0,12,0,12,0,12,0,12,0,12,9,13,12,17,1,9,3,1002,Suffolk County,Massachusetts
1500000US250251003001,593,283,417,198,338,168,79,81,74,79,0,12,5,8,0,12,0,12,169,129,49,44,0,12,120,124,0,12,0,12,0,12,0,12,0,12,0,12,7,12,0,12,1,1003,Suffolk County,Massachusetts
1500000US250251003002,344,124,230,104,218,103,12,17,7,13,0,12,0,12,0,12,5,11,106,79,61,75,0,12,45,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,2,1003,Suffolk County,Massachusetts
1500000US250251003003,279,147,134,85,109,82,25,30,10,16,15,25,0,12,0,12,0,12,145,93,76,61,0,12,69,73,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,1003,Suffolk County,Massachusetts
1500000US250251003004,441,250,165,83,165,83,0,12,0,12,0,12,0,12,0,12,0,12,276,245,231,247,6,12,39,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,1003,Suffolk County,Massachusetts
1500000US250251004001,534,180,272,124,191,92,81,47,0,12,81,47,0,12,0,12,0,12,262,134,53,59,0,12,209,122,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,1004,Suffolk County,Massachusetts
1500000US250251004002,719,246,421,145,386,134,35,43,23,26,12,22,0,12,0,12,0,12,263,161,105,72,0,12,158,121,0,12,0,12,0,12,0,12,0,12,35,43,0,12,0,12,2,1004,Suffolk County,Massachusetts
1500000US250251004003,556,191,266,141,240,129,26,26,26,26,0,12,0,12,0,12,0,12,258,159,130,104,0,12,121,120,7,11,0,12,0,12,0,12,0,12,0,12,20,27,12,18,3,1004,Suffolk County,Massachusetts
1500000US250251004004,883,244,285,112,235,100,50,52,21,24,29,46,0,12,0,12,0,12,319,134,145,86,0,12,156,80,18,30,0,12,50,60,0,12,0,12,148,116,40,61,41,41,4,1004,Suffolk County,Massachusetts
1500000US250251005001,623,206,386,176,290,146,96,101,50,80,18,25,25,35,0,12,3,7,222,123,97,117,0,12,125,89,0,12,0,12,0,12,0,12,0,12,3,8,12,20,0,12,1,1005,Suffolk County,Massachusetts
1500000US250251005002,966,274,259,107,172,92,87,95,87,95,0,12,0,12,0,12,0,12,522,189,142,162,54,59,326,121,0,12,0,12,0,12,0,12,0,12,116,105,0,12,69,51,2,1005,Suffolk County,Massachusetts
1500000US250251005003,253,149,183,138,183,138,0,12,0,12,0,12,0,12,0,12,0,12,70,56,0,12,0,12,70,56,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,1005,Suffolk County,Massachusetts
1500000US250251005004,899,511,463,246,377,182,86,105,86,105,0,12,0,12,0,12,0,12,369,320,123,130,0,12,246,225,0,12,0,12,0,12,0,12,0,12,54,49,13,20,0,12,4,1005,Suffolk County,Massachusetts
1500000US250251005005,641,295,353,177,223,132,130,119,74,87,56,76,0,12,0,12,0,12,272,196,194,166,0,12,78,70,0,12,0,12,0,12,0,12,0,12,16,26,0,12,0,12,5,1005,Suffolk County,Massachusetts
1500000US250251006011,594,190,442,144,392,153,50,70,50,70,0,12,0,12,0,12,0,12,108,107,74,89,0,12,34,42,0,12,0,12,0,12,0,12,0,12,43,61,0,12,1,2,1,1006.01,Suffolk County,Massachusetts
1500000US250251006012,323,114,193,107,171,102,22,42,12,22,0,12,10,20,0,12,0,12,130,86,52,55,0,12,78,67,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,1006.01,Suffolk County,Massachusetts
1500000US250251006013,672,245,394,193,375,182,19,30,19,30,0,12,0,12,0,12,0,12,122,98,64,88,0,12,58,45,0,12,0,12,0,12,0,12,0,12,156,197,0,12,0,12,3,1006.01,Suffolk County,Massachusetts
1500000US250251006014,1100,377,408,185,362,193,46,61,46,61,0,12,0,12,0,12,0,12,639,314,263,153,6,12,370,215,0,12,0,12,11,19,0,12,42,60,0,12,0,12,0,12,4,1006.01,Suffolk County,Massachusetts
1500000US250251006031,657,175,509,157,475,158,34,38,34,38,0,12,0,12,0,12,0,12,111,58,34,33,0,12,60,35,17,27,0,12,0,12,5,7,16,20,3,6,5,7,8,9,1,1006.03,Suffolk County,Massachusetts
1500000US250251006032,579,140,475,118,438,107,37,33,10,15,21,28,0,12,6,9,0,12,56,52,26,29,0,12,0,12,30,45,0,12,0,12,0,12,0,12,20,25,19,22,9,11,2,1006.03,Suffolk County,Massachusetts
1500000US250251007001,544,135,390,139,382,137,8,13,8,13,0,12,0,12,0,12,0,12,85,59,0,12,0,12,85,59,0,12,0,12,0,12,0,12,29,47,15,23,0,12,25,27,1,1007,Suffolk County,Massachusetts
1500000US250251007002,547,162,468,160,381,139,87,54,71,53,8,11,8,14,0,12,0,12,37,42,37,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,44,0,12,0,12,2,1007,Suffolk County,Massachusetts
1500000US250251007003,385,121,355,107,306,113,49,45,40,49,0,12,9,13,0,12,0,12,29,31,0,12,0,12,29,31,0,12,0,12,0,12,0,12,0,12,1,3,0,12,0,12,3,1007,Suffolk County,Massachusetts
1500000US250251007004,637,217,410,131,328,113,82,65,68,60,14,22,0,12,0,12,0,12,173,167,11,18,0,12,162,165,0,12,0,12,0,12,0,12,0,12,29,26,10,17,15,18,4,1007,Suffolk County,Massachusetts
1500000US250251007005,483,182,342,142,287,135,55,42,37,33,18,29,0,12,0,12,0,12,98,82,68,72,0,12,30,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,43,36,5,1007,Suffolk County,Massachusetts
1500000US250251008001,690,523,573,511,573,511,0,12,0,12,0,12,0,12,0,12,0,12,106,71,24,41,0,12,82,79,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,1,1008,Suffolk County,Massachusetts
1500000US250251008002,482,185,346,171,318,167,28,37,28,37,0,12,0,12,0,12,0,12,110,95,50,80,0,12,60,49,0,12,0,12,0,12,13,21,0,12,0,12,0,12,13,21,2,1008,Suffolk County,Massachusetts
1500000US250251008003,744,337,340,145,324,143,16,32,16,32,0,12,0,12,0,12,0,12,267,190,36,61,0,12,231,197,0,12,0,12,0,12,0,12,0,12,0,12,137,154,0,12,3,1008,Suffolk County,Massachusetts
1500000US250251008004,871,429,545,327,545,327,0,12,0,12,0,12,0,12,0,12,0,12,313,141,97,98,0,12,216,121,0,12,0,12,0,12,0,12,0,12,13,21,0,12,0,12,4,1008,Suffolk County,Massachusetts
1500000US250251008005,301,160,214,129,139,111,75,92,35,45,40,70,0,12,0,12,0,12,44,69,12,19,0,12,32,69,0,12,0,12,0,12,0,12,0,12,12,21,0,12,31,41,5,1008,Suffolk County,Massachusetts
1500000US250251008006,653,288,293,179,293,179,0,12,0,12,0,12,0,12,0,12,0,12,270,218,28,47,30,51,212,181,0,12,0,12,0,12,0,12,0,12,77,120,0,12,13,26,6,1008,Suffolk County,Massachusetts
1500000US250251009001,275,130,176,100,118,63,58,90,58,90,0,12,0,12,0,12,0,12,86,64,26,43,0,12,60,51,0,12,0,12,0,12,0,12,0,12,13,19,0,12,0,12,1,1009,Suffolk County,Massachusetts
1500000US250251009002,300,144,211,117,168,94,43,40,43,40,0,12,0,12,0,12,0,12,37,29,0,12,0,12,37,29,0,12,0,12,0,12,0,12,0,12,9,14,33,52,10,28,2,1009,Suffolk County,Massachusetts
1500000US250251009003,642,200,391,169,355,169,36,38,36,38,0,12,0,12,0,12,0,12,222,116,49,50,0,12,173,82,0,12,0,12,0,12,0,12,0,12,18,20,0,12,11,17,3,1009,Suffolk County,Massachusetts
1500000US250251009004,407,167,226,112,226,112,0,12,0,12,0,12,0,12,0,12,0,12,181,98,72,49,0,12,109,79,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,1009,Suffolk County,Massachusetts
1500000US250251009005,482,162,312,141,254,126,58,50,49,47,0,12,0,12,0,12,9,16,154,94,33,48,0,12,108,81,13,20,0,12,0,12,0,12,0,12,0,12,0,12,16,24,5,1009,Suffolk County,Massachusetts
1500000US250251010011,384,183,263,121,247,126,16,25,16,25,0,12,0,12,0,12,0,12,89,98,42,66,0,12,47,66,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,45,1,1010.01,Suffolk County,Massachusetts
1500000US250251010012,503,194,407,187,256,116,151,106,151,106,0,12,0,12,0,12,0,12,96,96,36,58,0,12,60,75,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,1010.01,Suffolk County,Massachusetts
1500000US250251010013,316,173,204,109,143,97,61,54,61,54,0,12,0,12,0,12,0,12,99,98,49,78,0,12,50,63,0,12,0,12,0,12,0,12,0,12,0,12,13,22,0,12,3,1010.01,Suffolk County,Massachusetts
1500000US250251010014,576,267,239,142,150,96,89,107,89,107,0,12,0,12,0,12,0,12,240,158,141,112,0,12,99,107,0,12,0,12,21,33,0,12,0,12,0,12,0,12,76,96,4,1010.01,Suffolk County,Massachusetts
1500000US250251010015,518,323,276,233,131,84,145,212,145,212,0,12,0,12,0,12,0,12,191,124,73,79,25,47,93,102,0,12,0,12,0,12,0,12,0,12,51,59,0,12,0,12,5,1010.01,Suffolk County,Massachusetts
1500000US250251010016,459,221,403,209,290,173,113,78,74,68,39,70,0,12,0,12,0,12,56,72,14,23,0,12,42,68,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,1010.01,Suffolk County,Massachusetts
1500000US250251010021,396,259,187,137,155,110,32,56,32,56,0,12,0,12,0,12,0,12,101,94,43,59,0,12,58,72,0,12,0,12,0,12,0,12,0,12,108,129,0,12,0,12,1,1010.02,Suffolk County,Massachusetts
1500000US250251010022,975,289,599,205,530,218,69,62,38,44,31,46,0,12,0,12,0,12,353,159,241,122,0,12,112,123,0,12,0,12,0,12,0,12,0,12,0,12,7,16,16,25,2,1010.02,Suffolk County,Massachusetts
1500000US250251010023,840,269,406,193,275,176,131,108,89,82,42,56,0,12,0,12,0,12,272,158,156,119,0,12,91,89,25,32,0,12,0,12,16,26,0,12,85,85,0,12,61,71,3,1010.02,Suffolk County,Massachusetts
1500000US250251011011,392,143,163,86,146,84,17,22,10,17,7,13,0,12,0,12,0,12,224,110,184,110,0,12,33,37,7,12,0,12,0,12,0,12,0,12,0,12,5,10,0,12,1,1011.01,Suffolk County,Massachusetts
1500000US250251011012,682,259,287,139,214,128,73,55,35,53,38,53,0,12,0,12,0,12,370,184,248,139,0,12,122,87,0,12,0,12,18,26,0,12,0,12,0,12,0,12,7,12,2,1011.01,Suffolk County,Massachusetts
1500000US250251011013,689,187,424,138,334,127,90,65,53,59,37,30,0,12,0,12,0,12,247,149,132,97,0,12,107,74,8,13,0,12,18,28,0,12,0,12,0,12,0,12,0,12,3,1011.01,Suffolk County,Massachusetts
1500000US250251011021,400,143,216,125,175,116,41,41,30,37,11,18,0,12,0,12,0,12,134,58,62,38,0,12,72,46,0,12,0,12,0,12,0,12,8,12,35,33,0,12,7,11,1,1011.02,Suffolk County,Massachusetts
1500000US250251011022,582,184,340,137,310,118,30,35,30,35,0,12,0,12,0,12,0,12,219,114,151,91,0,12,36,39,32,51,0,12,0,12,0,12,0,12,12,17,0,12,11,16,2,1011.02,Suffolk County,Massachusetts
1500000US250251011023,426,143,294,121,249,102,45,52,38,49,7,15,0,12,0,12,0,12,108,63,96,61,0,12,0,12,12,18,0,12,0,12,0,12,0,12,24,38,0,12,0,12,3,1011.02,Suffolk County,Massachusetts
1500000US250251011024,696,228,258,115,258,115,0,12,0,12,0,12,0,12,0,12,0,12,407,190,292,159,22,33,93,65,0,12,0,12,0,12,0,12,0,12,5,11,0,12,26,39,4,1011.02,Suffolk County,Massachusetts
1500000US250251101031,407,130,196,120,162,108,34,54,34,54,0,12,0,12,0,12,0,12,133,80,0,12,0,12,118,80,15,25,0,12,0,12,0,12,57,42,0,12,0,12,21,22,1,1101.03,Suffolk County,Massachusetts
1500000US250251101032,458,306,191,125,154,113,37,42,18,29,0,12,19,31,0,12,0,12,167,107,52,67,0,12,115,90,0,12,0,12,0,12,0,12,13,21,0,12,0,12,87,93,2,1101.03,Suffolk County,Massachusetts
1500000US250251101033,105,69,23,32,23,32,0,12,0,12,0,12,0,12,0,12,0,12,82,63,16,25,0,12,66,64,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,1101.03,Suffolk County,Massachusetts
1500000US250251101034,479,237,130,79,116,75,14,23,14,23,0,12,0,12,0,12,0,12,300,233,0,12,0,12,300,233,0,12,0,12,0,12,26,42,23,33,0,12,0,12,0,12,4,1101.03,Suffolk County,Massachusetts
1500000US250251101035,1247,383,472,226,445,233,27,34,13,25,0,12,0,12,14,27,0,12,688,244,141,89,0,12,547,217,0,12,0,12,0,12,0,12,11,18,34,50,0,12,42,44,5,1101.03,Suffolk County,Massachusetts
1500000US250251101036,660,271,357,241,357,241,0,12,0,12,0,12,0,12,0,12,0,12,176,87,58,76,14,23,95,61,9,25,0,12,0,12,0,12,45,69,39,43,0,12,43,50,6,1101.03,Suffolk County,Massachusetts
1500000US250251101037,194,149,34,51,34,51,0,12,0,12,0,12,0,12,0,12,0,12,160,145,84,120,0,12,76,86,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,1101.03,Suffolk County,Massachusetts
1500000US250251102011,1163,165,779,141,745,138,34,30,34,30,0,12,0,12,0,12,0,12,326,95,137,67,6,9,156,71,27,28,0,12,27,35,0,12,6,10,21,25,4,6,0,12,1,1102.01,Suffolk County,Massachusetts
1500000US250251103011,486,120,354,103,274,92,80,48,59,37,0,12,15,18,0,12,6,10,119,50,50,41,5,9,64,36,0,12,0,12,0,12,0,12,7,10,0,12,0,12,6,10,1,1103.01,Suffolk County,Massachusetts
1500000US250251103012,982,128,618,127,547,107,71,51,60,52,0,12,11,12,0,12,0,12,270,77,84,37,14,21,148,69,24,29,0,12,0,12,0,12,46,44,25,30,0,12,23,28,2,1103.01,Suffolk County,Massachusetts
1500000US250251104011,939,233,353,126,293,119,60,55,37,39,23,37,0,12,0,12,0,12,476,152,308,145,0,12,118,69,50,64,0,12,0,12,0,12,0,12,44,52,0,12,66,51,1,1104.01,Suffolk County,Massachusetts
1500000US250251104012,1137,267,711,251,639,240,72,63,34,37,38,49,0,12,0,12,0,12,335,113,161,84,0,12,135,60,39,40,0,12,6,12,0,12,35,44,18,21,0,12,32,26,2,1104.01,Suffolk County,Massachusetts
1500000US250251104031,562,191,318,128,292,121,26,29,26,29,0,12,0,12,0,12,0,12,231,134,126,91,0,12,105,75,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,23,1,1104.03,Suffolk County,Massachusetts
1500000US250251104032,489,145,357,129,351,130,6,11,6,11,0,12,0,12,0,12,0,12,62,50,27,36,0,12,35,38,0,12,0,12,0,12,0,12,8,12,18,29,0,12,44,41,2,1104.03,Suffolk County,Massachusetts
1500000US250251104033,226,128,144,99,104,81,40,58,0,12,0,12,40,58,0,12,0,12,54,52,20,34,0,12,34,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,42,3,1104.03,Suffolk County,Massachusetts
1500000US250251104034,651,194,523,169,423,121,100,81,49,52,51,53,0,12,0,12,0,12,123,71,46,59,0,12,77,45,0,12,0,12,0,12,5,11,0,12,0,12,0,12,0,12,4,1104.03,Suffolk County,Massachusetts
1500000US250251104035,661,195,571,180,502,160,69,61,69,61,0,12,0,12,0,12,0,12,71,50,23,32,0,12,48,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,27,5,1104.03,Suffolk County,Massachusetts
1500000US250251105011,484,130,357,102,329,90,28,34,7,13,21,33,0,12,0,12,0,12,84,64,42,55,0,12,35,31,7,11,0,12,0,12,0,12,34,30,9,14,0,12,0,12,1,1105.01,Suffolk County,Massachusetts
1500000US250251105012,885,145,626,120,571,113,55,49,55,49,0,12,0,12,0,12,0,12,199,91,59,33,0,12,74,81,66,37,0,12,0,12,0,12,35,29,0,12,0,12,25,24,2,1105.01,Suffolk County,Massachusetts
1500000US250251105013,507,124,372,125,325,111,47,38,35,34,12,19,0,12,0,12,0,12,113,58,0,12,0,12,55,30,58,52,0,12,0,12,0,12,10,15,4,8,0,12,8,13,3,1105.01,Suffolk County,Massachusetts
1500000US250251105021,988,246,736,219,668,222,68,66,53,61,15,22,0,12,0,12,0,12,192,109,96,89,0,12,20,23,76,68,0,12,0,12,0,12,0,12,34,30,26,29,0,12,1,1105.02,Suffolk County,Massachusetts
1500000US250251105022,1189,222,826,175,728,186,98,73,78,70,0,12,20,23,0,12,0,12,229,114,89,77,0,12,106,75,34,31,0,12,0,12,0,12,31,30,24,28,0,12,79,57,2,1105.02,Suffolk County,Massachusetts
1500000US250251105023,414,134,235,89,215,85,20,23,10,18,10,15,0,12,0,12,0,12,113,71,82,66,0,12,20,22,11,18,0,12,0,12,0,12,19,19,14,21,0,12,33,30,3,1105.02,Suffolk County,Massachusetts
1500000US250251106011,687,151,465,117,448,117,17,19,17,19,0,12,0,12,0,12,0,12,165,76,25,30,0,12,51,46,89,51,0,12,0,12,0,12,16,18,2,4,0,12,39,30,1,1106.01,Suffolk County,Massachusetts
1500000US250251106012,465,114,351,88,337,88,14,21,14,21,0,12,0,12,0,12,0,12,73,52,0,12,0,12,31,29,42,36,0,12,0,12,0,12,0,12,0,12,0,12,41,56,2,1106.01,Suffolk County,Massachusetts
1500000US250251106071,530,187,406,175,321,173,85,110,85,110,0,12,0,12,0,12,0,12,75,54,0,12,0,12,27,31,48,46,0,12,0,12,0,12,32,35,0,12,0,12,17,25,1,1106.07,Suffolk County,Massachusetts
1500000US250251106072,877,207,518,140,488,135,30,51,30,51,0,12,0,12,0,12,0,12,247,116,0,12,44,69,43,52,160,94,0,12,0,12,0,12,42,50,0,12,34,56,36,40,2,1106.07,Suffolk County,Massachusetts
1500000US250251106073,1009,251,592,183,562,186,30,58,30,58,0,12,0,12,0,12,0,12,272,197,25,30,133,204,60,58,54,47,0,12,0,12,0,12,13,21,19,31,18,29,95,85,3,1106.07,Suffolk County,Massachusetts
