Geography,Total Estimate,Total Margin of Error,"Estimate - Car, truck, or van","Margin of Error - Car, truck, or van","Estimate - Car, truck, or van - Drove alone","Margin of Error - Car, truck, or van - Drove alone","Estimate - Car, truck, or van - Carpooled","Margin of Error - Car, truck, or van - Carpooled","Estimate - Car, truck, or van - In 2-person carpool","Margin of Error - Car, truck, or van - In 2-person carpool","Estimate - Car, truck, or van - In 3-person carpool","Margin of Error - Car, truck, or van - In 3-person carpool","Estimate - Car, truck, or van - In 4-person carpool","Margin of Error - Car, truck, or van - In 4-person carpool","Estimate - Car, truck, or van - In 5- or 6-person carpool","Margin of Error - Car, truck, or van - In 5- or 6-person carpool","Estimate - Car, truck, or van - In 7-or-more-person carpool","Margin of Error - Car, truck, or van - In 7-or-more-person carpool",Estimate - Public transportation (excluding taxicab),Margin of Error - Public transportation (excluding taxicab),Estimate - Public transportation (excluding taxicab) - Bus or trolley bus,Margin of Error - Public transportation (excluding taxicab) - Bus or trolley bus,Estimate - Public transportation (excluding taxicab) - Streetcar or trolley car (carro publico in Puerto Rico),Margin of Error - Public transportation (excluding taxicab) - Streetcar or trolley car (carro publico in Puerto Rico),Estimate - Public transportation (excluding taxicab) - Subway or elevated,Margin of Error - Public transportation (excluding taxicab) - Subway or elevated,Estimate - Public transportation (excluding taxicab) - Railroad,Margin of Error - Public transportation (excluding taxicab) - Railroad,Estimate - Public transportation (excluding taxicab) - Ferryboat,Margin of Error - Public transportation (excluding taxicab) - Ferryboat,Estimate - Taxicab,Margin of Error - Taxicab,Estimate - Motorcycle,Margin of Error - Motorcycle,Estimate - Bicycle,Margin of Error - Bicycle,Estimate - Walked,Margin of Error - Walked,Estimate - Other means,Margin of Error - Other means,Estimate - Worked at home,Margin of Error - Worked at home,Block Group,Census Tract,County,State
1500000US250250918003,555,255,323,129,249,118,74,60,56,51,18,29,0,12,0,12,0,12,221,173,188,149,0,12,33,51,0,12,0,12,0,12,0,12,0,12,11,18,0,12,0,12,3,918,Suffolk County,Massachusetts
1500000US250250919001,450,160,260,138,260,138,0,12,0,12,0,12,0,12,0,12,0,12,124,79,112,76,0,12,12,19,0,12,0,12,0,12,0,12,0,12,39,45,0,12,27,32,1,919,Suffolk County,Massachusetts
1500000US250250919002,360,187,192,99,120,82,72,49,64,48,8,13,0,12,0,12,0,12,154,143,103,122,0,12,51,73,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,22,2,919,Suffolk County,Massachusetts
1500000US250250919003,576,263,199,80,180,80,19,26,13,20,0,12,0,12,6,16,0,12,377,252,267,210,0,12,82,87,28,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,919,Suffolk County,Massachusetts
1500000US250250919004,362,151,181,80,156,78,25,20,14,21,11,17,0,12,0,12,0,12,136,95,84,82,26,41,26,30,0,12,0,12,0,12,0,12,19,30,26,30,0,12,0,12,4,919,Suffolk County,Massachusetts
1500000US250250920001,621,159,144,71,84,61,60,48,53,47,7,11,0,12,0,12,0,12,429,158,218,155,12,20,199,79,0,12,0,12,0,12,0,12,30,31,18,30,0,12,0,12,1,920,Suffolk County,Massachusetts
1500000US250250920002,756,231,492,193,412,166,80,81,60,55,20,31,0,12,0,12,0,12,210,154,101,100,0,12,109,93,0,12,0,12,0,12,0,12,0,12,29,32,5,11,20,20,2,920,Suffolk County,Massachusetts
1500000US250250920003,547,228,192,125,147,104,45,68,45,68,0,12,0,12,0,12,0,12,355,156,106,74,41,64,208,167,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,920,Suffolk County,Massachusetts
1500000US250250920004,541,187,282,142,239,127,43,53,43,53,0,12,0,12,0,12,0,12,241,101,159,80,0,12,72,67,10,16,0,12,0,12,0,12,0,12,18,30,0,12,0,12,4,920,Suffolk County,Massachusetts
1500000US250250921011,789,327,425,230,320,171,105,108,39,60,16,28,50,83,0,12,0,12,289,200,92,136,0,12,187,157,10,19,0,12,0,12,0,12,0,12,75,93,0,12,0,12,1,921.01,Suffolk County,Massachusetts
1500000US250250921012,884,390,538,275,447,240,91,79,0,12,27,44,64,91,0,12,0,12,206,139,96,108,0,12,110,94,0,12,0,12,0,12,0,12,0,12,140,103,0,12,0,12,2,921.01,Suffolk County,Massachusetts
1500000US250250921013,243,121,200,119,179,107,21,35,21,35,0,12,0,12,0,12,0,12,18,31,0,12,0,12,18,31,0,12,0,12,0,12,0,12,25,40,0,12,0,12,0,12,3,921.01,Suffolk County,Massachusetts
1500000US250250921014,402,186,263,171,216,152,47,56,47,56,0,12,0,12,0,12,0,12,99,84,35,54,0,12,47,62,17,25,0,12,0,12,0,12,0,12,40,45,0,12,0,12,4,921.01,Suffolk County,Massachusetts
1500000US250250921015,915,290,547,205,466,185,81,71,81,71,0,12,0,12,0,12,0,12,293,191,80,106,0,12,213,154,0,12,0,12,0,12,0,12,0,12,59,58,0,12,16,27,5,921.01,Suffolk County,Massachusetts
1500000US250250922001,423,169,281,146,214,130,67,44,67,44,0,12,0,12,0,12,0,12,73,49,27,28,0,12,46,40,0,12,0,12,0,12,0,12,0,12,39,40,0,12,30,28,1,922,Suffolk County,Massachusetts
1500000US250250922002,410,217,271,160,197,141,74,65,74,65,0,12,0,12,0,12,0,12,119,109,58,73,0,12,61,81,0,12,0,12,0,12,0,12,0,12,12,18,0,12,8,13,2,922,Suffolk County,Massachusetts
1500000US250250922003,370,160,232,117,160,93,72,68,72,68,0,12,0,12,0,12,0,12,118,91,33,35,0,12,85,104,0,12,0,12,0,12,0,12,0,12,19,26,0,12,1,2,3,922,Suffolk County,Massachusetts
1500000US250250922004,269,123,139,97,130,97,9,15,9,15,0,12,0,12,0,12,0,12,111,73,28,33,0,12,57,51,26,32,0,12,0,12,0,12,0,12,0,12,0,12,19,31,4,922,Suffolk County,Massachusetts
1500000US250250923001,282,100,230,85,166,67,64,58,64,58,0,12,0,12,0,12,0,12,49,40,17,19,0,12,13,20,19,29,0,12,0,12,0,12,0,12,2,4,0,12,1,4,1,923,Suffolk County,Massachusetts
1500000US250250923002,345,234,193,174,176,172,17,20,6,9,11,17,0,12,0,12,0,12,140,83,87,64,1,8,46,54,6,10,0,12,0,12,0,12,0,12,12,19,0,12,0,12,2,923,Suffolk County,Massachusetts
1500000US250250923003,561,158,242,115,140,82,102,72,63,51,18,27,21,26,0,12,0,12,285,118,187,71,0,12,98,66,0,12,0,12,0,12,9,14,0,12,20,24,0,12,5,12,3,923,Suffolk County,Massachusetts
1500000US250250923004,222,84,170,67,162,68,8,14,0,12,0,12,8,14,0,12,0,12,41,30,41,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,0,12,4,923,Suffolk County,Massachusetts
1500000US250250924001,215,125,87,72,87,72,0,12,0,12,0,12,0,12,0,12,0,12,112,88,112,88,0,12,0,12,0,12,0,12,0,12,0,12,16,26,0,12,0,12,0,12,1,924,Suffolk County,Massachusetts
1500000US250250924002,547,204,249,116,216,104,33,53,0,12,33,53,0,12,0,12,0,12,196,141,175,138,0,12,21,26,0,12,0,12,0,12,0,12,0,12,69,73,6,12,27,29,2,924,Suffolk County,Massachusetts
1500000US250250924003,637,232,312,144,277,138,35,55,35,55,0,12,0,12,0,12,0,12,294,147,294,147,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,38,0,12,0,12,3,924,Suffolk County,Massachusetts
1500000US250250924004,332,138,139,84,113,76,26,31,26,31,0,12,0,12,0,12,0,12,193,120,193,120,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,924,Suffolk County,Massachusetts
1500000US250250924005,375,286,154,108,143,106,11,25,0,12,11,25,0,12,0,12,0,12,221,195,221,195,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,924,Suffolk County,Massachusetts
1500000US250251001001,92,85,40,46,17,26,23,37,12,20,0,12,0,12,11,18,0,12,52,65,52,65,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,1001,Suffolk County,Massachusetts
1500000US250251001002,474,209,352,184,284,163,68,70,44,44,24,38,0,12,0,12,0,12,100,74,87,70,0,12,13,24,0,12,0,12,0,12,0,12,0,12,22,39,0,12,0,12,2,1001,Suffolk County,Massachusetts
1500000US250251001003,466,249,166,97,166,97,0,12,0,12,0,12,0,12,0,12,0,12,300,245,300,245,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,1001,Suffolk County,Massachusetts
1500000US250251001004,418,170,186,115,176,114,10,16,10,16,0,12,0,12,0,12,0,12,221,104,150,94,0,12,53,62,18,31,0,12,0,12,0,12,0,12,11,27,0,12,0,12,4,1001,Suffolk County,Massachusetts
1500000US250251001005,246,147,91,71,91,71,0,12,0,12,0,12,0,12,0,12,0,12,140,126,123,125,0,12,17,27,0,12,0,12,0,12,0,12,0,12,15,24,0,12,0,12,5,1001,Suffolk County,Massachusetts
1500000US250251001006,403,161,175,105,168,109,7,12,0,12,7,12,0,12,0,12,0,12,156,107,136,94,0,12,20,31,0,12,0,12,12,19,0,12,0,12,0,12,28,44,32,50,6,1001,Suffolk County,Massachusetts
1500000US250251001007,352,200,167,113,115,86,52,58,52,58,0,12,0,12,0,12,0,12,168,110,168,110,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,27,7,1001,Suffolk County,Massachusetts
1500000US250251002001,423,123,277,98,242,96,35,27,21,17,0,12,14,21,0,12,0,12,108,61,86,59,0,12,14,16,8,14,0,12,0,12,0,12,22,30,12,19,4,8,0,12,1,1002,Suffolk County,Massachusetts
1500000US250251002002,322,132,166,74,115,61,51,40,43,38,8,13,0,12,0,12,0,12,140,98,115,89,0,12,25,43,0,12,0,12,0,12,0,12,0,12,0,12,16,26,0,12,2,1002,Suffolk County,Massachusetts
1500000US250251002003,547,161,299,125,216,115,83,56,83,56,0,12,0,12,0,12,0,12,212,76,136,78,0,12,76,53,0,12,0,12,0,12,0,12,0,12,10,15,14,21,12,17,3,1002,Suffolk County,Massachusetts
1500000US250251003001,656,286,463,197,289,170,174,131,120,84,50,59,4,7,0,12,0,12,154,118,36,38,0,12,118,114,0,12,0,12,0,12,0,12,0,12,30,45,9,15,0,12,1,1003,Suffolk County,Massachusetts
1500000US250251003002,302,107,213,90,204,90,9,14,0,12,0,12,0,12,0,12,9,14,79,78,66,76,0,12,13,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,2,1003,Suffolk County,Massachusetts
1500000US250251003003,224,137,107,78,83,73,24,28,10,16,14,23,0,12,0,12,0,12,117,84,46,52,0,12,71,72,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,1003,Suffolk County,Massachusetts
1500000US250251003004,361,149,205,105,205,105,0,12,0,12,0,12,0,12,0,12,0,12,156,80,80,62,5,10,71,56,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,1003,Suffolk County,Massachusetts
1500000US250251004001,522,215,249,144,193,101,56,64,0,12,56,64,0,12,0,12,0,12,270,152,54,61,0,12,216,144,0,12,0,12,0,12,0,12,0,12,3,9,0,12,0,12,1,1004,Suffolk County,Massachusetts
1500000US250251004002,754,287,488,163,445,161,43,50,30,38,13,21,0,12,0,12,0,12,219,183,105,75,0,12,114,124,0,12,0,12,0,12,0,12,0,12,47,55,0,12,0,12,2,1004,Suffolk County,Massachusetts
1500000US250251004003,475,175,266,147,239,131,27,28,27,28,0,12,0,12,0,12,0,12,172,121,86,95,0,12,80,75,6,9,0,12,0,12,0,12,0,12,0,12,27,24,10,16,3,1004,Suffolk County,Massachusetts
1500000US250251004004,699,245,312,120,235,99,77,61,44,50,33,36,0,12,0,12,0,12,274,146,101,67,71,111,102,63,0,12,0,12,49,60,0,12,0,12,24,38,0,12,40,38,4,1004,Suffolk County,Massachusetts
1500000US250251005001,589,200,450,147,305,137,145,85,52,69,36,27,54,39,0,12,3,7,130,112,78,121,0,12,52,42,0,12,0,12,0,12,0,12,0,12,3,8,6,13,0,12,1,1005,Suffolk County,Massachusetts
1500000US250251005002,679,204,213,107,111,73,102,91,76,80,26,42,0,12,0,12,0,12,286,119,98,109,13,20,175,95,0,12,0,12,0,12,0,12,0,12,128,95,0,12,52,49,2,1005,Suffolk County,Massachusetts
1500000US250251005003,308,142,225,110,225,110,0,12,0,12,0,12,0,12,0,12,0,12,83,63,35,48,0,12,48,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,1005,Suffolk County,Massachusetts
1500000US250251005004,823,414,402,205,322,137,80,94,80,94,0,12,0,12,0,12,0,12,367,272,126,126,0,12,230,185,11,22,0,12,0,12,0,12,0,12,39,52,15,26,0,12,4,1005,Suffolk County,Massachusetts
1500000US250251005005,431,247,223,114,198,107,25,39,25,39,0,12,0,12,0,12,0,12,208,160,154,132,0,12,54,58,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,1005,Suffolk County,Massachusetts
1500000US250251006011,578,166,437,126,437,126,0,12,0,12,0,12,0,12,0,12,0,12,141,111,107,104,0,12,34,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,1006.01,Suffolk County,Massachusetts
1500000US250251006012,364,111,214,115,214,115,0,12,0,12,0,12,0,12,0,12,0,12,150,82,49,53,0,12,101,69,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,1006.01,Suffolk County,Massachusetts
1500000US250251006013,522,174,429,184,392,177,37,37,37,37,0,12,0,12,0,12,0,12,93,92,61,85,0,12,32,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,1006.01,Suffolk County,Massachusetts
1500000US250251006014,1330,456,610,309,565,320,45,62,45,62,0,12,0,12,0,12,0,12,668,333,249,130,0,12,419,258,0,12,0,12,6,16,0,12,34,51,12,20,0,12,0,12,4,1006.01,Suffolk County,Massachusetts
1500000US250251006031,662,149,492,142,461,143,31,31,31,31,0,12,0,12,0,12,0,12,120,66,37,37,0,12,71,44,12,19,0,12,0,12,5,9,17,20,2,4,16,18,10,11,1,1006.03,Suffolk County,Massachusetts
1500000US250251006032,549,144,455,139,401,147,54,56,47,54,0,12,0,12,7,11,0,12,53,59,16,20,0,12,0,12,37,55,0,12,0,12,0,12,0,12,17,26,13,15,11,12,2,1006.03,Suffolk County,Massachusetts
1500000US250251007001,427,144,296,147,296,147,0,12,0,12,0,12,0,12,0,12,0,12,96,66,0,12,0,12,96,66,0,12,0,12,0,12,0,12,0,12,21,24,0,12,14,24,1,1007,Suffolk County,Massachusetts
1500000US250251007002,559,155,500,161,391,135,109,56,90,54,11,18,8,11,0,12,0,12,35,42,25,40,0,12,10,17,0,12,0,12,0,12,0,12,0,12,13,21,11,19,0,12,2,1007,Suffolk County,Massachusetts
1500000US250251007003,358,134,308,121,289,119,19,20,8,13,0,12,11,17,0,12,0,12,49,36,0,12,0,12,49,36,0,12,0,12,0,12,0,12,0,12,1,3,0,12,0,12,3,1007,Suffolk County,Massachusetts
1500000US250251007004,647,207,365,117,299,107,66,59,53,57,13,21,0,12,0,12,0,12,183,178,15,24,0,12,168,179,0,12,0,12,0,12,0,12,0,12,93,106,0,12,6,10,4,1007,Suffolk County,Massachusetts
1500000US250251007005,389,174,303,141,256,132,47,47,21,26,26,39,0,12,0,12,0,12,65,55,21,23,0,12,44,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,19,5,1007,Suffolk County,Massachusetts
1500000US250251008001,291,165,155,113,135,105,20,42,20,42,0,12,0,12,0,12,0,12,136,82,47,65,0,12,89,80,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,1008,Suffolk County,Massachusetts
1500000US250251008002,646,227,431,206,431,206,0,12,0,12,0,12,0,12,0,12,0,12,189,123,88,104,0,12,101,74,0,12,0,12,0,12,13,22,0,12,0,12,0,12,13,21,2,1008,Suffolk County,Massachusetts
1500000US250251008003,617,242,518,214,494,220,24,39,24,39,0,12,0,12,0,12,0,12,99,83,47,76,0,12,52,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,1008,Suffolk County,Massachusetts
1500000US250251008004,635,320,343,200,343,200,0,12,0,12,0,12,0,12,0,12,0,12,277,143,29,32,0,12,248,137,0,12,0,12,0,12,0,12,0,12,15,22,0,12,0,12,4,1008,Suffolk County,Massachusetts
1500000US250251008005,274,182,193,147,136,101,57,100,29,37,28,77,0,12,0,12,0,12,49,56,18,28,0,12,31,49,0,12,0,12,0,12,0,12,0,12,20,31,0,12,12,19,5,1008,Suffolk County,Massachusetts
1500000US250251008006,612,240,279,144,279,144,0,12,0,12,0,12,0,12,0,12,0,12,281,203,31,50,57,65,193,162,0,12,0,12,0,12,0,12,0,12,52,87,0,12,0,12,6,1008,Suffolk County,Massachusetts
1500000US250251009001,334,142,214,110,140,70,74,104,74,104,0,12,0,12,0,12,0,12,101,76,54,61,0,12,47,47,0,12,0,12,0,12,0,12,0,12,11,17,0,12,8,18,1,1009,Suffolk County,Massachusetts
1500000US250251009002,244,161,171,125,97,71,74,60,74,60,0,12,0,12,0,12,0,12,39,40,0,12,0,12,39,40,0,12,0,12,0,12,0,12,0,12,0,12,34,56,0,12,2,1009,Suffolk County,Massachusetts
1500000US250251009003,747,236,367,167,332,160,35,40,35,40,0,12,0,12,0,12,0,12,350,156,141,134,0,12,209,86,0,12,0,12,0,12,0,12,0,12,20,17,0,12,10,15,3,1009,Suffolk County,Massachusetts
1500000US250251009004,383,137,224,100,184,97,40,62,0,12,40,62,0,12,0,12,0,12,159,106,62,50,0,12,97,85,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,1009,Suffolk County,Massachusetts
1500000US250251009005,409,147,287,128,237,129,50,34,31,34,12,18,0,12,0,12,7,12,106,71,11,17,0,12,79,72,16,24,0,12,0,12,0,12,0,12,0,12,0,12,16,25,5,1009,Suffolk County,Massachusetts
1500000US250251010011,433,170,293,129,293,129,0,12,0,12,0,12,0,12,0,12,0,12,108,93,60,68,0,12,48,64,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,43,1,1010.01,Suffolk County,Massachusetts
1500000US250251010012,461,175,327,165,200,97,127,98,127,98,0,12,0,12,0,12,0,12,134,97,50,59,0,12,84,80,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,1010.01,Suffolk County,Massachusetts
1500000US250251010013,279,154,212,130,91,92,121,97,105,93,0,12,0,12,16,26,0,12,56,73,43,71,0,12,13,20,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,3,1010.01,Suffolk County,Massachusetts
1500000US250251010014,297,157,91,60,91,60,0,12,0,12,0,12,0,12,0,12,0,12,122,103,83,82,0,12,39,63,0,12,0,12,18,30,0,12,0,12,0,12,0,12,66,82,4,1010.01,Suffolk County,Massachusetts
1500000US250251010015,635,326,413,280,157,86,256,245,256,245,0,12,0,12,0,12,0,12,177,111,64,71,25,45,88,89,0,12,0,12,0,12,0,12,0,12,45,53,0,12,0,12,5,1010.01,Suffolk County,Massachusetts
1500000US250251010016,500,188,391,177,295,160,96,71,63,63,33,54,0,12,0,12,0,12,109,91,73,71,0,12,36,58,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,1010.01,Suffolk County,Massachusetts
1500000US250251010021,347,195,96,78,96,78,0,12,0,12,0,12,0,12,0,12,0,12,135,74,77,60,0,12,58,63,0,12,0,12,0,12,0,12,0,12,116,136,0,12,0,12,1,1010.02,Suffolk County,Massachusetts
1500000US250251010022,835,296,581,208,560,208,21,36,21,36,0,12,0,12,0,12,0,12,232,148,161,111,0,12,71,92,0,12,0,12,0,12,0,12,0,12,0,12,6,14,16,27,2,1010.02,Suffolk County,Massachusetts
1500000US250251010023,704,223,334,146,258,130,76,80,59,75,17,26,0,12,0,12,0,12,258,135,144,106,0,12,93,93,21,30,0,12,0,12,17,27,0,12,37,56,0,12,58,73,3,1010.02,Suffolk County,Massachusetts
1500000US250251011011,409,208,143,90,119,86,24,27,16,24,8,13,0,12,0,12,0,12,251,166,169,145,0,12,72,87,10,15,0,12,0,12,0,12,0,12,0,12,15,17,0,12,1,1011.01,Suffolk County,Massachusetts
1500000US250251011012,659,254,263,160,239,158,24,38,0,12,24,38,0,12,0,12,0,12,375,180,267,157,0,12,108,71,0,12,0,12,21,33,0,12,0,12,0,12,0,12,0,12,2,1011.01,Suffolk County,Massachusetts
1500000US250251011013,800,270,534,198,388,176,146,104,109,99,37,35,0,12,0,12,0,12,248,164,160,115,0,12,79,71,9,14,0,12,18,29,0,12,0,12,0,12,0,12,0,12,3,1011.01,Suffolk County,Massachusetts
1500000US250251011021,378,123,147,75,109,63,38,39,29,35,9,17,0,12,0,12,0,12,178,97,121,89,0,12,57,43,0,12,0,12,0,12,0,12,7,11,43,41,0,12,3,10,1,1011.02,Suffolk County,Massachusetts
1500000US250251011022,519,177,250,110,222,92,28,34,28,34,0,12,0,12,0,12,0,12,242,117,182,88,0,12,22,35,38,62,0,12,0,12,0,12,0,12,14,18,0,12,13,20,2,1011.02,Suffolk County,Massachusetts
1500000US250251011023,404,150,235,115,217,112,18,18,15,16,3,9,0,12,0,12,0,12,142,93,109,73,21,33,0,12,12,18,0,12,0,12,0,12,0,12,27,43,0,12,0,12,3,1011.02,Suffolk County,Massachusetts
1500000US250251011024,775,232,259,113,246,113,13,19,13,19,0,12,0,12,0,12,0,12,457,200,303,170,25,37,129,77,0,12,0,12,0,12,0,12,0,12,33,44,0,12,26,38,4,1011.02,Suffolk County,Massachusetts
1500000US250251101031,437,126,175,95,135,78,40,65,40,65,0,12,0,12,0,12,0,12,188,100,0,12,0,12,175,105,13,22,0,12,0,12,0,12,61,41,0,12,0,12,13,20,1,1101.03,Suffolk County,Massachusetts
1500000US250251101032,574,316,258,140,206,120,52,49,33,39,0,12,19,29,0,12,0,12,194,104,52,66,0,12,142,90,0,12,0,12,0,12,0,12,15,24,0,12,0,12,107,94,2,1101.03,Suffolk County,Massachusetts
1500000US250251101033,124,84,39,40,39,40,0,12,0,12,0,12,0,12,0,12,0,12,85,72,17,26,0,12,68,78,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,1101.03,Suffolk County,Massachusetts
1500000US250251101034,268,159,137,90,124,89,13,21,13,21,0,12,0,12,0,12,0,12,95,109,0,12,0,12,95,109,0,12,0,12,0,12,9,15,27,41,0,12,0,12,0,12,4,1101.03,Suffolk County,Massachusetts
1500000US250251101035,1302,273,409,117,334,113,75,61,59,55,0,12,0,12,16,24,0,12,841,254,158,93,0,12,683,213,0,12,0,12,0,12,0,12,13,20,0,12,12,18,27,32,5,1101.03,Suffolk County,Massachusetts
1500000US250251101036,573,270,323,232,323,232,0,12,0,12,0,12,0,12,0,12,0,12,186,92,38,58,17,29,108,62,23,41,0,12,0,12,0,12,32,52,0,12,0,12,32,37,6,1101.03,Suffolk County,Massachusetts
1500000US250251101037,216,173,89,141,89,141,0,12,0,12,0,12,0,12,0,12,0,12,127,105,12,19,0,12,115,104,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,1101.03,Suffolk County,Massachusetts
1500000US250251102011,1130,170,795,146,753,141,42,34,42,34,0,12,0,12,0,12,0,12,251,86,102,64,7,11,117,70,25,28,0,12,27,37,0,12,14,16,24,25,3,6,16,20,1,1102.01,Suffolk County,Massachusetts
1500000US250251103011,523,196,375,122,258,111,117,66,90,56,5,7,16,21,0,12,6,10,118,87,27,30,0,12,91,83,0,12,0,12,0,12,0,12,0,12,0,12,24,33,6,9,1,1103.01,Suffolk County,Massachusetts
1500000US250251103012,862,175,561,146,498,137,63,50,54,48,0,12,9,13,0,12,0,12,230,75,78,46,14,21,114,51,24,27,0,12,0,12,0,12,43,44,14,22,0,12,14,23,2,1103.01,Suffolk County,Massachusetts
1500000US250251104011,1013,217,421,131,308,106,113,78,78,67,35,41,0,12,0,12,0,12,471,134,304,125,0,12,156,73,11,17,0,12,0,12,0,12,0,12,40,36,0,12,81,57,1,1104.01,Suffolk County,Massachusetts
1500000US250251104012,1129,280,671,236,620,224,51,59,11,18,40,56,0,12,0,12,0,12,355,129,193,103,0,12,144,68,18,20,0,12,0,12,0,12,52,63,9,14,0,12,42,32,2,1104.01,Suffolk County,Massachusetts
1500000US250251104031,558,180,279,119,258,114,21,25,21,25,0,12,0,12,0,12,0,12,262,134,150,98,0,12,112,77,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,27,1,1104.03,Suffolk County,Massachusetts
1500000US250251104032,455,205,329,144,297,112,32,52,32,52,0,12,0,12,0,12,0,12,87,70,70,70,0,12,17,19,0,12,0,12,0,12,0,12,0,12,22,34,0,12,17,21,2,1104.03,Suffolk County,Massachusetts
1500000US250251104033,279,144,145,94,94,72,51,67,10,15,0,12,41,64,0,12,0,12,99,63,53,50,0,12,46,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,35,57,3,1104.03,Suffolk County,Massachusetts
1500000US250251104034,635,204,529,191,401,139,128,81,47,56,48,51,33,39,0,12,0,12,96,71,48,64,0,12,48,34,0,12,0,12,0,12,10,16,0,12,0,12,0,12,0,12,4,1104.03,Suffolk County,Massachusetts
1500000US250251104035,590,186,493,162,396,129,97,90,97,90,0,12,0,12,0,12,0,12,97,77,14,22,0,12,83,75,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,1104.03,Suffolk County,Massachusetts
1500000US250251105011,437,161,311,122,287,110,24,29,8,14,16,27,0,12,0,12,0,12,98,68,54,62,0,12,30,26,14,15,0,12,0,12,0,12,17,28,11,14,0,12,0,12,1,1105.01,Suffolk County,Massachusetts
1500000US250251105012,898,142,572,129,508,114,64,52,64,52,0,12,0,12,0,12,0,12,252,101,58,44,0,12,108,89,86,43,0,12,0,12,0,12,37,32,0,12,0,12,37,30,2,1105.01,Suffolk County,Massachusetts
1500000US250251105013,507,131,370,111,348,113,22,24,12,18,10,16,0,12,0,12,0,12,115,69,0,12,0,12,60,46,55,51,0,12,0,12,0,12,0,12,4,8,0,12,18,21,3,1105.01,Suffolk County,Massachusetts
1500000US250251105021,898,240,646,196,594,209,52,68,40,66,12,18,0,12,0,12,0,12,186,116,93,96,0,12,11,18,82,76,0,12,0,12,0,12,0,12,32,37,22,23,12,26,1,1105.02,Suffolk County,Massachusetts
1500000US250251105022,1149,287,774,203,720,209,54,43,30,34,0,12,24,27,0,12,0,12,262,151,105,100,0,12,157,85,0,12,0,12,0,12,0,12,29,30,9,15,0,12,75,55,2,1105.02,Suffolk County,Massachusetts
1500000US250251105023,289,88,178,74,167,73,11,17,0,12,11,17,0,12,0,12,0,12,46,33,17,22,0,12,19,21,10,16,0,12,0,12,0,12,21,23,12,19,0,12,32,27,3,1105.02,Suffolk County,Massachusetts
1500000US250251106011,708,170,517,147,507,149,10,13,10,13,0,12,0,12,0,12,0,12,148,76,17,19,0,12,80,73,51,36,0,12,0,12,0,12,22,21,1,3,0,12,20,17,1,1106.01,Suffolk County,Massachusetts
1500000US250251106012,470,133,305,95,296,95,9,15,9,15,0,12,0,12,0,12,0,12,97,64,12,18,0,12,35,39,50,39,0,12,0,12,0,12,0,12,0,12,0,12,68,69,2,1106.01,Suffolk County,Massachusetts
1500000US250251106071,749,268,527,203,446,200,81,89,81,89,0,12,0,12,0,12,0,12,149,116,19,29,0,12,99,106,31,34,0,12,0,12,0,12,40,48,0,12,0,12,33,36,1,1106.07,Suffolk County,Massachusetts
1500000US250251106072,761,200,571,185,499,177,72,84,72,84,0,12,0,12,0,12,0,12,124,84,0,12,0,12,7,11,117,84,0,12,0,12,0,12,37,43,0,12,0,12,29,32,2,1106.07,Suffolk County,Massachusetts
1500000US250251106073,1060,286,653,211,578,207,75,85,75,85,0,12,0,12,0,12,0,12,264,217,4,10,140,219,69,66,51,44,0,12,0,12,0,12,11,18,61,60,19,29,52,71,3,1106.07,Suffolk County,Massachusetts
