"GEO_ID","NAME","B08303_001E","B08303_001M","B08303_002E","B08303_002M","B08303_003E","B08303_003M","B08303_004E","B08303_004M","B08303_005E","B08303_005M","B08303_006E","B08303_006M","B08303_007E","B08303_007M","B08303_008E","B08303_008M","B08303_009E","B08303_009M","B08303_010E","B08303_010M","B08303_011E","B08303_011M","B08303_012E","B08303_012M","B08303_013E","B08303_013M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Less than 5 minutes","Margin of Error!!Total:!!Less than 5 minutes","Estimate!!Total:!!5 to 9 minutes","Margin of Error!!Total:!!5 to 9 minutes","Estimate!!Total:!!10 to 14 minutes","Margin of Error!!Total:!!10 to 14 minutes","Estimate!!Total:!!15 to 19 minutes","Margin of Error!!Total:!!15 to 19 minutes","Estimate!!Total:!!20 to 24 minutes","Margin of Error!!Total:!!20 to 24 minutes","Estimate!!Total:!!25 to 29 minutes","Margin of Error!!Total:!!25 to 29 minutes","Estimate!!Total:!!30 to 34 minutes","Margin of Error!!Total:!!30 to 34 minutes","Estimate!!Total:!!35 to 39 minutes","Margin of Error!!Total:!!35 to 39 minutes","Estimate!!Total:!!40 to 44 minutes","Margin of Error!!Total:!!40 to 44 minutes","Estimate!!Total:!!45 to 59 minutes","Margin of Error!!Total:!!45 to 59 minutes","Estimate!!Total:!!60 to 89 minutes","Margin of Error!!Total:!!60 to 89 minutes","Estimate!!Total:!!90 or more minutes","Margin of Error!!Total:!!90 or more minutes",
"1500000US250251002001","Block Group 1; Census Tract 1002; Suffolk County; Massachusetts","504","172","0","14","30","32","26","27","119","69","115","96","58","53","58","57","0","14","0","14","24","23","10","13","64","51",
"1500000US250251002002","Block Group 2; Census Tract 1002; Suffolk County; Massachusetts","284","176","0","14","0","14","0","14","20","31","0","14","1","5","105","100","17","27","0","14","35","35","66","62","40","50",
"1500000US250251002003","Block Group 3; Census Tract 1002; Suffolk County; Massachusetts","476","203","0","14","15","23","29","42","79","86","0","14","0","14","190","115","0","14","8","14","44","52","82","55","29","26",
"1500000US250251003001","Block Group 1; Census Tract 1003; Suffolk County; Massachusetts","590","192","0","14","14","21","30","47","63","51","48","41","40","45","205","131","49","75","22","21","57","45","20","26","42","65",
"1500000US250251003002","Block Group 2; Census Tract 1003; Suffolk County; Massachusetts","203","154","0","14","0","14","0","14","17","30","40","42","22","38","39","47","0","14","0","14","55","50","30","41","0","14",
"1500000US250251003003","Block Group 3; Census Tract 1003; Suffolk County; Massachusetts","363","190","54","82","35","45","0","14","80","71","8","19","38","40","24","38","0","14","0","14","56","62","68","64","0","14",
"1500000US250251003004","Block Group 4; Census Tract 1003; Suffolk County; Massachusetts","373","208","5","9","41","51","11","19","17","15","37","57","12","21","123","105","0","14","34","39","60","54","33","52","0","14",
"1500000US250251004001","Block Group 1; Census Tract 1004; Suffolk County; Massachusetts","606","242","0","14","0","14","0","14","47","62","118","80","85","69","107","86","42","47","0","14","122","81","85","88","0","14",
"1500000US250251004002","Block Group 2; Census Tract 1004; Suffolk County; Massachusetts","503","260","0","14","17","24","20","25","10","24","66","63","23","28","189","182","41","56","0","14","47","36","76","77","14","21",
"1500000US250251004003","Block Group 3; Census Tract 1004; Suffolk County; Massachusetts","597","301","0","14","33","52","13","18","129","151","39","41","26","33","147","168","0","14","48","55","33","35","43","49","86","95",
"1500000US250251004004","Block Group 4; Census Tract 1004; Suffolk County; Massachusetts","468","234","0","14","12","23","0","14","121","107","17","22","0","14","77","80","0","14","54","71","41","42","134","127","12","18",
"1500000US250251005001","Block Group 1; Census Tract 1005; Suffolk County; Massachusetts","847","428","0","14","30","32","32","50","91","84","75","87","137","107","83","87","0","14","89","78","117","107","180","129","13","22",
"1500000US250251005002","Block Group 2; Census Tract 1005; Suffolk County; Massachusetts","535","273","0","14","54","60","61","76","0","14","18","27","0","14","49","62","12","19","0","14","70","74","246","164","25","31",
"1500000US250251005003","Block Group 3; Census Tract 1005; Suffolk County; Massachusetts","309","232","1","16","0","14","0","14","0","14","0","14","27","44","85","90","0","14","0","14","34","44","116","114","46","73",
"1500000US250251005004","Block Group 4; Census Tract 1005; Suffolk County; Massachusetts","933","435","0","14","141","132","62","78","42","70","52","87","0","14","200","159","0","14","19","32","163","111","173","214","81","112",
"1500000US250251005005","Block Group 5; Census Tract 1005; Suffolk County; Massachusetts","874","514","0","14","0","14","72","99","74","101","190","173","144","198","206","168","0","14","51","56","75","70","51","64","11","22",
"1500000US250251006011","Block Group 1; Census Tract 1006.01; Suffolk County; Massachusetts","549","279","0","14","0","14","0","14","14","25","0","14","45","52","235","255","12","20","26","47","127","91","74","48","16","27",
"1500000US250251006012","Block Group 2; Census Tract 1006.01; Suffolk County; Massachusetts","955","375","51","59","11","21","98","123","205","195","178","186","12","21","193","133","0","14","60","58","56","76","67","100","24","39",
"1500000US250251006013","Block Group 3; Census Tract 1006.01; Suffolk County; Massachusetts","570","281","0","14","0","14","0","14","19","29","39","44","97","82","108","105","0","14","62","60","102","101","143","126","0","14",
"1500000US250251006014","Block Group 4; Census Tract 1006.01; Suffolk County; Massachusetts","867","334","0","14","65","86","4","27","205","205","127","63","58","53","88","105","8","13","107","126","79","67","88","73","38","46",
"1500000US250251006031","Block Group 1; Census Tract 1006.03; Suffolk County; Massachusetts","1016","369","50","67","107","111","71","59","185","153","104","98","122","73","165","106","21","25","22","22","87","44","79","59","3","6",
"1500000US250251006032","Block Group 2; Census Tract 1006.03; Suffolk County; Massachusetts","369","192","0","14","32","49","0","14","16","23","150","125","14","16","39","37","23","21","31","29","25","25","35","28","4","6",
"1500000US250251007001","Block Group 1; Census Tract 1007; Suffolk County; Massachusetts","580","194","0","14","15","23","58","74","137","103","33","31","9","14","79","55","91","85","17","20","47","37","94","72","0","14",
"1500000US250251007002","Block Group 2; Census Tract 1007; Suffolk County; Massachusetts","553","227","0","14","12","15","117","73","156","127","36","39","62","52","45","38","0","14","0","14","52","57","73","61","0","14",
"1500000US250251007003","Block Group 3; Census Tract 1007; Suffolk County; Massachusetts","492","215","0","14","0","14","0","14","37","42","123","86","0","14","123","80","26","33","74","97","97","58","12","17","0","14",
"1500000US250251007004","Block Group 4; Census Tract 1007; Suffolk County; Massachusetts","309","177","0","14","13","20","50","67","18","19","25","28","44","56","76","124","0","14","17","26","37","27","29","27","0","14",
"1500000US250251007005","Block Group 5; Census Tract 1007; Suffolk County; Massachusetts","389","200","9","15","57","60","52","60","25","40","54","44","14","22","53","93","0","14","58","71","22","25","45","60","0","14",
"1500000US250251008001","Block Group 1; Census Tract 1008; Suffolk County; Massachusetts","282","186","0","14","0","14","14","22","0","14","86","116","0","14","0","14","0","14","57","53","57","53","68","99","0","14",
"1500000US250251008002","Block Group 2; Census Tract 1008; Suffolk County; Massachusetts","803","306","0","14","0","14","167","165","86","82","105","102","0","14","164","112","27","47","85","84","30","33","139","95","0","14",
"1500000US250251008003","Block Group 3; Census Tract 1008; Suffolk County; Massachusetts","600","250","0","14","0","14","21","35","20","32","61","72","0","14","94","84","21","33","0","14","118","114","208","140","57","74",
"1500000US250251008004","Block Group 4; Census Tract 1008; Suffolk County; Massachusetts","619","269","0","14","24","38","41","67","70","65","42","45","20","32","76","60","19","30","35","38","47","73","71","59","174","130",
"1500000US250251008005","Block Group 5; Census Tract 1008; Suffolk County; Massachusetts","404","146","0","14","0","14","76","58","0","14","29","46","35","40","125","85","0","14","13","22","14","24","50","46","62","62",
"1500000US250251008006","Block Group 6; Census Tract 1008; Suffolk County; Massachusetts","300","182","0","14","0","14","22","24","0","14","63","72","22","35","100","134","19","30","12","18","45","74","0","14","17","35",
"1500000US250251009001","Block Group 1; Census Tract 1009; Suffolk County; Massachusetts","483","187","0","14","8","13","23","35","21","25","37","29","43","52","38","43","0","14","45","46","131","98","115","111","22","25",
"1500000US250251009002","Block Group 2; Census Tract 1009; Suffolk County; Massachusetts","289","218","0","14","0","14","0","14","0","14","6","11","9","14","50","56","12","20","15","17","56","67","141","200","0","14",
"1500000US250251009003","Block Group 3; Census Tract 1009; Suffolk County; Massachusetts","374","132","0","14","34","36","0","14","0","14","99","77","0","14","77","59","0","14","34","30","49","46","81","62","0","14",
"1500000US250251009004","Block Group 4; Census Tract 1009; Suffolk County; Massachusetts","852","239","34","39","11","13","39","49","20","32","41","40","66","58","99","65","64","61","96","66","189","92","154","93","39","60",
"1500000US250251010011","Block Group 1; Census Tract 1010.01; Suffolk County; Massachusetts","801","424","0","14","0","14","50","74","89","100","0","14","0","14","61","97","0","14","49","78","240","277","252","280","60","61",
"1500000US250251010012","Block Group 2; Census Tract 1010.01; Suffolk County; Massachusetts","434","300","0","14","0","14","43","48","0","14","16","26","89","143","144","166","0","14","0","14","73","84","23","35","46","71",
"1500000US250251010013","Block Group 3; Census Tract 1010.01; Suffolk County; Massachusetts","496","272","0","14","0","14","16","26","137","148","81","97","0","14","0","14","15","25","0","14","74","96","76","108","97","98",
"1500000US250251010014","Block Group 4; Census Tract 1010.01; Suffolk County; Massachusetts","315","213","0","14","0","14","0","14","27","44","50","47","95","134","0","14","0","14","54","65","55","78","34","42","0","14",
"1500000US250251010015","Block Group 5; Census Tract 1010.01; Suffolk County; Massachusetts","290","244","0","14","0","14","0","14","76","87","95","110","0","14","0","14","28","49","14","23","61","70","16","25","0","14",
"1500000US250251010016","Block Group 6; Census Tract 1010.01; Suffolk County; Massachusetts","542","337","0","14","0","14","0","14","17","27","34","40","78","118","16","30","0","14","47","70","156","168","162","169","32","39",
"1500000US250251010021","Block Group 1; Census Tract 1010.02; Suffolk County; Massachusetts","595","420","0","14","0","14","29","53","110","175","71","79","63","78","44","69","0","14","0","14","153","204","125","119","0","14",
"1500000US250251010022","Block Group 2; Census Tract 1010.02; Suffolk County; Massachusetts","687","291","0","14","54","87","45","71","117","115","20","32","145","123","121","94","28","48","38","48","19","29","100","92","0","14",
"1500000US250251010023","Block Group 3; Census Tract 1010.02; Suffolk County; Massachusetts","856","395","0","14","54","70","52","78","43","54","123","118","0","14","160","154","32","59","0","14","197","127","90","77","105","114",
"1500000US250251011011","Block Group 1; Census Tract 1011.01; Suffolk County; Massachusetts","464","193","0","14","0","14","59","59","0","14","10","17","49","56","230","131","28","45","0","14","16","23","72","62","0","14",
"1500000US250251011012","Block Group 2; Census Tract 1011.01; Suffolk County; Massachusetts","954","385","15","22","29","41","83","71","94","72","57","47","20","28","277","188","58","91","0","14","107","84","214","116","0","14",
"1500000US250251011013","Block Group 3; Census Tract 1011.01; Suffolk County; Massachusetts","437","187","0","14","11","18","0","14","45","65","20","25","66","60","131","102","22","35","0","14","48","38","70","59","24","26",
"1500000US250251011021","Block Group 1; Census Tract 1011.02; Suffolk County; Massachusetts","271","184","0","14","17","26","0","14","16","32","0","14","0","14","105","97","17","23","0","14","32","33","72","60","12","22",
"1500000US250251011022","Block Group 2; Census Tract 1011.02; Suffolk County; Massachusetts","538","288","0","14","0","14","21","33","40","45","130","132","18","34","181","114","0","14","12","20","72","77","64","58","0","14",
"1500000US250251011023","Block Group 3; Census Tract 1011.02; Suffolk County; Massachusetts","512","265","0","14","10","15","0","14","39","62","15","23","5","10","116","95","0","14","0","14","0","14","177","123","150","146",
"1500000US250251011024","Block Group 4; Census Tract 1011.02; Suffolk County; Massachusetts","652","234","0","14","0","14","0","14","65","81","43","50","43","48","139","100","0","14","22","37","124","78","127","100","89","60",
"1500000US250251101041","Block Group 1; Census Tract 1101.04; Suffolk County; Massachusetts","485","201","0","14","9","21","54","39","81","72","16","57","69","79","140","94","3","6","10","20","12","27","44","59","47","51",
"1500000US250251101042","Block Group 2; Census Tract 1101.04; Suffolk County; Massachusetts","422","145","58","95","23","17","71","50","6","37","54","40","23","18","110","92","15","25","0","14","20","37","42","33","0","14",
"1500000US250251101051","Block Group 1; Census Tract 1101.05; Suffolk County; Massachusetts","1539","324","0","14","28","40","106","75","169","122","24","30","50","42","275","130","200","154","103","82","288","128","212","161","84","71",
"1500000US250251101061","Block Group 1; Census Tract 1101.06; Suffolk County; Massachusetts","277","156","0","14","0","14","23","25","0","14","88","54","0","14","12","18","41","38","26","33","37","42","39","41","11","18",
"1500000US250251101062","Block Group 2; Census Tract 1101.06; Suffolk County; Massachusetts","479","199","0","14","0","14","50","53","31","28","30","48","7","17","87","79","30","44","26","42","166","142","26","41","26","41",
"1500000US250251102011","Block Group 1; Census Tract 1102.01; Suffolk County; Massachusetts","1061","139","0","14","12","15","80","49","66","40","109","76","70","63","251","84","49","45","37","29","233","97","125","62","29","26",
"1500000US250251103011","Block Group 1; Census Tract 1103.01; Suffolk County; Massachusetts","535","147","17","17","17","17","65","63","90","51","49","42","6","15","58","49","27","28","4","7","108","58","94","71","0","14",
"1500000US250251103012","Block Group 2; Census Tract 1103.01; Suffolk County; Massachusetts","689","184","0","14","3","5","36","32","119","54","75","47","16","17","56","37","18","14","99","48","123","52","139","95","5","9",
"1500000US250251104011","Block Group 1; Census Tract 1104.01; Suffolk County; Massachusetts","1007","244","0","14","6","9","16","25","257","157","84","60","46","47","198","119","59","54","52","44","144","77","110","71","35","32",
"1500000US250251104012","Block Group 2; Census Tract 1104.01; Suffolk County; Massachusetts","758","221","0","14","9","15","22","26","73","59","49","45","161","103","204","130","18","24","55","45","90","48","68","63","9","18",
"1500000US250251104031","Block Group 1; Census Tract 1104.03; Suffolk County; Massachusetts","403","211","0","14","0","14","60","66","93","66","71","101","0","14","25","27","0","14","44","67","88","101","19","24","3","5",
"1500000US250251104032","Block Group 2; Census Tract 1104.03; Suffolk County; Massachusetts","378","158","0","14","0","14","20","29","40","52","63","60","12","21","131","103","0","14","23","27","71","53","11","22","7","12",
"1500000US250251104033","Block Group 3; Census Tract 1104.03; Suffolk County; Massachusetts","368","173","0","14","7","11","24","36","64","56","50","55","8","14","32","47","0","14","74","78","26","40","42","59","41","67",
"1500000US250251104034","Block Group 4; Census Tract 1104.03; Suffolk County; Massachusetts","600","215","0","14","6","9","16","35","25","23","141","97","27","30","92","85","92","87","29","35","118","68","54","50","0","14",
"1500000US250251104035","Block Group 5; Census Tract 1104.03; Suffolk County; Massachusetts","396","149","0","14","11","16","22","35","62","50","64","79","12","18","63","45","9","14","40","27","37","31","67","59","9","13",
"1500000US250251105011","Block Group 1; Census Tract 1105.01; Suffolk County; Massachusetts","359","136","0","14","19","23","14","22","42","36","0","14","0","14","85","69","21","27","51","49","59","38","58","52","10","17",
"1500000US250251105012","Block Group 2; Census Tract 1105.01; Suffolk County; Massachusetts","627","246","0","14","24","27","24","34","42","41","64","45","21","23","73","58","9","16","49","36","276","215","30","30","15","27",
"1500000US250251105013","Block Group 3; Census Tract 1105.01; Suffolk County; Massachusetts","553","153","0","14","20","24","18","26","75","49","94","66","33","46","89","57","40","40","75","53","93","51","16","18","0","14",
"1500000US250251105021","Block Group 1; Census Tract 1105.02; Suffolk County; Massachusetts","667","214","0","14","56","42","47","43","133","95","77","58","141","96","24","29","57","51","41","38","40","30","51","41","0","14",
"1500000US250251105022","Block Group 2; Census Tract 1105.02; Suffolk County; Massachusetts","900","298","40","61","37","29","42","34","88","56","41","33","29","32","158","80","30","35","160","236","133","75","130","85","12","19",
"1500000US250251105023","Block Group 3; Census Tract 1105.02; Suffolk County; Massachusetts","324","151","0","14","37","45","19","31","12","18","70","51","31","29","0","14","20","22","0","14","62","56","73","75","0","14",
"1500000US250251106011","Block Group 1; Census Tract 1106.01; Suffolk County; Massachusetts","695","202","0","14","7","11","9","17","60","36","74","59","93","65","39","35","17","19","116","94","173","128","107","65","0","14",
"1500000US250251106012","Block Group 2; Census Tract 1106.01; Suffolk County; Massachusetts","388","120","0","14","21","23","23","21","11","17","63","50","27","24","68","51","39","30","23","32","58","41","55","45","0","14",
"1500000US250251106071","Block Group 1; Census Tract 1106.07; Suffolk County; Massachusetts","640","311","0","14","0","14","0","14","0","14","37","38","97","137","119","72","0","14","71","66","199","173","117","74","0","14",
"1500000US250251106072","Block Group 2; Census Tract 1106.07; Suffolk County; Massachusetts","962","400","0","14","33","50","112","131","109","98","74","59","157","117","83","56","85","70","87","65","120","76","83","84","19","34",
"1500000US250251106073","Block Group 3; Census Tract 1106.07; Suffolk County; Massachusetts","944","332","14","22","23","34","55","48","118","106","88","84","27","45","266","142","14","22","99","76","179","166","61","68","0","14",
"1500000US250251106074","Block Group 4; Census Tract 1106.07; Suffolk County; Massachusetts","172","89","0","14","21","33","0","14","14","22","22","28","20","32","30","36","8","14","41","67","16","19","0","14","0","14",
"1500000US250251201031","Block Group 1; Census Tract 1201.03; Suffolk County; Massachusetts","900","178","66","63","34","28","41","35","137","69","111","45","85","50","150","62","78","39","31","28","111","50","56","43","0","14",
"1500000US250251201041","Block Group 1; Census Tract 1201.04; Suffolk County; Massachusetts","409","142","23","37","0","14","0","14","11","15","76","52","52","40","51","41","37","35","26","21","118","79","15","24","0","14",
"1500000US250251201042","Block Group 2; Census Tract 1201.04; Suffolk County; Massachusetts","824","186","16","24","87","88","1","4","60","46","54","36","105","66","123","73","88","56","98","67","93","80","78","53","21","37",
"1500000US250251201051","Block Group 1; Census Tract 1201.05; Suffolk County; Massachusetts","348","85","23","33","27","21","11","14","9","13","29","20","48","43","73","48","24","18","21","19","51","29","31","31","1","2",
"1500000US250251201052","Block Group 2; Census Tract 1201.05; Suffolk County; Massachusetts","332","69","0","14","0","14","43","26","25","23","55","43","11","13","64","46","25","28","21","22","69","41","19","17","0","14",
"1500000US250251201053","Block Group 3; Census Tract 1201.05; Suffolk County; Massachusetts","251","78","14","25","11","14","22","18","66","57","31","35","0","14","58","58","30","32","9","10","10","12","0","14","0","14",
"1500000US250251202011","Block Group 1; Census Tract 1202.01; Suffolk County; Massachusetts","665","229","0","14","0","14","30","42","37","40","178","109","0","14","172","110","14","22","73","78","104","59","35","42","22","25",
"1500000US250251202012","Block Group 2; Census Tract 1202.01; Suffolk County; Massachusetts","883","262","0","14","21","33","74","86","136","103","91","122","114","105","161","98","97","57","85","64","54","48","50","49","0","14",
"1500000US250251202013","Block Group 3; Census Tract 1202.01; Suffolk County; Massachusetts","608","213","0","14","0","14","69","61","45","55","36","40","118","93","94","70","23","36","67","48","109","73","47","56","0","14",
"1500000US250251203011","Block Group 1; Census Tract 1203.01; Suffolk County; Massachusetts","700","249","0","14","0","14","25","27","73","83","42","44","75","48","113","98","50","49","20","23","234","142","68","52","0","14",
"1500000US250251203012","Block Group 2; Census Tract 1203.01; Suffolk County; Massachusetts","305","162","33","53","13","21","36","33","0","14","0","14","11","18","60","60","57","72","33","37","43","49","10","16","9","14",
"1500000US250251203013","Block Group 3; Census Tract 1203.01; Suffolk County; Massachusetts","566","259","35","93","43","57","37","45","126","128","36","32","61","71","90","63","56","67","37","58","19","22","26","24","0","14",
"1500000US250251203014","Block Group 4; Census Tract 1203.01; Suffolk County; Massachusetts","782","241","35","53","23","26","156","126","20","21","124","59","15","20","191","110","38","35","9","15","108","84","63","72","0","14",
"1500000US250251204001","Block Group 1; Census Tract 1204; Suffolk County; Massachusetts","255","130","10","17","0","14","32","40","28","43","76","59","20","30","11","16","0","14","0","14","9","15","69","73","0","14",
"1500000US250251204002","Block Group 2; Census Tract 1204; Suffolk County; Massachusetts","401","222","0","14","0","14","13","22","0","14","50","55","104","66","30","39","21","34","91","152","0","14","92","72","0","14",
"1500000US250251204003","Block Group 3; Census Tract 1204; Suffolk County; Massachusetts","623","168","0","14","0","14","0","14","24","38","77","73","77","70","88","67","112","71","75","106","31","34","139","101","0","14",
"1500000US250251204004","Block Group 4; Census Tract 1204; Suffolk County; Massachusetts","1067","280","5","16","0","14","0","14","312","191","91","58","79","78","236","125","160","129","136","85","38","44","10","18","0","14",
"1500000US250251204005","Block Group 5; Census Tract 1204; Suffolk County; Massachusetts","561","343","36","59","6","18","130","177","7","19","86","55","107","109","95","125","30","47","0","14","64","73","0","14","0","14",
"1500000US250251205001","Block Group 1; Census Tract 1205; Suffolk County; Massachusetts","438","120","0","14","35","40","13","15","38","32","47","34","30","28","88","50","22","26","66","45","63","51","36","31","0","14",
"1500000US250251205002","Block Group 2; Census Tract 1205; Suffolk County; Massachusetts","376","161","0","14","4","6","31","29","118","109","45","35","35","29","48","29","20","17","10","16","19","16","7","10","39","55",
"1500000US250251205003","Block Group 3; Census Tract 1205; Suffolk County; Massachusetts","428","121","0","14","9","11","26","27","50","32","68","35","38","30","107","51","27","20","34","30","30","18","18","22","21","24",
"1500000US250251206001","Block Group 1; Census Tract 1206; Suffolk County; Massachusetts","532","185","9","12","22","25","44","40","74","54","44","45","11","24","225","115","17","17","44","36","14","16","28","33","0","14",
"1500000US250251206002","Block Group 2; Census Tract 1206; Suffolk County; Massachusetts","346","118","0","14","49","50","7","13","17","20","38","38","17","20","62","36","27","23","23","22","92","45","0","14","14","22",
"1500000US250251206003","Block Group 3; Census Tract 1206; Suffolk County; Massachusetts","423","173","16","19","15","24","19","21","23","25","33","25","32","41","84","50","30","34","51","53","120","99","0","14","0","14",
"1500000US250251207001","Block Group 1; Census Tract 1207; Suffolk County; Massachusetts","490","130","18","27","10","16","0","14","52","37","97","45","74","51","95","77","36","29","0","14","83","61","17","35","8","18",
"1500000US250251207002","Block Group 2; Census Tract 1207; Suffolk County; Massachusetts","555","164","0","14","9","13","68","60","59","38","79","38","105","59","130","104","34","32","0","14","55","33","16","15","0","14",
"1500000US250251301011","Block Group 1; Census Tract 1301.01; Suffolk County; Massachusetts","875","274","0","14","0","14","125","93","68","64","46","55","73","65","111","94","104","111","102","68","94","97","29","35","123","177",
"1500000US250251301012","Block Group 2; Census Tract 1301.01; Suffolk County; Massachusetts","200","123","15","26","0","14","16","23","0","14","47","46","42","47","61","51","0","14","0","14","19","33","0","14","0","14",
"1500000US250251301013","Block Group 3; Census Tract 1301.01; Suffolk County; Massachusetts","459","256","0","14","0","14","17","31","61","60","52","77","13","22","175","163","0","14","31","32","59","52","51","73","0","14",
"1500000US250251301014","Block Group 4; Census Tract 1301.01; Suffolk County; Massachusetts","271","127","0","14","15","26","15","26","35","42","15","23","0","14","50","48","12","20","14","21","32","37","34","40","49","80",
"1500000US250251301015","Block Group 5; Census Tract 1301.01; Suffolk County; Massachusetts","480","197","20","31","0","14","0","14","32","37","35","41","63","62","61","65","108","82","17","28","69","54","75","87","0","14",
"1500000US250251301016","Block Group 6; Census Tract 1301.01; Suffolk County; Massachusetts","523","224","0","14","0","14","14","28","56","47","55","66","65","65","81","75","0","14","122","181","47","42","32","39","51","66",
"1500000US250251302001","Block Group 1; Census Tract 1302; Suffolk County; Massachusetts","259","144","0","14","10","12","53","56","8","13","15","21","68","70","32","27","0","14","44","34","29","34","0","14","0","14",
"1500000US250251302002","Block Group 2; Census Tract 1302; Suffolk County; Massachusetts","204","120","0","14","0","14","65","80","15","23","10","16","46","63","49","40","0","14","0","14","7","10","12","19","0","14",
"1500000US250251302003","Block Group 3; Census Tract 1302; Suffolk County; Massachusetts","832","213","18","20","8","14","46","51","58","52","170","83","15","25","221","154","38","38","53","41","88","66","117","80","0","14",
"1500000US250251302004","Block Group 4; Census Tract 1302; Suffolk County; Massachusetts","215","102","0","14","0","14","0","14","14","13","0","14","36","35","19","22","7","11","50","40","45","40","34","38","10","15",
"1500000US250251302005","Block Group 5; Census Tract 1302; Suffolk County; Massachusetts","292","117","0","14","11","18","15","17","40","42","52","44","27","31","49","48","0","14","21","28","25","22","52","51","0","14",
"1500000US250251303001","Block Group 1; Census Tract 1303; Suffolk County; Massachusetts","229","107","0","14","27","42","26","24","23","22","0","14","0","14","44","46","0","14","12","20","86","48","11","16","0","14",
"1500000US250251303002","Block Group 2; Census Tract 1303; Suffolk County; Massachusetts","529","153","0","14","19","22","11","16","62","65","121","78","31","29","61","48","30","28","31","25","50","47","113","66","0","14",
"1500000US250251303003","Block Group 3; Census Tract 1303; Suffolk County; Massachusetts","231","119","0","14","14","16","0","14","23","28","66","75","7","11","36","35","7","11","37","42","20","23","21","24","0","14",
"1500000US250251303004","Block Group 4; Census Tract 1303; Suffolk County; Massachusetts","237","98","0","14","0","14","13","23","39","35","34","31","19","22","19","19","15","26","23","33","17","21","43","45","15","22",
"1500000US250251303005","Block Group 5; Census Tract 1303; Suffolk County; Massachusetts","444","195","51","61","0","14","69","95","53","57","34","39","101","106","61","48","16","18","30","35","13","18","16","18","0","14",
"1500000US250251304021","Block Group 1; Census Tract 1304.02; Suffolk County; Massachusetts","633","259","0","14","17","28","0","14","93","88","64","56","38","42","56","51","0","14","73","66","17","25","226","198","49","56",
"1500000US250251304022","Block Group 2; Census Tract 1304.02; Suffolk County; Massachusetts","812","723","0","14","0","14","32","55","374","468","180","244","20","31","0","14","0","14","18","29","102","75","86","72","0","14",
"1500000US250251304023","Block Group 3; Census Tract 1304.02; Suffolk County; Massachusetts","183","93","0","14","21","33","0","14","28","37","20","32","18","29","29","36","0","14","18","30","36","43","13","23","0","14",
"1500000US250251304024","Block Group 4; Census Tract 1304.02; Suffolk County; Massachusetts","597","208","19","29","62","54","37","42","38","31","142","100","103","67","87","64","39","45","0","14","55","51","15","25","0","14",
"1500000US250251304041","Block Group 1; Census Tract 1304.04; Suffolk County; Massachusetts","1031","268","0","14","46","59","9","15","201","85","132","74","136","74","131","142","165","133","65","62","80","50","66","61","0","14",
"1500000US250251304042","Block Group 2; Census Tract 1304.04; Suffolk County; Massachusetts","519","165","16","20","0","14","37","44","69","60","77","74","31","42","90","61","22","40","34","43","90","56","53","42","0","14",
"1500000US250251304061","Block Group 1; Census Tract 1304.06; Suffolk County; Massachusetts","978","314","0","14","0","14","117","187","40","66","107","116","114","114","198","126","73","109","0","14","46","55","183","149","100","87",
"1500000US250251304062","Block Group 2; Census Tract 1304.06; Suffolk County; Massachusetts","1124","338","0","14","0","14","69","81","100","103","87","83","223","164","153","128","97","129","17","28","253","170","56","52","69","88",
"1500000US250251304063","Block Group 3; Census Tract 1304.06; Suffolk County; Massachusetts","120","95","9","13","0","14","6","10","0","14","37","43","0","14","0","14","0","14","0","14","0","14","68","86","0","14",
"1500000US250251401021","Block Group 1; Census Tract 1401.02; Suffolk County; Massachusetts","608","220","0","14","0","14","30","31","62","58","67","54","33","40","118","77","44","55","24","28","205","98","25","25","0","14",
"1500000US250251401022","Block Group 2; Census Tract 1401.02; Suffolk County; Massachusetts","509","192","0","14","10","17","24","40","30","42","191","118","48","62","65","49","11","17","4","8","98","70","28","46","0","14",
"1500000US250251401023","Block Group 3; Census Tract 1401.02; Suffolk County; Massachusetts","603","173","0","14","20","23","0","14","54","55","88","73","45","38","80","49","9","14","0","14","100","74","160","82","47","54",
"1500000US250251401024","Block Group 4; Census Tract 1401.02; Suffolk County; Massachusetts","677","270","0","14","57","85","32","36","62","45","98","56","71","99","90","54","17","23","28","37","136","99","61","43","25","29",
"1500000US250251401051","Block Group 1; Census Tract 1401.05; Suffolk County; Massachusetts","1034","244","28","41","16","34","58","60","63","37","142","86","19","21","289","118","32","29","147","76","180","98","60","53","0","14",
"1500000US250251401052","Block Group 2; Census Tract 1401.05; Suffolk County; Massachusetts","443","324","0","14","3","16","0","14","76","99","145","113","5","22","91","124","15","25","15","21","18","25","75","69","0","14",
"1500000US250251401061","Block Group 1; Census Tract 1401.06; Suffolk County; Massachusetts","725","220","30","36","32","35","40","42","57","49","92","55","61","83","74","51","33","29","47","39","146","72","113","103","0","14",
"1500000US250251401062","Block Group 2; Census Tract 1401.06; Suffolk County; Massachusetts","123","65","0","14","0","14","0","14","0","14","14","14","0","14","65","45","6","8","0","14","26","26","12","20","0","14",
"1500000US250251401071","Block Group 1; Census Tract 1401.07; Suffolk County; Massachusetts","954","231","13","22","12","20","10","15","77","53","85","53","84","52","241","103","28","22","68","37","228","143","102","46","6","9",
