Geography,Total Estimate,Total Margin of Error,Estimate - 12:00 a.m. to 4:59 a.m.,Margin of Error - 12:00 a.m. to 4:59 a.m.,Estimate - 5:00 a.m. to 5:29 a.m.,Margin of Error - 5:00 a.m. to 5:29 a.m.,Estimate - 5:30 a.m. to 5:59 a.m.,Margin of Error - 5:30 a.m. to 5:59 a.m.,Estimate - 6:00 a.m. to 6:29 a.m.,Margin of Error - 6:00 a.m. to 6:29 a.m.,Estimate - 6:30 a.m. to 6:59 a.m.,Margin of Error - 6:30 a.m. to 6:59 a.m.,Estimate - 7:00 a.m. to 7:29 a.m.,Margin of Error - 7:00 a.m. to 7:29 a.m.,Estimate - 7:30 a.m. to 7:59 a.m.,Margin of Error - 7:30 a.m. to 7:59 a.m.,Estimate - 8:00 a.m. to 8:29 a.m.,Margin of Error - 8:00 a.m. to 8:29 a.m.,Estimate - 8:30 a.m. to 8:59 a.m.,Margin of Error - 8:30 a.m. to 8:59 a.m.,Estimate - 9:00 a.m. to 9:59 a.m.,Margin of Error - 9:00 a.m. to 9:59 a.m.,Estimate - 10:00 a.m. to 10:59 a.m.,Margin of Error - 10:00 a.m. to 10:59 a.m.,Estimate - 11:00 a.m. to 11:59 a.m.,Margin of Error - 11:00 a.m. to 11:59 a.m.,Estimate - 12:00 p.m. to 3:59 p.m.,Margin of Error - 12:00 p.m. to 3:59 p.m.,Estimate - 4:00 p.m. to 11:59 p.m.,Margin of Error - 4:00 p.m. to 11:59 p.m.,Block Group,Census Tract,County,State
1500000US250251010013,496,272,0,14,38,63,18,30,89,109,0,14,15,26,103,100,103,105,0,14,1,1,0,14,0,14,72,116,57,88,3,1010.01,Suffolk County,Massachusetts
1500000US250251010014,315,213,15,27,18,29,71,81,0,14,72,83,58,63,0,14,18,33,0,14,0,14,0,14,0,14,36,58,27,44,4,1010.01,Suffolk County,Massachusetts
1500000US250251010015,290,244,37,57,0,14,0,14,30,48,0,14,86,101,17,27,36,58,0,14,44,67,40,63,0,14,0,14,0,14,5,1010.01,Suffolk County,Massachusetts
1500000US250251010016,542,337,0,14,0,14,39,59,0,14,80,85,131,120,162,163,0,14,32,39,16,30,18,27,47,70,0,14,17,27,6,1010.01,Suffolk County,Massachusetts
1500000US250251010021,595,420,44,69,0,14,85,94,45,70,0,14,45,73,87,130,53,81,0,14,210,128,0,14,0,14,0,14,26,45,1,1010.02,Suffolk County,Massachusetts
1500000US250251010022,687,291,28,48,0,14,21,32,164,127,35,55,19,30,99,100,20,34,0,14,119,108,26,40,19,40,30,43,107,112,2,1010.02,Suffolk County,Massachusetts
1500000US250251010023,856,395,171,168,0,14,61,112,93,97,0,14,154,131,58,58,77,99,0,14,84,97,0,14,0,14,87,92,71,69,3,1010.02,Suffolk County,Massachusetts
1500000US250251011011,464,193,0,14,60,69,40,47,59,41,34,53,97,77,55,56,0,14,0,14,54,59,21,31,0,14,21,33,23,29,1,1011.01,Suffolk County,Massachusetts
1500000US250251011012,954,385,0,14,29,41,53,51,184,118,52,45,75,71,31,51,60,59,0,14,99,78,11,18,103,65,184,147,73,85,2,1011.01,Suffolk County,Massachusetts
1500000US250251011013,437,187,27,28,0,14,16,21,6,10,42,51,28,37,60,50,10,10,31,41,46,47,108,116,24,39,23,26,16,22,3,1011.01,Suffolk County,Massachusetts
1500000US250251011021,271,184,0,14,78,87,0,14,45,54,34,47,16,23,0,14,36,35,0,14,8,12,27,44,16,32,0,14,11,19,1,1011.02,Suffolk County,Massachusetts
1500000US250251011022,538,288,0,14,0,14,16,27,137,102,0,14,74,65,79,68,40,45,0,14,0,14,0,14,0,14,63,78,129,111,2,1011.02,Suffolk County,Massachusetts
1500000US250251011023,512,265,0,14,51,77,83,61,98,76,0,14,7,11,0,14,32,46,0,14,0,14,31,35,23,38,187,119,0,14,3,1011.02,Suffolk County,Massachusetts
1500000US250251011024,652,234,24,39,38,46,0,14,64,78,48,47,164,90,41,42,49,50,10,18,54,63,0,14,0,14,81,64,79,77,4,1011.02,Suffolk County,Massachusetts
1500000US250251101041,485,201,0,14,32,47,0,14,51,48,3,19,82,52,39,73,37,50,34,39,54,56,42,47,45,87,21,38,45,57,1,1101.04,Suffolk County,Massachusetts
1500000US250251101042,422,145,34,31,0,14,0,14,71,50,0,14,36,47,39,32,23,40,23,18,46,35,35,51,0,14,81,94,34,54,2,1101.04,Suffolk County,Massachusetts
1500000US250251101051,1539,324,25,29,24,39,42,39,49,50,82,60,429,220,114,62,201,89,129,101,273,121,64,64,4,8,79,84,24,31,1,1101.05,Suffolk County,Massachusetts
1500000US250251101061,277,156,23,25,0,14,0,14,0,14,25,35,87,62,0,14,48,46,0,14,20,33,19,31,12,18,19,22,24,32,1,1101.06,Suffolk County,Massachusetts
1500000US250251101062,479,199,0,14,0,14,0,14,0,14,14,23,153,146,92,70,78,120,0,14,72,67,14,35,0,14,30,48,26,42,2,1101.06,Suffolk County,Massachusetts
1500000US250251102011,1061,139,24,24,116,124,8,12,73,45,91,44,184,78,65,46,67,38,41,31,64,47,31,34,15,21,191,89,91,57,1,1102.01,Suffolk County,Massachusetts
1500000US250251103011,535,147,76,53,43,40,14,12,85,42,23,22,70,44,41,62,63,36,12,12,24,30,0,14,0,14,68,68,16,26,1,1103.01,Suffolk County,Massachusetts
1500000US250251103012,689,184,30,35,7,11,6,9,68,42,9,12,123,51,135,93,142,63,6,10,30,26,21,25,5,7,83,39,24,26,2,1103.01,Suffolk County,Massachusetts
1500000US250251104011,1007,244,38,44,47,47,62,51,126,94,81,80,140,79,126,64,80,46,48,38,96,71,40,63,37,45,79,49,7,14,1,1104.01,Suffolk County,Massachusetts
1500000US250251104012,758,221,0,14,19,28,25,33,155,105,26,33,91,52,152,90,90,66,36,42,111,101,16,24,9,21,19,27,9,15,2,1104.01,Suffolk County,Massachusetts
1500000US250251104031,403,211,0,14,0,14,47,52,82,62,15,17,3,5,37,36,73,90,0,14,44,56,32,44,0,14,31,46,39,44,1,1104.03,Suffolk County,Massachusetts
1500000US250251104032,378,158,7,12,0,14,21,24,71,54,40,35,56,40,22,25,37,35,12,21,0,14,30,35,0,14,28,34,54,40,2,1104.03,Suffolk County,Massachusetts
1500000US250251104033,368,173,16,28,24,38,0,14,8,16,71,68,7,11,61,72,66,64,13,20,15,24,45,56,0,14,0,14,42,59,3,1104.03,Suffolk County,Massachusetts
1500000US250251104034,600,215,0,14,0,14,12,27,9,15,42,35,103,98,170,78,82,65,14,21,70,62,0,14,41,33,57,77,0,14,4,1104.03,Suffolk County,Massachusetts
1500000US250251104035,396,149,9,16,51,78,21,24,34,33,41,42,85,55,24,19,49,45,11,17,29,26,8,12,22,31,12,18,0,14,5,1104.03,Suffolk County,Massachusetts
1500000US250251105011,359,136,0,14,0,14,28,29,28,30,41,39,26,37,28,35,44,35,27,23,55,37,27,42,0,14,43,47,12,20,1,1105.01,Suffolk County,Massachusetts
1500000US250251105012,627,246,26,33,12,19,56,42,5,10,150,206,63,51,95,61,81,54,12,17,11,15,31,38,0,14,46,48,39,58,2,1105.01,Suffolk County,Massachusetts
1500000US250251105013,553,153,0,14,20,28,45,56,13,20,127,64,13,21,66,39,138,80,15,22,51,34,18,26,0,14,26,29,21,23,3,1105.01,Suffolk County,Massachusetts
1500000US250251105021,667,214,0,14,13,19,0,14,77,79,150,100,126,70,31,27,138,87,25,22,17,26,10,16,14,22,18,20,48,53,1,1105.02,Suffolk County,Massachusetts
1500000US250251105022,900,298,0,14,0,14,94,99,19,23,140,86,214,240,25,29,109,71,61,47,84,42,46,38,17,25,10,16,81,74,2,1105.02,Suffolk County,Massachusetts
1500000US250251105023,324,151,40,43,0,14,0,14,0,14,0,14,123,107,40,37,0,14,21,32,12,18,21,23,9,16,26,42,32,49,3,1105.02,Suffolk County,Massachusetts
1500000US250251106011,695,202,0,14,11,18,7,11,38,40,29,28,143,78,239,141,58,54,37,33,79,47,19,16,0,14,26,37,9,15,1,1106.01,Suffolk County,Massachusetts
1500000US250251106012,388,120,0,14,0,14,0,14,18,21,69,45,39,33,85,79,79,46,14,20,54,33,22,19,0,14,8,12,0,14,2,1106.01,Suffolk County,Massachusetts
1500000US250251106071,640,311,0,14,28,40,66,63,21,34,119,139,103,163,124,98,56,58,26,30,81,64,0,14,0,14,0,14,16,25,1,1106.07,Suffolk County,Massachusetts
1500000US250251106072,962,400,0,14,53,82,46,76,0,14,121,161,75,69,69,65,57,58,231,137,71,61,22,36,41,44,69,110,107,79,2,1106.07,Suffolk County,Massachusetts
1500000US250251106073,944,332,103,100,35,54,35,48,125,129,111,94,154,120,126,101,95,81,82,76,57,54,0,14,0,14,21,33,0,14,3,1106.07,Suffolk County,Massachusetts
1500000US250251106074,172,89,0,14,0,14,0,14,8,15,11,21,13,23,21,33,36,42,52,69,31,36,0,14,0,14,0,14,0,14,4,1106.07,Suffolk County,Massachusetts
1500000US250251201031,900,178,6,10,6,8,17,26,65,87,68,64,156,53,123,58,118,39,69,31,134,64,19,17,20,29,81,54,18,16,1,1201.03,Suffolk County,Massachusetts
1500000US250251201041,409,142,0,14,0,14,0,14,23,25,31,26,59,57,28,26,76,76,84,52,54,51,36,40,5,13,6,11,7,12,1,1201.04,Suffolk County,Massachusetts
1500000US250251201042,824,186,16,24,0,14,5,8,34,34,96,53,120,78,122,80,184,84,78,52,69,53,19,25,0,14,77,64,4,8,2,1201.04,Suffolk County,Massachusetts
1500000US250251201051,348,85,1,3,0,14,34,42,16,15,45,38,31,23,64,44,54,35,22,20,35,25,4,8,3,5,20,19,19,19,1,1201.05,Suffolk County,Massachusetts
1500000US250251201052,332,69,0,14,10,11,0,14,24,26,0,14,61,42,73,47,109,56,11,12,6,8,17,20,0,14,21,20,0,14,2,1201.05,Suffolk County,Massachusetts
1500000US250251201053,251,78,0,14,0,14,4,7,25,24,5,12,13,14,19,38,27,30,46,25,46,47,36,55,0,14,21,32,9,16,3,1201.05,Suffolk County,Massachusetts
1500000US250251202011,665,229,0,14,24,36,25,37,18,28,72,61,53,58,69,76,131,76,72,59,78,58,37,40,0,14,45,48,41,45,1,1202.01,Suffolk County,Massachusetts
1500000US250251202012,883,262,0,14,13,22,0,14,0,14,147,119,118,153,155,83,52,47,185,113,95,77,39,37,0,14,21,26,58,82,2,1202.01,Suffolk County,Massachusetts
1500000US250251202013,608,213,0,14,14,20,0,14,47,50,38,51,17,22,141,113,34,54,85,71,91,86,22,25,34,38,70,67,15,24,3,1202.01,Suffolk County,Massachusetts
1500000US250251203011,700,249,53,81,22,29,0,14,45,39,33,40,35,54,112,66,99,79,43,35,91,83,31,45,33,43,71,58,32,50,1,1203.01,Suffolk County,Massachusetts
1500000US250251203012,305,162,20,32,0,14,0,14,14,22,0,14,70,67,43,68,12,19,62,56,35,41,27,30,22,34,0,14,0,14,2,1203.01,Suffolk County,Massachusetts
1500000US250251203013,566,259,0,14,0,14,35,93,65,66,34,36,139,179,44,40,54,56,47,50,36,36,49,55,22,26,12,18,29,47,3,1203.01,Suffolk County,Massachusetts
1500000US250251203014,782,241,46,45,0,14,43,47,74,83,27,26,104,83,83,59,127,81,35,43,162,141,7,12,37,59,23,36,14,24,4,1203.01,Suffolk County,Massachusetts
1500000US250251204001,255,130,0,14,0,14,0,14,0,14,0,14,88,89,11,16,32,30,25,43,56,64,33,47,0,14,10,17,0,14,1,1204,Suffolk County,Massachusetts
1500000US250251204002,401,222,55,58,0,14,0,14,22,35,182,167,0,14,12,25,13,22,77,83,14,24,26,45,0,14,0,14,0,14,2,1204,Suffolk County,Massachusetts
1500000US250251204003,623,168,28,48,25,39,23,38,24,38,32,54,124,95,130,77,44,51,49,59,58,40,0,14,0,14,86,97,0,14,3,1204,Suffolk County,Massachusetts
1500000US250251204004,1067,280,0,14,52,81,0,14,39,46,0,14,334,215,171,120,93,50,136,91,155,115,3,8,23,34,59,51,2,8,4,1204,Suffolk County,Massachusetts
1500000US250251204005,561,343,0,14,20,32,0,14,0,14,0,14,167,166,51,60,22,37,53,44,60,45,75,124,64,98,7,19,42,65,5,1204,Suffolk County,Massachusetts
1500000US250251205001,438,120,30,39,13,18,19,20,25,27,10,15,48,33,54,33,87,43,20,15,37,24,18,19,0,14,28,21,49,36,1,1205,Suffolk County,Massachusetts
1500000US250251205002,376,161,0,14,27,23,0,14,31,34,17,23,93,105,47,40,59,37,32,29,38,38,4,6,12,14,10,15,6,11,2,1205,Suffolk County,Massachusetts
1500000US250251205003,428,121,0,14,14,22,20,22,21,18,29,27,87,37,33,27,38,31,65,40,58,37,18,17,0,14,41,38,4,6,3,1205,Suffolk County,Massachusetts
1500000US250251206001,532,185,6,10,23,30,15,13,0,14,54,47,98,64,33,30,97,51,26,23,79,48,20,31,0,14,73,109,8,13,1,1206,Suffolk County,Massachusetts
1500000US250251206002,346,118,0,14,14,22,0,14,0,14,0,14,54,50,56,38,71,41,76,41,35,25,15,19,8,13,17,16,0,14,2,1206,Suffolk County,Massachusetts
1500000US250251206003,423,173,0,14,19,27,0,14,0,14,62,52,69,49,88,61,39,43,29,33,38,37,9,14,0,14,63,81,7,12,3,1206,Suffolk County,Massachusetts
1500000US250251207001,490,130,0,14,19,20,2,16,27,29,0,14,74,48,51,28,133,69,66,47,56,35,14,16,0,14,30,24,18,27,1,1207,Suffolk County,Massachusetts
1500000US250251207002,555,164,0,14,11,19,46,28,44,42,51,41,95,49,56,31,80,95,76,43,65,36,15,22,0,14,9,13,7,12,2,1207,Suffolk County,Massachusetts
1500000US250251301011,875,274,15,27,24,41,0,14,63,58,29,35,240,270,17,30,158,117,105,98,47,53,15,23,0,14,72,57,90,82,1,1301.01,Suffolk County,Massachusetts
1500000US250251301012,200,123,16,23,0,14,0,14,0,14,0,14,49,62,43,39,0,14,77,76,0,14,0,14,0,14,15,26,0,14,2,1301.01,Suffolk County,Massachusetts
1500000US250251301013,459,256,51,73,0,14,29,36,0,14,28,42,38,41,0,14,81,88,14,24,96,78,0,14,0,14,32,49,90,80,3,1301.01,Suffolk County,Massachusetts
1500000US250251301014,271,127,15,26,0,14,0,14,38,45,15,23,73,57,81,58,14,21,0,14,15,26,0,14,0,14,20,33,0,14,4,1301.01,Suffolk County,Massachusetts
1500000US250251301015,480,197,18,29,16,25,0,14,17,26,18,28,140,109,61,48,67,58,21,32,62,68,0,14,33,38,27,43,0,14,5,1301.01,Suffolk County,Massachusetts
1500000US250251301016,523,224,0,14,0,14,0,14,47,35,15,24,128,81,122,181,160,104,51,50,0,14,0,14,0,14,0,14,0,14,6,1301.01,Suffolk County,Massachusetts
1500000US250251302001,259,144,6,9,0,14,4,9,0,14,27,30,20,34,52,40,95,114,3,6,20,22,0,14,0,14,17,26,15,21,1,1302,Suffolk County,Massachusetts
1500000US250251302002,204,120,11,18,0,14,0,14,0,14,55,64,20,30,19,22,49,78,19,21,0,14,0,14,7,10,9,13,15,23,2,1302,Suffolk County,Massachusetts
1500000US250251302003,832,213,15,24,0,14,0,14,146,138,74,50,106,74,133,73,79,49,112,89,71,51,49,50,0,14,27,20,20,18,3,1302,Suffolk County,Massachusetts
1500000US250251302004,215,102,0,14,26,30,0,14,33,28,54,64,18,22,14,16,31,35,22,20,0,14,0,14,0,14,0,14,17,19,4,1302,Suffolk County,Massachusetts
1500000US250251302005,292,117,10,15,0,14,8,13,60,86,13,16,56,56,41,33,43,43,4,7,39,40,2,6,0,14,16,20,0,14,5,1302,Suffolk County,Massachusetts
1500000US250251303001,229,107,0,14,6,9,0,14,0,14,6,12,23,26,42,39,49,47,21,24,23,24,18,20,0,14,20,25,21,41,1,1303,Suffolk County,Massachusetts
1500000US250251303002,529,153,0,14,10,17,24,37,90,79,8,12,146,76,57,48,64,36,58,43,48,41,19,24,0,14,0,14,5,9,2,1303,Suffolk County,Massachusetts
1500000US250251303003,231,119,0,14,0,14,8,14,16,20,39,44,20,22,0,14,77,69,18,22,7,11,10,15,0,14,10,16,26,29,3,1303,Suffolk County,Massachusetts
1500000US250251303004,237,98,23,33,0,14,5,9,6,10,41,33,31,28,70,48,22,27,0,14,0,14,0,14,0,14,26,30,13,21,4,1303,Suffolk County,Massachusetts
1500000US250251303005,444,195,0,14,0,14,0,14,0,14,40,38,0,14,81,66,35,36,130,98,78,87,0,14,0,14,16,19,64,57,5,1303,Suffolk County,Massachusetts
1500000US250251304021,633,259,52,75,0,14,23,35,141,95,0,14,85,76,56,50,71,83,0,14,16,27,33,46,0,14,122,104,34,36,1,1304.02,Suffolk County,Massachusetts
1500000US250251304022,812,723,0,14,0,14,0,14,158,243,68,66,0,14,7,11,71,60,78,76,30,30,14,22,0,14,386,467,0,14,2,1304.02,Suffolk County,Massachusetts
1500000US250251304023,183,93,0,14,0,14,0,14,19,31,18,30,57,51,38,42,0,14,33,39,0,14,10,16,0,14,0,14,8,14,3,1304.02,Suffolk County,Massachusetts
1500000US250251304024,597,208,0,14,0,14,73,60,37,43,34,40,98,73,128,78,104,77,37,42,16,27,0,14,19,30,51,63,0,14,4,1304.02,Suffolk County,Massachusetts
1500000US250251304041,1031,268,7,11,86,137,61,47,14,24,96,88,322,152,71,51,52,35,83,61,44,42,0,14,48,38,92,74,55,50,1,1304.04,Suffolk County,Massachusetts
1500000US250251304042,519,165,9,19,0,14,9,16,29,28,20,27,171,89,33,42,131,75,12,19,30,27,0,14,0,14,56,50,19,20,2,1304.04,Suffolk County,Massachusetts
1500000US250251304061,978,314,0,14,0,14,70,88,0,14,40,66,45,46,0,14,247,146,0,14,180,194,0,14,0,14,244,155,152,122,1,1304.06,Suffolk County,Massachusetts
1500000US250251304062,1124,338,0,14,52,85,17,28,152,141,177,127,302,205,28,31,37,44,33,41,128,123,0,14,19,31,18,31,161,140,2,1304.06,Suffolk County,Massachusetts
1500000US250251304063,120,95,0,14,0,14,0,14,0,14,25,39,9,13,6,10,0,14,24,43,41,55,0,14,0,14,15,28,0,14,3,1304.06,Suffolk County,Massachusetts
1500000US250251401021,608,220,53,56,25,23,9,16,15,24,98,73,87,82,103,107,27,32,39,48,8,12,0,14,0,14,68,74,76,90,1,1401.02,Suffolk County,Massachusetts
1500000US250251401022,509,192,0,14,35,48,2,7,128,81,61,70,129,82,18,20,17,21,26,29,46,63,0,14,0,14,11,17,36,48,2,1401.02,Suffolk County,Massachusetts
1500000US250251401023,603,173,0,14,10,15,0,14,117,99,86,59,91,63,66,54,54,36,34,34,52,54,0,14,0,14,62,69,31,41,3,1401.02,Suffolk County,Massachusetts
1500000US250251401024,677,270,7,11,0,14,31,51,79,40,79,65,132,98,28,34,14,19,29,35,138,72,36,45,0,14,48,49,56,55,4,1401.02,Suffolk County,Massachusetts
1500000US250251401051,1034,244,55,48,11,13,38,51,145,123,121,79,167,85,42,45,83,45,51,39,101,84,50,34,21,24,55,80,94,61,1,1401.05,Suffolk County,Massachusetts
1500000US250251401052,443,324,0,14,3,16,18,29,76,90,36,36,14,59,33,38,76,86,0,14,13,18,18,29,96,130,0,14,60,83,2,1401.05,Suffolk County,Massachusetts
1500000US250251401061,725,220,36,37,9,14,9,16,46,28,21,25,85,84,159,114,110,64,59,42,62,41,0,14,22,23,51,40,56,45,1,1401.06,Suffolk County,Massachusetts
1500000US250251401062,123,65,0,14,10,15,0,14,9,12,0,14,29,32,0,14,6,8,31,31,0,14,12,20,0,14,9,14,17,27,2,1401.06,Suffolk County,Massachusetts
1500000US250251401071,954,231,39,32,31,43,138,100,52,41,158,69,87,43,68,38,66,45,55,45,41,31,7,11,86,100,71,54,55,46,1,1401.07,Suffolk County,Massachusetts
1500000US250251401072,397,118,12,16,15,25,26,30,72,56,62,44,34,27,28,28,30,36,8,12,41,47,0,14,18,27,18,21,33,50,2,1401.07,Suffolk County,Massachusetts
1500000US250251402011,694,264,65,72,59,89,25,28,92,49,5,7,84,69,52,37,69,52,36,58,16,25,17,19,8,27,114,130,52,59,1,1402.01,Suffolk County,Massachusetts
1500000US250251402012,570,140,52,42,36,28,49,40,53,50,33,27,103,67,64,45,10,12,0,14,27,27,44,47,13,16,27,27,59,53,2,1402.01,Suffolk County,Massachusetts
1500000US250251402021,358,189,0,14,9,15,0,14,36,34,55,70,79,110,0,14,33,30,12,23,58,58,0,14,0,14,76,70,0,14,1,1402.02,Suffolk County,Massachusetts
1500000US250251402022,638,235,0,14,13,21,0,14,34,56,23,36,159,129,27,45,85,77,0,14,49,63,141,98,0,14,13,19,94,80,2,1402.02,Suffolk County,Massachusetts
1500000US250251402023,247,136,18,27,45,65,19,33,15,23,27,37,51,59,8,15,3,19,13,21,16,28,11,22,0,14,21,37,0,14,3,1402.02,Suffolk County,Massachusetts
1500000US250251402024,1257,458,114,100,106,131,6,12,73,65,109,104,76,76,11,19,399,334,57,51,30,35,0,14,0,14,176,106,100,86,4,1402.02,Suffolk County,Massachusetts
1500000US250251402025,520,222,21,40,0,14,24,50,53,80,16,27,109,86,162,100,29,58,0,14,64,53,3,7,0,14,18,33,21,51,5,1402.02,Suffolk County,Massachusetts
1500000US250251403001,527,407,53,83,0,14,0,14,69,81,109,108,5,18,0,14,0,14,211,304,0,14,0,14,0,14,80,87,0,14,1,1403,Suffolk County,Massachusetts
1500000US250251403002,212,254,0,14,0,14,92,143,0,14,0,14,0,14,67,109,15,30,0,14,38,60,0,14,0,14,0,14,0,14,2,1403,Suffolk County,Massachusetts
1500000US250251403003,979,437,247,280,0,14,0,14,86,129,192,214,46,46,74,118,79,76,32,55,0,14,183,201,0,14,0,14,40,64,3,1403,Suffolk County,Massachusetts
1500000US250251403004,334,224,0,14,0,14,0,14,10,20,42,70,65,81,0,14,0,14,28,48,53,105,0,14,0,14,84,107,52,59,4,1403,Suffolk County,Massachusetts
1500000US250251403005,729,504,145,152,66,80,0,14,101,154,0,14,106,130,76,120,0,14,0,14,104,162,0,14,0,14,131,166,0,14,5,1403,Suffolk County,Massachusetts
1500000US250251403006,582,321,58,91,0,14,24,46,167,165,0,14,49,64,149,132,0,14,0,14,60,98,14,24,26,43,35,63,0,14,6,1403,Suffolk County,Massachusetts
1500000US250251404001,190,156,0,14,34,54,0,14,75,83,0,14,36,60,0,14,0,14,0,14,0,14,0,14,0,14,45,60,0,14,1,1404,Suffolk County,Massachusetts
1500000US250251404002,545,224,0,14,0,14,0,14,100,101,0,14,141,135,138,107,31,47,0,14,25,42,0,14,0,14,82,86,28,50,2,1404,Suffolk County,Massachusetts
1500000US250251404003,257,183,0,14,0,14,0,14,14,22,0,14,11,19,58,90,0,14,0,14,48,81,73,92,0,14,53,83,0,14,3,1404,Suffolk County,Massachusetts
1500000US250251404004,110,105,0,14,0,14,0,14,0,14,0,14,53,69,0,14,21,38,36,58,0,14,0,14,0,14,0,14,0,14,4,1404,Suffolk County,Massachusetts
1500000US250251404005,1034,447,0,14,91,101,22,36,0,14,35,59,474,256,20,43,179,198,71,57,79,77,0,14,0,14,48,69,15,33,5,1404,Suffolk County,Massachusetts
1500000US250251404006,1063,487,0,14,0,14,0,14,164,116,86,108,323,270,72,72,80,94,0,14,10,16,0,14,122,142,206,193,0,14,6,1404,Suffolk County,Massachusetts
1500000US250251404007,937,356,73,99,94,119,16,36,99,148,0,14,204,127,84,90,123,129,20,32,0,14,63,106,19,34,102,100,40,64,7,1404,Suffolk County,Massachusetts
1500000US250251601021,545,226,71,54,0,14,0,14,107,95,127,83,88,56,0,14,36,58,47,40,60,50,0,14,0,14,9,16,0,14,1,1601.02,Suffolk County,Massachusetts
1500000US250251601022,379,214,7,18,32,41,51,73,35,54,178,120,24,37,43,62,9,22,0,14,0,14,0,14,0,14,0,14,0,14,2,1601.02,Suffolk County,Massachusetts
1500000US250251601023,465,205,71,65,73,59,0,14,104,82,9,40,42,65,0,14,63,58,0,14,11,17,28,51,43,50,21,37,0,14,3,1601.02,Suffolk County,Massachusetts
1500000US250251601024,164,162,0,14,0,14,0,14,61,100,0,14,14,24,16,26,0,14,0,14,42,50,0,14,0,14,14,25,17,27,4,1601.02,Suffolk County,Massachusetts
1500000US250251601031,544,340,0,14,17,25,168,179,109,174,68,81,29,44,29,44,0,14,0,14,20,25,19,29,38,57,30,46,17,25,1,1601.03,Suffolk County,Massachusetts
1500000US250251601032,421,337,69,106,36,40,0,14,9,16,27,55,14,28,26,51,0,14,0,14,0,14,0,14,0,14,98,112,142,180,2,1601.03,Suffolk County,Massachusetts
1500000US250251601033,359,233,102,91,0,14,0,14,16,27,0,14,121,76,17,29,0,14,0,14,0,14,73,89,0,14,0,14,30,48,3,1601.03,Suffolk County,Massachusetts
1500000US250251601034,251,200,53,70,0,14,16,27,24,42,0,14,42,65,0,14,85,108,0,14,0,14,31,48,0,14,0,14,0,14,4,1601.03,Suffolk County,Massachusetts
1500000US250251602001,564,329,18,29,41,54,243,270,0,14,0,14,26,42,71,85,15,26,0,14,21,34,18,28,0,14,68,66,43,67,1,1602,Suffolk County,Massachusetts
1500000US250251602002,570,265,23,39,0,14,7,10,73,49,0,14,125,141,6,23,81,68,8,25,59,41,63,86,0,14,10,21,115,117,2,1602,Suffolk County,Massachusetts
1500000US250251602003,434,238,54,58,0,14,18,25,33,37,34,45,0,14,0,14,23,40,49,56,64,67,6,13,0,14,139,139,14,19,3,1602,Suffolk County,Massachusetts
1500000US250251602004,223,111,0,14,0,14,0,14,0,14,0,14,51,50,0,14,30,47,45,53,26,28,58,52,0,14,13,18,0,14,4,1602,Suffolk County,Massachusetts
1500000US250251603001,313,110,0,14,0,14,6,10,6,10,7,10,18,21,35,35,126,85,12,19,17,20,0,14,0,14,46,65,40,40,1,1603,Suffolk County,Massachusetts
1500000US250251603002,644,153,0,14,0,14,32,33,33,33,42,38,99,60,112,60,105,72,21,21,70,57,32,41,0,14,55,49,43,34,2,1603,Suffolk County,Massachusetts
1500000US250251604001,386,184,61,57,67,76,0,14,33,47,62,61,29,43,32,30,19,26,0,14,17,26,0,14,30,43,36,38,0,14,1,1604,Suffolk County,Massachusetts
1500000US250251604002,258,134,22,27,66,67,0,14,31,35,33,45,14,21,0,14,0,14,42,68,23,34,0,14,0,14,27,36,0,14,2,1604,Suffolk County,Massachusetts
1500000US250251604003,529,151,18,29,0,14,21,31,37,37,29,35,76,56,47,35,106,70,71,54,88,55,24,38,0,14,0,14,12,18,3,1604,Suffolk County,Massachusetts
1500000US250251604004,404,180,0,14,19,29,25,35,93,72,13,25,12,21,0,14,26,31,19,32,48,48,0,14,8,12,112,68,29,48,4,1604,Suffolk County,Massachusetts
1500000US250251605011,1250,501,95,89,26,39,75,72,89,85,182,149,68,64,166,168,104,87,10,19,85,104,141,87,0,14,37,39,172,113,1,1605.01,Suffolk County,Massachusetts
1500000US250251605012,726,332,110,102,0,14,0,14,149,128,39,48,208,146,0,14,92,76,0,14,56,62,72,73,0,14,0,14,0,14,2,1605.01,Suffolk County,Massachusetts
1500000US250251605013,811,579,83,120,59,87,148,213,57,70,183,219,128,113,0,14,30,51,0,14,0,14,0,14,13,23,68,87,42,48,3,1605.01,Suffolk County,Massachusetts
1500000US250251605014,207,124,0,14,29,46,0,14,55,58,0,14,38,48,0,14,0,14,0,14,11,19,0,14,0,14,39,56,35,56,4,1605.01,Suffolk County,Massachusetts
1500000US250251605015,178,130,0,14,0,14,0,14,32,38,41,44,84,118,0,14,21,24,0,14,0,14,0,14,0,14,0,14,0,14,5,1605.01,Suffolk County,Massachusetts
1500000US250251605021,560,328,111,124,88,89,53,81,50,45,157,153,52,53,0,14,30,43,0,14,0,14,0,14,0,14,19,32,0,14,1,1605.02,Suffolk County,Massachusetts
1500000US250251605022,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,0,14,2,1605.02,Suffolk County,Massachusetts
