Geography,Total Estimate,Total Margin of Error,Estimate - 12:00 a.m. to 4:59 a.m.,Margin of Error - 12:00 a.m. to 4:59 a.m.,Estimate - 5:00 a.m. to 5:29 a.m.,Margin of Error - 5:00 a.m. to 5:29 a.m.,Estimate - 5:30 a.m. to 5:59 a.m.,Margin of Error - 5:30 a.m. to 5:59 a.m.,Estimate - 6:00 a.m. to 6:29 a.m.,Margin of Error - 6:00 a.m. to 6:29 a.m.,Estimate - 6:30 a.m. to 6:59 a.m.,Margin of Error - 6:30 a.m. to 6:59 a.m.,Estimate - 7:00 a.m. to 7:29 a.m.,Margin of Error - 7:00 a.m. to 7:29 a.m.,Estimate - 7:30 a.m. to 7:59 a.m.,Margin of Error - 7:30 a.m. to 7:59 a.m.,Estimate - 8:00 a.m. to 8:29 a.m.,Margin of Error - 8:00 a.m. to 8:29 a.m.,Estimate - 8:30 a.m. to 8:59 a.m.,Margin of Error - 8:30 a.m. to 8:59 a.m.,Estimate - 9:00 a.m. to 9:59 a.m.,Margin of Error - 9:00 a.m. to 9:59 a.m.,Estimate - 10:00 a.m. to 10:59 a.m.,Margin of Error - 10:00 a.m. to 10:59 a.m.,Estimate - 11:00 a.m. to 11:59 a.m.,Margin of Error - 11:00 a.m. to 11:59 a.m.,Estimate - 12:00 p.m. to 3:59 p.m.,Margin of Error - 12:00 p.m. to 3:59 p.m.,Estimate - 4:00 p.m. to 11:59 p.m.,Margin of Error - 4:00 p.m. to 11:59 p.m.,Block Group,Census Tract,County,State
1500000US250250821003,760,215,51,62,26,33,0,12,87,66,44,57,52,41,148,84,41,35,28,33,53,60,7,12,0,12,52,63,171,94,3,821,Suffolk County,Massachusetts
1500000US250250901001,543,179,0,12,15,24,23,28,26,26,39,41,78,60,70,64,72,53,25,30,30,35,10,17,58,53,71,52,26,31,1,901,Suffolk County,Massachusetts
1500000US250250901002,315,164,46,51,0,12,67,47,18,28,31,33,24,38,0,12,34,39,0,12,27,29,0,12,4,8,52,76,12,15,2,901,Suffolk County,Massachusetts
1500000US250250901003,395,160,0,12,19,31,0,12,0,12,58,45,41,44,24,27,121,81,10,15,12,19,73,88,0,12,0,12,37,41,3,901,Suffolk County,Massachusetts
1500000US250250901004,387,132,0,12,9,15,28,39,0,12,47,45,65,49,21,23,0,12,10,16,50,46,4,8,0,12,99,60,54,46,4,901,Suffolk County,Massachusetts
1500000US250250901005,174,109,0,12,20,32,13,19,20,29,12,20,40,66,0,12,15,23,0,12,22,25,0,12,0,12,0,12,32,42,5,901,Suffolk County,Massachusetts
1500000US250250902001,248,87,0,12,6,9,0,12,11,15,39,34,34,29,4,8,55,53,0,12,8,13,22,22,0,12,11,16,58,50,1,902,Suffolk County,Massachusetts
1500000US250250902002,245,93,21,24,28,31,18,22,0,12,0,12,37,31,5,8,20,30,20,31,19,24,12,20,0,12,32,34,33,28,2,902,Suffolk County,Massachusetts
1500000US250250902003,326,112,19,31,68,46,8,13,41,32,24,19,73,39,25,32,0,12,0,12,6,11,0,12,23,26,31,25,8,13,3,902,Suffolk County,Massachusetts
1500000US250250903001,311,150,0,12,59,47,46,53,39,42,64,76,7,11,25,30,30,47,14,22,0,12,0,12,0,12,11,17,16,25,1,903,Suffolk County,Massachusetts
1500000US250250903002,638,219,12,19,57,48,47,56,98,63,76,62,52,57,52,69,24,26,52,67,28,45,0,12,0,12,62,53,78,73,2,903,Suffolk County,Massachusetts
1500000US250250903003,233,144,29,39,26,40,0,12,39,50,16,27,0,12,0,12,56,43,0,12,0,12,9,14,0,12,0,12,58,58,3,903,Suffolk County,Massachusetts
1500000US250250904001,161,102,8,15,22,34,0,12,9,14,15,23,18,19,0,12,0,12,9,14,30,33,0,12,0,12,24,26,26,29,1,904,Suffolk County,Massachusetts
1500000US250250904002,379,150,81,82,48,48,0,12,42,63,16,17,25,31,8,14,26,40,14,21,29,47,11,23,0,12,65,57,14,22,2,904,Suffolk County,Massachusetts
1500000US250250904003,199,95,11,20,0,12,0,12,28,29,14,23,28,32,21,37,17,27,0,12,7,12,7,12,0,12,30,26,36,33,3,904,Suffolk County,Massachusetts
1500000US250250904004,395,145,15,30,0,12,13,26,54,44,0,12,49,47,20,31,108,56,0,12,47,50,12,31,0,12,65,75,12,23,4,904,Suffolk County,Massachusetts
1500000US250250906001,442,160,11,17,0,12,0,12,32,31,29,24,159,116,60,41,6,8,11,16,29,26,21,26,0,12,35,37,49,34,1,906,Suffolk County,Massachusetts
1500000US250250906002,578,163,35,33,27,26,12,18,71,48,68,35,90,51,23,21,47,49,16,11,46,42,0,12,0,12,119,63,24,27,2,906,Suffolk County,Massachusetts
1500000US250250907001,825,222,0,12,41,46,6,11,26,32,28,31,57,49,82,64,117,89,53,33,101,102,159,200,20,30,120,65,15,19,1,907,Suffolk County,Massachusetts
1500000US250250907002,630,209,50,49,38,38,35,36,0,12,27,24,94,56,114,68,159,106,38,28,29,28,0,12,15,18,21,22,10,16,2,907,Suffolk County,Massachusetts
1500000US250250907003,646,222,18,21,45,45,10,17,134,133,60,48,113,68,57,39,64,34,17,20,34,41,0,12,0,12,94,105,0,12,3,907,Suffolk County,Massachusetts
1500000US250250907004,420,177,0,12,0,12,0,12,9,16,16,26,71,59,96,109,85,65,39,38,0,12,9,15,0,12,22,36,73,56,4,907,Suffolk County,Massachusetts
1500000US250250909011,627,169,15,22,24,28,8,13,0,12,27,32,44,36,14,16,106,62,35,26,65,46,83,64,40,61,71,59,95,72,1,909.01,Suffolk County,Massachusetts
1500000US250250909012,813,206,0,12,0,12,0,12,36,29,52,41,136,68,21,27,301,132,48,35,91,75,0,12,9,14,99,73,20,23,2,909.01,Suffolk County,Massachusetts
1500000US250250910011,326,145,44,66,8,13,0,12,26,32,6,13,74,52,8,11,46,53,0,12,95,68,8,12,0,12,0,12,11,17,1,910.01,Suffolk County,Massachusetts
1500000US250250910012,335,211,0,12,0,12,6,10,12,11,43,45,0,12,33,32,141,120,34,37,14,22,0,12,0,12,46,58,6,10,2,910.01,Suffolk County,Massachusetts
1500000US250250910013,397,140,0,12,0,12,11,17,39,35,25,24,42,28,20,26,98,54,21,20,31,26,21,21,0,12,89,99,0,12,3,910.01,Suffolk County,Massachusetts
1500000US250250910014,607,141,0,12,37,55,16,28,0,12,78,61,109,73,26,26,68,49,45,38,80,69,29,26,24,37,32,25,63,56,4,910.01,Suffolk County,Massachusetts
1500000US250250911001,955,291,14,21,40,36,49,51,102,65,60,47,176,86,69,59,72,50,113,80,66,44,112,94,0,12,67,56,15,28,1,911,Suffolk County,Massachusetts
1500000US250250911002,602,196,16,24,0,12,0,12,61,58,100,76,126,81,68,52,50,52,26,28,55,40,48,62,0,12,31,38,21,22,2,911,Suffolk County,Massachusetts
1500000US250250911003,526,185,0,12,9,16,0,12,59,42,182,175,22,23,42,31,50,48,30,33,63,67,29,38,0,12,22,27,18,21,3,911,Suffolk County,Massachusetts
1500000US250250911004,291,146,31,48,6,11,0,12,35,37,16,19,50,49,74,63,56,40,0,12,11,19,0,12,0,12,0,12,12,18,4,911,Suffolk County,Massachusetts
1500000US250250911005,444,172,13,22,10,16,0,12,48,52,17,19,68,65,43,42,134,92,54,54,41,35,1,7,1,11,14,23,0,12,5,911,Suffolk County,Massachusetts
1500000US250250912001,603,163,9,17,26,28,30,40,28,45,37,34,124,65,87,79,69,57,27,27,76,48,6,10,18,23,19,26,47,39,1,912,Suffolk County,Massachusetts
1500000US250250912002,762,231,0,12,87,57,105,122,35,30,33,24,141,94,152,103,29,27,17,18,53,51,9,14,0,12,48,36,53,47,2,912,Suffolk County,Massachusetts
1500000US250250912003,229,109,14,23,10,17,10,16,25,28,0,12,16,26,76,69,0,12,9,15,18,19,19,20,19,26,13,17,0,12,3,912,Suffolk County,Massachusetts
1500000US250250913001,759,164,42,35,74,61,38,33,74,44,14,13,65,50,20,22,43,34,40,30,80,51,54,55,54,61,115,81,46,38,1,913,Suffolk County,Massachusetts
1500000US250250913002,411,117,8,12,12,20,6,10,61,48,19,17,72,55,43,37,67,50,16,18,57,34,7,11,16,27,17,14,10,17,2,913,Suffolk County,Massachusetts
1500000US250250914001,631,153,0,12,16,17,44,29,55,34,92,47,67,47,10,11,115,78,41,27,93,60,12,19,0,12,30,24,56,37,1,914,Suffolk County,Massachusetts
1500000US250250914002,384,121,15,20,17,19,29,44,77,48,0,12,27,21,11,12,6,10,7,11,18,21,20,29,30,29,79,74,48,37,2,914,Suffolk County,Massachusetts
1500000US250250915001,958,208,6,11,24,26,7,11,111,74,76,57,60,46,240,105,62,52,55,49,40,40,13,21,29,26,75,55,160,121,1,915,Suffolk County,Massachusetts
1500000US250250915002,674,195,28,32,34,35,0,12,38,47,7,11,82,58,107,81,140,91,18,21,91,74,21,27,13,19,60,53,35,39,2,915,Suffolk County,Massachusetts
1500000US250250915003,474,206,6,10,0,12,0,12,55,83,42,33,42,35,17,28,89,64,42,38,9,14,9,14,17,27,102,73,44,40,3,915,Suffolk County,Massachusetts
1500000US250250916001,627,172,6,9,4,7,18,27,8,13,48,51,128,107,47,56,154,68,74,55,17,24,0,12,54,84,7,12,62,52,1,916,Suffolk County,Massachusetts
1500000US250250916002,718,300,27,32,0,12,0,12,4,8,87,95,50,54,24,39,96,75,12,19,113,94,0,12,54,69,69,72,182,138,2,916,Suffolk County,Massachusetts
1500000US250250916003,77,43,0,12,0,12,0,12,21,20,7,13,7,14,0,12,0,12,17,21,0,12,0,12,0,12,0,12,25,27,3,916,Suffolk County,Massachusetts
1500000US250250917001,589,136,66,46,26,28,42,40,33,25,22,17,84,49,27,28,66,47,14,22,23,24,0,12,26,31,97,61,63,41,1,917,Suffolk County,Massachusetts
1500000US250250917002,486,199,27,21,37,42,6,8,77,70,25,29,98,96,22,21,22,25,0,12,17,22,28,33,0,12,69,65,58,54,2,917,Suffolk County,Massachusetts
1500000US250250917003,462,138,17,25,41,36,9,11,67,50,27,37,66,46,22,20,16,25,0,12,73,56,30,46,0,12,47,42,47,47,3,917,Suffolk County,Massachusetts
1500000US250250918001,513,178,2,4,9,16,22,34,115,74,30,36,62,55,75,62,23,42,0,12,56,64,23,36,0,12,96,72,0,12,1,918,Suffolk County,Massachusetts
1500000US250250918002,476,239,0,12,0,12,0,12,146,98,28,40,58,61,23,33,32,40,8,14,22,26,89,87,32,42,0,12,38,47,2,918,Suffolk County,Massachusetts
1500000US250250918003,555,255,0,12,0,12,18,20,156,88,68,61,61,48,30,37,0,12,0,12,10,17,87,76,0,12,33,39,92,105,3,918,Suffolk County,Massachusetts
1500000US250250919001,423,156,0,12,0,12,18,30,50,48,26,40,58,44,44,43,114,97,22,35,13,19,10,14,0,12,12,19,56,49,1,919,Suffolk County,Massachusetts
1500000US250250919002,346,178,0,12,0,12,9,14,41,37,33,40,88,85,2,18,75,84,33,31,0,12,0,12,7,11,1,13,57,43,2,919,Suffolk County,Massachusetts
1500000US250250919003,576,263,39,49,37,41,51,81,97,81,46,38,53,45,48,57,9,15,28,44,11,17,10,15,37,29,71,42,39,33,3,919,Suffolk County,Massachusetts
1500000US250250919004,362,151,12,17,39,35,38,45,35,38,47,42,44,45,69,49,32,36,10,15,0,12,11,16,0,12,17,29,8,13,4,919,Suffolk County,Massachusetts
1500000US250250920001,621,159,12,19,20,31,113,75,18,15,24,29,82,55,11,19,57,43,23,31,43,45,26,40,25,34,51,45,116,117,1,920,Suffolk County,Massachusetts
1500000US250250920002,736,230,37,57,16,25,18,27,144,92,23,24,31,29,15,25,145,95,20,24,64,48,83,66,0,12,100,92,40,44,2,920,Suffolk County,Massachusetts
1500000US250250920003,547,228,45,68,15,27,49,39,125,150,72,80,60,74,8,13,45,44,10,16,0,12,28,31,30,47,47,60,13,22,3,920,Suffolk County,Massachusetts
1500000US250250920004,541,187,28,32,16,26,30,48,32,25,127,67,58,46,34,30,97,66,0,12,29,32,0,12,0,12,39,37,51,52,4,920,Suffolk County,Massachusetts
1500000US250250921011,789,327,0,12,75,110,0,12,30,50,79,86,237,192,108,100,41,65,16,28,47,61,24,32,0,12,3,12,129,150,1,921.01,Suffolk County,Massachusetts
1500000US250250921012,884,390,0,12,178,219,13,21,62,98,93,113,123,104,82,73,64,91,27,44,137,115,33,40,0,12,72,76,0,12,2,921.01,Suffolk County,Massachusetts
1500000US250250921013,243,121,0,12,0,12,42,50,0,12,0,12,24,36,0,12,70,65,62,59,27,41,0,12,0,12,18,29,0,12,3,921.01,Suffolk County,Massachusetts
1500000US250250921014,402,186,0,12,51,58,5,15,25,36,81,79,40,51,17,25,68,77,0,12,74,74,0,12,26,42,15,25,0,12,4,921.01,Suffolk County,Massachusetts
1500000US250250921015,899,293,31,37,28,33,90,143,61,110,59,64,117,90,99,82,17,27,134,105,56,58,13,22,0,12,152,101,42,53,5,921.01,Suffolk County,Massachusetts
1500000US250250922001,393,165,0,12,0,12,44,39,43,39,22,27,55,47,16,23,75,57,15,18,31,38,18,30,0,12,31,28,43,39,1,922,Suffolk County,Massachusetts
1500000US250250922002,402,216,22,30,5,16,0,12,38,55,54,58,23,44,119,104,0,12,33,38,0,12,0,12,0,12,62,59,46,45,2,922,Suffolk County,Massachusetts
1500000US250250922003,369,160,0,12,0,12,0,12,28,33,68,63,93,79,28,31,8,12,25,44,31,29,0,12,0,12,74,95,14,25,3,922,Suffolk County,Massachusetts
1500000US250250922004,250,118,0,12,8,12,13,21,37,35,20,22,78,65,18,29,0,12,14,21,28,44,7,10,0,12,0,12,27,44,4,922,Suffolk County,Massachusetts
1500000US250250923001,281,100,1,4,12,18,0,12,0,12,22,25,26,34,13,16,42,24,48,45,44,29,8,12,1,2,19,19,45,51,1,923,Suffolk County,Massachusetts
1500000US250250923002,345,234,49,57,64,70,5,8,35,52,65,57,37,37,11,17,16,17,0,12,18,29,11,12,1,8,0,12,33,29,2,923,Suffolk County,Massachusetts
1500000US250250923003,556,159,59,65,68,48,20,22,55,38,14,17,51,45,73,41,52,32,0,12,34,44,12,19,5,8,52,54,61,41,3,923,Suffolk County,Massachusetts
1500000US250250923004,222,84,0,12,5,8,0,12,0,12,18,29,37,32,0,12,34,37,10,16,20,23,32,40,0,12,23,17,43,33,4,923,Suffolk County,Massachusetts
1500000US250250924001,215,125,0,12,0,12,0,12,35,53,16,26,64,72,0,12,18,21,0,12,0,12,10,17,0,12,27,33,45,51,1,924,Suffolk County,Massachusetts
1500000US250250924002,520,204,9,19,38,62,141,123,38,39,0,12,60,60,60,59,40,51,69,76,10,22,0,12,0,12,55,65,0,12,2,924,Suffolk County,Massachusetts
1500000US250250924003,637,232,0,12,0,12,0,12,3,9,42,39,24,35,100,77,167,106,37,47,45,53,16,25,24,38,39,46,140,109,3,924,Suffolk County,Massachusetts
1500000US250250924004,332,138,12,21,0,12,0,12,33,38,52,65,37,46,0,12,86,68,0,12,40,48,0,12,20,27,12,19,40,58,4,924,Suffolk County,Massachusetts
1500000US250250924005,375,286,78,101,0,12,0,12,0,12,113,123,0,12,0,12,0,12,0,12,117,92,22,36,0,12,1,28,44,56,5,924,Suffolk County,Massachusetts
1500000US250251001001,92,85,0,12,0,12,0,12,0,12,0,12,0,12,39,37,0,12,15,19,23,37,0,12,0,12,15,19,0,12,1,1001,Suffolk County,Massachusetts
1500000US250251001002,474,209,53,51,55,65,11,18,0,12,40,47,55,43,8,12,81,60,34,41,0,12,0,12,18,30,91,73,28,34,2,1001,Suffolk County,Massachusetts
1500000US250251001003,466,249,0,12,19,30,69,90,30,31,8,12,64,62,18,29,36,34,23,26,29,47,10,17,0,12,139,153,21,33,3,1001,Suffolk County,Massachusetts
1500000US250251001004,418,170,62,57,31,42,0,12,31,37,2,4,33,39,43,40,45,56,32,42,12,18,17,25,0,12,20,27,90,69,4,1001,Suffolk County,Massachusetts
1500000US250251001005,246,147,12,19,0,12,0,12,30,35,73,82,0,12,14,22,18,28,0,12,53,50,0,12,0,12,31,37,15,24,5,1001,Suffolk County,Massachusetts
1500000US250251001006,371,141,17,28,27,43,32,35,69,64,28,45,20,32,0,12,49,56,9,14,23,37,26,41,0,12,57,63,14,21,6,1001,Suffolk County,Massachusetts
1500000US250251001007,335,184,19,30,0,12,0,12,23,38,59,70,0,12,0,12,18,28,51,47,13,22,0,12,0,12,38,42,114,106,7,1001,Suffolk County,Massachusetts
1500000US250251002001,423,123,9,10,30,37,41,36,10,10,41,33,109,55,8,14,21,27,40,35,8,13,4,7,0,12,54,41,48,40,1,1002,Suffolk County,Massachusetts
1500000US250251002002,322,132,0,12,25,31,7,11,15,16,77,65,42,43,20,24,45,35,0,12,15,25,0,12,0,12,33,28,43,32,2,1002,Suffolk County,Massachusetts
1500000US250251002003,535,158,0,12,29,28,39,28,0,12,108,54,185,89,27,33,16,16,19,22,44,44,0,12,7,11,47,39,14,16,3,1002,Suffolk County,Massachusetts
1500000US250251003001,656,286,55,61,56,42,35,53,18,28,55,64,109,109,10,16,61,59,10,20,0,12,0,12,33,48,93,71,121,80,1,1003,Suffolk County,Massachusetts
1500000US250251003002,292,108,0,12,0,12,15,24,44,41,25,40,24,33,27,33,32,33,15,24,30,27,0,12,0,12,76,42,4,7,2,1003,Suffolk County,Massachusetts
1500000US250251003003,224,137,0,12,4,8,25,29,50,44,17,20,46,41,0,12,17,27,0,12,14,23,21,32,0,12,0,12,30,33,3,1003,Suffolk County,Massachusetts
1500000US250251003004,361,149,0,12,15,14,0,12,6,12,23,22,16,24,47,53,54,53,50,49,58,56,22,36,28,34,29,47,13,16,4,1003,Suffolk County,Massachusetts
1500000US250251004001,522,215,0,12,0,12,21,32,48,62,32,31,126,91,91,77,78,69,42,31,9,13,0,12,5,9,57,59,13,20,1,1004,Suffolk County,Massachusetts
1500000US250251004002,754,287,45,69,31,48,69,59,76,64,142,80,99,72,85,65,120,102,11,19,27,42,0,12,0,12,19,23,30,29,2,1004,Suffolk County,Massachusetts
1500000US250251004003,465,175,0,12,0,12,59,66,23,26,81,50,37,34,57,52,118,96,0,12,26,35,0,12,0,12,34,38,30,24,3,1004,Suffolk County,Massachusetts
1500000US250251004004,659,233,0,12,11,18,105,68,53,49,53,64,44,40,50,48,58,51,31,49,64,59,0,12,12,18,136,86,42,42,4,1004,Suffolk County,Massachusetts
1500000US250251005001,589,200,78,60,11,34,0,12,74,77,0,12,79,57,21,25,40,64,81,58,56,68,64,60,0,12,51,50,34,41,1,1005,Suffolk County,Massachusetts
1500000US250251005002,627,198,0,12,0,12,68,78,45,71,49,49,57,62,148,78,98,85,0,12,43,53,83,53,15,25,0,12,21,38,2,1005,Suffolk County,Massachusetts
1500000US250251005003,308,142,34,32,74,72,35,41,0,12,15,24,30,37,13,27,11,18,0,12,0,12,16,28,31,48,32,38,17,31,3,1005,Suffolk County,Massachusetts
1500000US250251005004,823,414,178,137,82,106,24,38,104,84,49,46,15,26,58,76,125,97,38,51,0,12,58,88,0,12,92,102,0,12,4,1005,Suffolk County,Massachusetts
1500000US250251005005,431,247,0,12,27,41,0,12,57,51,45,53,48,51,0,12,92,81,0,12,59,69,34,50,0,12,69,107,0,12,5,1005,Suffolk County,Massachusetts
1500000US250251006011,578,166,31,38,34,40,78,101,41,39,84,91,36,43,106,96,69,44,38,44,0,12,21,37,0,12,20,31,20,35,1,1006.01,Suffolk County,Massachusetts
1500000US250251006012,364,111,0,12,24,28,23,37,67,61,36,48,20,24,73,50,73,61,10,16,0,12,0,12,0,12,0,12,38,49,2,1006.01,Suffolk County,Massachusetts
1500000US250251006013,522,174,0,12,22,28,29,46,223,150,32,30,13,20,53,45,43,42,48,57,43,41,0,12,0,12,0,12,16,25,3,1006.01,Suffolk County,Massachusetts
1500000US250251006014,1330,456,57,59,71,85,5,13,51,63,99,103,302,189,24,40,309,221,37,39,126,101,67,80,84,93,98,109,0,12,4,1006.01,Suffolk County,Massachusetts
1500000US250251006031,652,150,10,16,5,8,34,30,22,21,79,51,73,41,74,43,126,67,38,28,79,54,8,13,0,12,39,29,65,50,1,1006.03,Suffolk County,Massachusetts
1500000US250251006032,538,146,0,12,8,13,79,64,12,15,36,39,68,62,101,64,118,61,28,28,16,28,22,17,0,12,23,27,27,37,2,1006.03,Suffolk County,Massachusetts
1500000US250251007001,413,153,28,45,9,14,21,22,41,35,20,21,124,95,35,32,44,28,29,25,41,48,0,12,0,12,13,20,8,13,1,1007,Suffolk County,Massachusetts
1500000US250251007002,559,155,0,12,0,12,39,33,8,11,47,45,67,58,121,77,138,75,58,42,0,12,10,17,8,12,42,45,21,25,2,1007,Suffolk County,Massachusetts
1500000US250251007003,358,134,50,60,26,40,0,12,37,36,98,74,57,45,22,20,11,15,10,15,14,21,0,12,0,12,0,12,33,34,3,1007,Suffolk County,Massachusetts
1500000US250251007004,641,207,16,27,0,12,37,34,53,63,175,105,112,68,51,42,43,46,37,31,49,49,0,12,27,38,41,53,0,12,4,1007,Suffolk County,Massachusetts
1500000US250251007005,368,173,8,13,0,12,0,12,25,29,21,29,60,60,0,12,56,53,11,18,24,28,0,12,0,12,108,111,55,48,5,1007,Suffolk County,Massachusetts
1500000US250251008001,291,165,9,26,0,12,20,33,57,81,6,12,59,46,26,44,71,73,0,12,0,12,0,12,0,12,0,12,43,68,1,1008,Suffolk County,Massachusetts
1500000US250251008002,633,225,11,19,17,28,37,59,59,73,67,57,84,105,33,50,13,21,0,12,112,117,50,67,0,12,102,110,48,71,2,1008,Suffolk County,Massachusetts
1500000US250251008003,617,242,39,62,61,85,43,59,23,35,61,66,0,12,54,85,0,12,140,104,61,80,0,12,0,12,90,115,45,36,3,1008,Suffolk County,Massachusetts
1500000US250251008004,635,320,0,12,0,12,0,12,130,122,28,30,68,58,211,114,99,111,22,34,17,23,0,12,0,12,0,12,60,73,4,1008,Suffolk County,Massachusetts
1500000US250251008005,262,180,0,12,0,12,41,45,15,26,20,31,33,38,34,47,0,12,63,100,32,39,0,12,12,20,12,19,0,12,5,1008,Suffolk County,Massachusetts
1500000US250251008006,612,240,22,45,12,24,8,15,13,23,95,87,156,112,69,69,128,82,0,12,0,12,0,12,0,12,61,53,48,54,6,1008,Suffolk County,Massachusetts
1500000US250251009001,326,138,0,12,0,12,0,12,0,12,24,26,78,63,86,72,12,20,0,12,79,102,25,39,0,12,22,24,0,12,1,1009,Suffolk County,Massachusetts
1500000US250251009002,244,161,13,17,0,12,0,12,51,55,88,72,22,36,10,15,8,12,0,12,11,18,0,12,0,12,34,56,7,10,2,1009,Suffolk County,Massachusetts
1500000US250251009003,737,235,40,49,96,77,17,27,104,55,158,76,65,34,98,65,57,40,24,37,21,22,12,17,0,12,45,53,0,12,3,1009,Suffolk County,Massachusetts
1500000US250251009004,383,137,52,64,29,43,0,12,57,61,28,42,32,39,136,116,0,12,0,12,0,12,0,12,0,12,49,54,0,12,4,1009,Suffolk County,Massachusetts
1500000US250251009005,393,141,12,18,0,12,7,12,29,31,71,45,32,36,65,71,59,93,8,12,54,51,0,12,0,12,49,40,7,13,5,1009,Suffolk County,Massachusetts
1500000US250251010011,401,138,0,12,0,12,15,25,33,40,85,86,156,79,27,47,0,12,0,12,0,12,0,12,46,37,39,51,0,12,1,1010.01,Suffolk County,Massachusetts
1500000US250251010012,461,175,14,23,11,16,66,69,49,57,0,12,106,64,22,26,35,55,0,12,43,76,0,12,18,28,69,67,28,47,2,1010.01,Suffolk County,Massachusetts
1500000US250251010013,279,154,21,35,23,38,0,12,114,114,0,12,36,47,16,26,0,12,26,39,0,12,11,17,0,12,32,47,0,12,3,1010.01,Suffolk County,Massachusetts
1500000US250251010014,231,145,0,12,101,101,0,12,39,33,0,12,0,12,0,12,16,26,13,20,0,12,0,12,0,12,34,36,28,45,4,1010.01,Suffolk County,Massachusetts
1500000US250251010015,635,326,31,49,0,12,0,12,47,55,95,87,36,55,106,100,13,21,60,78,68,67,0,12,0,12,124,135,55,70,5,1010.01,Suffolk County,Massachusetts
1500000US250251010016,500,188,20,29,68,69,35,57,13,22,13,20,85,84,54,61,92,88,11,18,20,34,29,44,0,12,24,40,36,58,6,1010.01,Suffolk County,Massachusetts
1500000US250251010021,347,195,0,12,0,12,0,12,94,86,0,12,0,12,61,57,0,12,0,12,34,41,0,12,0,12,58,63,100,134,1,1010.02,Suffolk County,Massachusetts
1500000US250251010022,819,295,47,46,19,31,22,37,91,67,101,79,83,71,197,121,68,91,69,74,0,12,17,28,0,12,105,80,0,12,2,1010.02,Suffolk County,Massachusetts
1500000US250251010023,646,230,36,37,28,45,19,30,183,143,32,36,67,55,33,40,83,91,12,19,0,12,0,12,14,22,66,79,73,54,3,1010.02,Suffolk County,Massachusetts
1500000US250251011011,409,208,18,21,43,47,28,37,55,42,26,25,85,98,23,27,41,48,30,49,22,36,0,12,0,12,10,15,28,32,1,1011.01,Suffolk County,Massachusetts
1500000US250251011012,659,254,55,85,0,12,77,80,35,31,17,27,59,57,55,52,74,61,78,63,0,12,51,50,21,33,71,66,66,59,2,1011.01,Suffolk County,Massachusetts
1500000US250251011013,800,270,79,68,36,38,97,64,68,46,56,75,33,40,52,43,68,52,48,49,53,53,0,12,0,12,62,62,148,85,3,1011.01,Suffolk County,Massachusetts
1500000US250251011021,375,122,11,17,19,21,0,12,37,39,27,24,71,48,28,28,52,63,0,12,20,29,0,12,7,11,86,66,17,24,1,1011.02,Suffolk County,Massachusetts
1500000US250251011022,506,180,42,44,0,12,0,12,129,85,46,44,75,59,6,13,64,51,27,32,35,32,0,12,0,12,30,48,52,47,2,1011.02,Suffolk County,Massachusetts
1500000US250251011023,404,150,17,28,12,18,3,9,29,32,71,58,91,72,34,37,11,18,0,12,34,39,0,12,0,12,43,48,59,59,3,1011.02,Suffolk County,Massachusetts
1500000US250251011024,749,232,74,62,23,36,38,50,43,43,45,44,141,98,72,64,93,64,0,12,53,39,27,43,0,12,80,65,60,54,4,1011.02,Suffolk County,Massachusetts
1500000US250251101031,424,126,0,12,12,18,0,12,74,73,0,12,90,70,71,46,81,70,19,29,38,45,12,19,0,12,0,12,27,30,1,1101.03,Suffolk County,Massachusetts
1500000US250251101032,467,234,77,54,0,12,24,40,49,47,0,12,11,18,101,78,89,63,8,13,21,33,0,12,7,12,65,58,15,24,2,1101.03,Suffolk County,Massachusetts
1500000US250251101033,124,84,0,12,0,12,0,12,31,51,0,12,0,12,0,12,17,26,0,12,0,12,26,44,0,12,0,12,50,63,3,1101.03,Suffolk County,Massachusetts
1500000US250251101034,268,159,44,76,0,12,0,12,13,21,37,58,0,12,84,86,34,43,0,12,56,54,0,12,0,12,0,12,0,12,4,1101.03,Suffolk County,Massachusetts
1500000US250251101035,1275,275,79,49,14,22,15,24,57,64,85,64,111,90,187,83,153,111,235,132,73,60,10,16,36,52,116,66,104,79,5,1101.03,Suffolk County,Massachusetts
1500000US250251101036,541,258,30,34,0,12,17,29,65,81,30,34,32,52,88,79,97,74,42,68,73,68,13,21,0,12,38,58,16,28,6,1101.03,Suffolk County,Massachusetts
1500000US250251101037,216,173,0,12,0,12,0,12,0,12,0,12,62,73,0,12,12,19,0,12,36,56,0,12,53,85,53,80,0,12,7,1101.03,Suffolk County,Massachusetts
1500000US250251102011,1114,173,54,35,25,30,36,33,155,80,115,56,84,48,136,55,67,42,26,28,93,54,38,39,33,32,165,71,87,72,1,1102.01,Suffolk County,Massachusetts
1500000US250251103011,517,196,20,21,0,12,71,80,47,39,58,38,76,60,28,34,127,115,11,11,13,20,12,15,0,12,18,20,36,37,1,1103.01,Suffolk County,Massachusetts
1500000US250251103012,848,178,43,43,14,21,5,8,52,37,85,60,133,57,76,46,167,66,25,21,42,29,36,40,5,7,95,63,70,49,2,1103.01,Suffolk County,Massachusetts
1500000US250251104011,932,222,0,12,8,13,8,12,104,92,37,39,180,91,110,67,216,112,64,46,30,30,24,26,17,22,78,73,56,69,1,1104.01,Suffolk County,Massachusetts
